
2010-01-01;3171204;13.120;1054;2.574;0.4948;191.876;0.1400;0.68685;0.002;80.968663;51.137798;70.961579;12.123205;0
2010-01-01;3124104;17.672;604;2.625;0.4936;161.083;0.1492;0.67365;0.004;152.389691;29.304772;138.241622;8.890350;0
2010-01-01;3118601;22.943;6033;509.198;0.4852;228.291;0.2111;0.75742;0.084;1476.504489;292.708095;1166.771508;23.078328;2
2010-01-01;3136652;3.407;222;7.394;0.4751;210.701;0.0946;0.71532;0.033;45.192847;10.770959;36.156878;4.849282;0
2010-01-01;3109006;6.841;340;26.090;0.5023;206.421;0.2208;0.74850;0.077;94.832819;16.496064;76.739720;6.465709;0
2010-01-01;3106705;31.081;3765;253.743;0.4938;212.140;0.1412;0.74717;0.067;677.178774;182.669647;565.398060;23.078328;1
2010-01-01;3106200;66.811;23782;5309.488;0.4919;269.255;0.2060;0.81014;0.223;4838.644506;1153.851139;3501.265288;135.998708;5
2010-01-01;3162922;2.570;258;63.812;0.4763;218.332;0.1503;0.66121;0.247;54.837388;12.517601;40.963880;5.657496;0
2010-01-01;3154606;37.669;2971;45.945;0.4887;174.381;0.1367;0.68275;0.015;240.093886;144.146486;228.965407;23.078328;4
2010-01-01;3157807;24.227;2026;462.096;0.4929;196.884;0.1156;0.71582;0.228;293.249010;98.297133;205.310216;23.078328;2
2010-01-01;3117876;0.905;60;0.000;0.4991;144.832;0.3250;0.74717;0.000;0.429280;2.911070;0.447512;2.424641;1
2010-01-01;3140159;2.233;130;0.000;0.4709;228.133;0.0706;0.69934;0.000;1.968962;6.307318;1.880762;3.232855;0
2010-01-01;3137601;6.216;527;112.255;0.4921;262.256;0.2201;0.77539;0.213;76.967431;25.568899;55.776246;8.082136;0
2010-01-01;3162955;3.288;200;0.000;0.4450;262.384;0.1894;0.72335;0.000;40.091520;9.703567;40.125111;4.849282;0
2010-01-01;3129806;13.290;1602;95.108;0.4854;164.466;0.1619;0.70153;0.059;79.408464;77.725571;61.240936;23.078328;1
2010-01-01;3156700;17.784;1273;145.551;0.5073;208.962;0.1111;0.72771;0.114;97.899563;61.763203;71.153063;13.739632;1
2010-01-01;3165537;2.883;257;46.538;0.4994;220.692;0.2353;0.73484;0.181;18.650708;12.469083;9.879979;5.657496;0
2010-01-01;3144805;11.179;809;244.639;0.4855;242.058;0.1763;0.81426;0.302;164.034628;39.250928;118.225113;10.506777;1
2010-01-01;3153905;2.285;154;0.000;0.5138;138.533;0.3173;0.73096;0.000;20.504232;7.471747;20.397123;4.041068;0
2010-01-01;3110004;10.498;405;118.231;0.4855;143.615;0.2030;0.73008;0.292;133.859580;19.649723;111.986199;7.273923;0
2010-01-01;3130101;5.125;349;105.309;0.5412;98.842;0.0837;0.69910;0.302;69.965196;16.932724;50.153591;6.465709;1
2010-01-01;3154804;1.783;93;56.833;0.5161;195.624;0.0625;0.67350;0.611;19.928967;4.512159;9.564848;2.424641;0
2010-01-01;3149309;8.855;588;187.580;0.4891;246.015;0.1622;0.75551;0.319;105.832611;28.528487;71.376885;8.890350;0
2010-02-01;3171204;12.881;1056;59.433;0.4388;133.409;0.1606;0.68759;0.056;352.407470;119.163854;324.693911;30.624838;0
2010-02-01;3124104;17.568;610;45.355;0.4409;113.343;0.1610;0.67060;0.074;354.620816;68.600127;324.159386;22.458214;0
2010-02-01;3118601;22.686;6036;1261.549;0.4431;179.474;0.2296;0.75995;0.209;2758.721782;681.538853;2097.819802;58.298946;0
2010-02-01;3136652;3.407;221;32.674;0.3934;158.676;0.0946;0.72097;0.148;116.728491;25.007473;94.732128;12.249935;0
2010-02-01;3109006;6.768;340;71.268;0.4499;181.132;0.2308;0.74987;0.210;178.200188;38.398393;136.651781;16.333247;0
2010-02-01;3106705;31.077;3781;329.940;0.4293;167.036;0.1502;0.74553;0.087;1519.281630;426.236428;1297.699743;58.298946;0
2010-02-01;3106200;67.258;23826;8119.197;0.5417;231.866;0.2221;0.81191;0.341;12401.142422;2688.689049;9058.685824;343.550945;0
2010-02-01;3162922;2.570;264;124.389;0.6139;181.010;0.1600;0.64827;0.471;126.932697;29.524116;85.098026;14.291591;0
2010-02-01;3154606;36.967;2970;111.023;0.4496;130.645;0.1587;0.68397;0.037;703.099156;335.469771;663.392966;58.298946;2
2010-02-01;3157807;24.040;2027;434.965;0.6115;188.447;0.1256;0.71664;0.215;696.179189;228.873664;511.209281;58.298946;0
2010-02-01;3117876;0.905;62;0.000;0.6700;103.710;0.3571;0.72351;0.000;7.435378;6.905024;7.464022;6.124968;1
2010-02-01;3140159;2.198;129;0.000;0.4512;210.908;0.0824;0.70521;0.000;3.755280;14.617320;3.578881;8.166624;0
2010-02-01;3137601;6.091;534;143.583;0.4460;233.818;0.2382;0.76792;0.269;248.097785;59.968439;188.463822;20.416559;0
2010-02-01;3162955;3.248;201;0.000;0.4941;166.157;0.2180;0.72212;0.000;98.616313;22.651708;98.715698;12.249935;0
2010-02-01;3129806;13.496;1598;70.757;0.5208;124.425;0.1834;0.70466;0.044;324.281344;180.666517;289.431040;58.298946;0
2010-02-01;3156700;17.921;1273;214.868;0.5566;185.251;0.1192;0.72977;0.169;453.190936;143.768100;380.105103;34.708149;0
2010-02-01;3165537;2.715;257;64.551;0.4016;166.029;0.2706;0.73653;0.251;66.285436;29.024667;41.114391;14.291591;0
2010-02-01;3144805;11.025;813;308.562;0.5910;241.683;0.1832;0.81323;0.380;569.964958;91.623262;446.595552;26.541526;0
2010-02-01;3153905;2.086;155;0.000;0.5672;108.842;0.3922;0.72800;0.000;63.165349;17.456632;62.951131;10.208280;0
2010-02-01;3110004;10.368;404;122.051;0.6118;157.302;0.2353;0.73329;0.302;220.694111;45.674843;168.385583;18.374903;0
2010-02-01;3130101;5.125;352;103.802;0.5707;106.368;0.0877;0.69495;0.295;180.332473;39.608077;138.058537;16.333247;2
2010-02-01;3154804;1.783;93;63.960;0.4075;365.650;0.0625;0.67537;0.688;88.550522;10.503090;62.229723;6.124968;0
2010-02-01;3149309;8.690;589;259.614;0.5758;240.561;0.1769;0.75566;0.441;254.606658;66.471051;162.814430;22.458214;0
2010-03-01;3171204;12.773;1057;145.466;0.3995;140.415;0.1725;0.68878;0.138;582.803157;201.886720;523.554999;56.419022;0
2010-03-01;3124104;17.438;606;73.982;0.3997;121.454;0.1667;0.67682;0.122;429.727986;116.026860;377.162065;41.373950;0
2010-03-01;3118601;22.587;6061;1733.912;0.4105;187.729;0.2402;0.76038;0.286;4337.677623;1155.884441;3237.590051;107.402022;0
2010-03-01;3136652;3.390;221;96.255;0.4071;160.397;0.1020;0.72307;0.436;182.907493;42.303361;137.320929;22.567609;0
2010-03-01;3109006;6.768;340;99.863;0.4443;186.641;0.2340;0.75145;0.294;271.294060;65.007451;201.251072;30.090145;0
2010-03-01;3106705;31.197;3789;797.431;0.3917;166.808;0.1599;0.74533;0.210;2292.051610;722.770900;1872.902940;107.402022;1
2010-03-01;3106200;68.741;23884;10797.047;0.4923;240.609;0.2301;0.81335;0.452;20367.053331;4557.897107;14533.247300;632.911378;0
2010-03-01;3162922;2.570;268;128.817;0.5673;170.694;0.1742;0.64181;0.481;230.466243;50.498314;159.257389;26.328877;0
2010-03-01;3154606;36.897;2977;172.078;0.4139;132.970;0.1740;0.68330;0.058;1086.219095;568.455552;1004.093894;107.402022;4
2010-03-01;3157807;23.805;2023;673.244;0.5411;192.916;0.1336;0.71991;0.333;1371.451945;387.197559;1044.376949;107.402022;0
2010-03-01;3117876;0.905;63;0.000;0.6246;99.820;0.3571;0.71234;0.000;7.877892;11.835526;7.920050;11.283805;2
2010-03-01;3140159;2.170;129;0.000;0.4553;191.362;0.0941;0.70577;0.000;5.596046;24.713109;5.331447;15.045073;0
2010-03-01;3137601;6.379;537;189.632;0.4072;230.559;0.2452;0.76581;0.353;380.215272;101.995098;274.293497;37.612682;0
