2010-01-01;923683.861;0.00;0.006400;0.000;0.000;0.000;0.000;0.000
2010-02-01;1062968.438;4.00;0.006100;0.000;0.000;1.244;12.426;5.238
2010-03-01;1063028.519;7.00;0.008700;0.000;0.571;1.244;19.252;7.729
2010-04-01;1045478.146;11.00;0.008200;0.000;1.000;0.537;19.252;7.612
2010-05-01;1033558.427;20.00;0.009600;0.000;1.100;0.537;23.923;9.755
2010-06-01;1024015.173;27.00;0.013900;0.000;1.556;0.537;23.923;9.485
2010-07-01;1005785.473;30.00;0.013800;0.000;2.300;0.537;23.923;10.269
2010-08-01;964038.331;36.00;0.013500;0.000;2.750;0.537;50.451;12.731
2010-09-01;946271.719;39.00;0.009400;0.026;3.462;0.537;50.451;13.500
2010-10-01;938866.174;40.00;0.006400;0.025;4.350;0.537;50.451;13.819
2010-11-01;932723.993;44.00;0.005600;0.023;4.864;0.537;50.451;13.833
2010-12-01;928046.224;47.00;0.007600;0.021;5.489;0.537;50.451;14.079
2011-01-01;914784.869;50.00;0.005600;0.020;6.100;0.537;50.451;14.761
2011-02-01;909877.535;51.00;0.005900;0.020;6.961;0.537;50.451;14.633
2011-03-01;905823.061;51.00;0.006000;0.020;7.961;0.537;50.451;14.633
2011-04-01;893299.469;51.00;0.006400;0.020;8.961;0.537;50.451;14.633
2011-05-01;884099.257;52.00;0.010200;0.019;9.769;0.537;50.451;14.526
2011-06-01;873626.542;53.00;0.013200;0.019;10.566;0.537;50.451;14.510
2011-07-01;865028.080;53.00;0.013400;0.019;11.566;0.537;50.451;14.510
2011-08-01;849343.152;53.00;0.011200;0.057;12.566;0.537;50.451;14.510
2011-09-01;840616.219;53.00;0.009200;0.057;13.566;0.537;50.451;14.510
2011-10-01;826816.803;53.00;0.010200;0.057;14.566;0.537;50.451;14.510
2011-11-01;818086.927;53.00;0.008700;0.057;15.566;0.537;50.451;14.510
2011-12-01;810288.806;53.00;0.008600;0.057;16.566;0.537;50.451;14.510
2012-01-01;805728.698;54.00;0.008000;0.056;17.241;0.537;50.451;14.736
2012-02-01;797555.694;55.00;0.008900;0.091;17.909;0.537;50.451;14.982
2012-03-01;789226.830;55.00;0.011000;0.091;18.909;0.537;50.451;14.982
2012-04-01;786630.574;55.00;0.006000;0.091;19.909;0.537;50.451;14.982
2012-05-01;780056.084;55.00;0.007400;0.091;20.909;0.537;50.451;14.982
2012-06-01;778751.911;56.00;0.008900;0.089;21.518;0.537;50.451;15.141
2012-07-01;779034.353;56.00;0.005200;0.089;22.518;0.537;50.451;15.141
2012-08-01;778641.831;56.00;0.005800;0.071;23.518;0.537;50.451;15.141
2012-09-01;780433.887;56.00;0.004700;0.071;24.518;0.537;50.451;15.141
2012-10-01;779559.636;57.00;0.004600;0.070;25.070;0.537;50.451;15.188
2012-11-01;778357.923;58.00;0.004600;0.086;25.621;0.537;68.408;16.106
2012-12-01;771848.078;58.00;0.002300;0.086;26.621;0.537;68.408;16.106
2013-01-01;766501.546;58.00;0.001500;0.086;27.621;0.537;68.408;16.106
2013-02-01;759179.278;58.00;0.004000;0.103;28.621;0.537;68.408;16.106
2013-03-01;751345.558;58.00;0.005000;0.121;29.621;0.537;68.408;16.106
2013-04-01;743592.963;58.00;0.004200;0.121;30.621;0.537;68.408;16.106
2013-05-01;732967.218;59.00;0.005800;0.153;31.085;0.537;68.408;15.957
2013-06-01;726080.656;59.00;0.006800;0.169;32.085;0.537;68.408;15.957
2013-07-01;716304.782;59.00;0.009400;0.186;33.085;0.537;68.408;15.957
2013-08-01;709451.614;59.00;0.007300;0.186;34.085;0.537;68.408;15.957
2013-09-01;701477.531;59.00;0.006400;0.186;35.085;0.537;68.408;15.957
2013-10-01;691873.643;60.00;0.004400;0.200;35.483;0.537;68.408;15.861
2013-11-01;683514.307;60.00;0.005600;0.200;36.483;0.537;68.408;15.861
2013-12-01;675432.217;60.00;0.001700;0.200;37.483;0.537;68.408;15.861
2014-01-01;669137.789;60.00;0.006300;0.200;38.483;0.537;68.408;15.861
2014-02-01;660986.914;60.00;0.004400;0.183;39.483;0.537;68.408;15.861
2014-03-01;654855.136;60.00;0.003700;0.167;40.483;0.537;68.408;15.861
2014-04-01;647236.512;60.00;0.005500;0.167;41.483;0.537;68.408;15.861
2014-05-01;639045.063;60.00;0.006500;0.167;42.483;0.537;68.408;15.861
2014-06-01;630775.361;60.00;0.006800;0.167;43.483;0.537;68.408;15.861
2014-07-01;624340.334;60.00;0.011000;0.167;44.483;0.537;68.408;15.861
2014-08-01;619158.687;60.00;0.008400;0.167;45.483;0.537;68.408;15.861
2014-09-01;610844.815;60.00;0.004900;0.167;46.483;0.537;68.408;15.861
2014-10-01;603397.436;60.00;0.006300;0.183;47.483;0.537;68.408;15.861
2014-11-01;596192.167;60.00;0.005400;0.183;48.483;0.537;68.408;15.861
