processing_acps,mun_id,policy_config,interest_housing,policy_melhorias,seed,delta_regional_gini,regional_gini,regional_gini_base,delta_regional_house_values,regional_house_values,regional_house_values_base,delta_median_affordability,median_affordability,median_affordability_base,pop_base
BELEM,1501402,medium_active,medium,True,5,-0.00668666666666673,0.3702833333333333,0.37697,5.414266666666663,147.82988333333333,142.41561666666666,-0.0013801833333333333,0.058522733333333334,0.05990291666666667,13678.483333333334
BELEM,1501402,medium_active,medium,True,6,-0.00416500000000003,0.3739633333333333,0.37812833333333334,10.483949999999993,153.51978333333332,143.03583333333333,0.003681516666666669,0.0632766,0.05959508333333333,13643.066666666668
BELEM,1501402,medium_active,medium,True,7,-0.008859999999999923,0.3702116666666667,0.37907166666666664,12.574800000000039,161.25525000000002,148.68044999999998,-0.0012519000000000002,0.06048283333333333,0.06173473333333333,13680.916666666666
BELEM,1501402,medium_active,medium,True,8,-0.01197999999999999,0.36857,0.38055,-1.3068500000000256,152.36634999999998,153.6732,-0.0005535666666666716,0.06320558333333333,0.06375915,13680.65
BELEM,1501402,medium_active,medium,True,9,0.00820000000000004,0.3751666666666667,0.36696666666666666,8.852616666666648,155.68671666666665,146.8341,0.002926983333333334,0.06352211666666667,0.060595133333333336,13692.3
CUIABA,5103403,medium_active,medium,True,0,0.004981666666666662,0.38071,0.37572833333333333,-3.997583333333324,181.75,185.74758333333332,-0.021746566666666675,0.0509795,0.07272606666666667,6669.866666666667
CUIABA,5103403,medium_active,medium,True,1,0.0035233333333333228,0.38107166666666664,0.3775483333333333,1.3687000000000182,181.73875,180.37005,0.007834416666666663,0.070732,0.06289758333333334,7013.766666666666
CUIABA,5103403,medium_active,medium,True,2,-0.0012949999999999906,0.37564333333333333,0.3769383333333333,8.336299999999994,193.08151666666666,184.74521666666666,-0.0035619999999999957,0.06450521666666667,0.06806721666666667,6874.55
CUIABA,5103403,medium_active,medium,True,3,0.0003783333333333694,0.3750966666666667,0.3747183333333333,4.049766666666642,189.97881666666666,185.92905000000002,-0.002883883333333337,0.06921523333333333,0.07209911666666667,6854.116666666667
CUIABA,5103403,medium_active,medium,True,4,0.003258333333333363,0.38056833333333334,0.37731,2.579916666666662,176.74179999999998,174.16188333333332,0.009963616666666675,0.06884668333333334,0.058883066666666664,7245.5
CUIABA,5103403,medium_active,medium,True,5,0.0020850000000000035,0.3765966666666667,0.3745116666666667,1.407999999999987,187.50203333333332,186.09403333333333,0.015541816666666673,0.07497066666666667,0.05942885,7385.0
CUIABA,5103403,medium_active,medium,True,6,0.004086666666666683,0.3785133333333333,0.37442666666666663,-20.18104999999997,174.36863333333335,194.54968333333332,-0.02108861666666667,0.05049728333333334,0.07158590000000001,6638.15
CUIABA,5103403,medium_active,medium,True,7,0.0003233333333332866,0.37528999999999996,0.37496666666666667,0.993666666666627,180.86229999999998,179.86863333333335,-0.0016218333333333362,0.06440693333333333,0.06602876666666667,6887.583333333333
CUIABA,5103403,medium_active,medium,True,8,0.005418333333333414,0.3784966666666667,0.3730783333333333,-4.316666666666663,176.29174999999998,180.60841666666664,-0.0024532166666666674,0.05642083333333334,0.058874050000000004,7352.616666666667
CUIABA,5103403,medium_active,medium,True,9,0.0035483333333333755,0.37873666666666667,0.3751883333333333,-0.5929833333333079,180.42455,181.01753333333332,0.002654699999999982,0.07089651666666666,0.06824181666666668,7004.166666666667
GOIANIA,5208707,medium_active,medium,True,0,-0.004383333333333295,0.4476116666666667,0.451995,-0.9609000000000094,172.79778333333334,173.75868333333335,-0.004638900000000001,0.07940941666666666,0.08404831666666666,15886.8
GOIANIA,5208707,medium_active,medium,True,1,0.0036150000000000904,0.4448866666666667,0.4412716666666666,3.661383333333333,182.87791666666666,179.21653333333333,0.007889749999999987,0.086514,0.07862425,15885.083333333334
GOIANIA,5208707,medium_active,medium,True,2,0.02401500000000001,0.4587233333333333,0.4347083333333333,12.901566666666668,182.77378333333334,169.87221666666667,0.004882833333333336,0.0832912,0.07840836666666666,15869.066666666668
GOIANIA,5208707,medium_active,medium,True,3,0.0011066666666666447,0.44849666666666665,0.44739,2.9847833333333256,179.64325,176.65846666666667,-0.00044408333333333105,0.07811553333333333,0.07855961666666667,15898.683333333332
GOIANIA,5208707,medium_active,medium,True,4,-0.0020583333333333287,0.4476333333333333,0.44969166666666666,-11.999050000000011,175.8699,187.86895,-0.005039583333333333,0.08081768333333333,0.08585726666666667,15847.983333333334
GOIANIA,5208707,medium_active,medium,True,5,-0.0018400000000000083,0.45008166666666666,0.45192166666666667,-5.946416666666693,178.9099,184.8563166666667,-0.003415500000000002,0.07874495,0.08216045,15886.583333333334
GOIANIA,5208707,medium_active,medium,True,6,0.012303333333333333,0.44849500000000003,0.4361916666666667,6.903683333333305,180.2369,173.3332166666667,-0.0019918500000000033,0.07612175,0.0781136,15863.016666666666
GOIANIA,5208707,medium_active,medium,True,7,-0.029434999999999933,0.4306783333333334,0.4601133333333333,-3.3978833333333114,175.50730000000001,178.90518333333333,0.00042481666666666085,0.08053501666666667,0.0801102,15877.933333333332
GOIANIA,5208707,medium_active,medium,True,8,-0.0054033333333333156,0.4460516666666667,0.451455,-8.622083333333336,171.8769,180.49898333333334,-0.003337899999999991,0.07941303333333334,0.08275093333333333,15896.966666666667
GOIANIA,5208707,medium_active,medium,True,9,0.015318333333333323,0.463775,0.44845666666666667,-5.613216666666659,174.31981666666667,179.93303333333333,0.002983966666666657,0.08575709999999999,0.08277313333333333,15898.366666666667
MACAPA,1600303,medium_active,medium,True,0,0.00875999999999999,0.40330166666666667,0.3945416666666667,1.2981166666666297,162.1389333333333,160.84081666666668,-0.006145849999999994,0.07042138333333334,0.07656723333333333,4931.983333333334
MACAPA,1600303,medium_active,medium,True,1,0.019158333333333333,0.41630666666666666,0.3971483333333333,-5.327616666666643,152.7655,158.09311666666665,0.001596566666666667,0.0621784,0.060581833333333335,5086.616666666667
MACAPA,1600303,medium_active,medium,True,2,0.0116883333333333,0.40309666666666666,0.39140833333333336,9.814066666666633,167.37883333333332,157.56476666666669,-0.0008877500000000066,0.06915478333333333,0.07004253333333334,5031.483333333334
MACAPA,1600303,medium_active,medium,True,3,-0.00950833333333334,0.3923716666666667,0.40188,-3.156816666666657,151.76661666666666,154.92343333333332,-0.004942816666666676,0.059496766666666666,0.06443958333333334,5071.35
MACAPA,1600303,medium_active,medium,True,4,0.02586666666666665,0.4158716666666667,0.39000500000000005,-0.1859666666666442,157.03318333333334,157.21914999999998,-0.00860649999999999,0.06489366666666667,0.07350016666666666,5054.6
MACAPA,1600303,medium_active,medium,True,5,0.013173333333333315,0.41311333333333333,0.39994,3.920433333333335,160.40513333333334,156.4847,0.003978566666666669,0.06120885,0.05723028333333333,5084.266666666666
MACAPA,1600303,medium_active,medium,True,6,-0.0013316666666666754,0.39965833333333334,0.40099,2.2653666666666368,155.66631666666666,153.40095000000002,0.004366083333333326,0.06901638333333333,0.06465030000000001,5062.466666666666
MACAPA,1600303,medium_active,medium,True,7,-0.008809999999999929,0.4057566666666667,0.41456666666666664,2.5578999999999894,152.3804,149.82250000000002,0.011571583333333343,0.06720045000000001,0.055628866666666665,5056.8
MACAPA,1600303,medium_active,medium,True,8,0.005543333333333289,0.3969583333333333,0.391415,-0.21818333333331452,155.51785,155.73603333333332,0.006526699999999996,0.06523068333333333,0.058703983333333334,5044.266666666666
MACAPA,1600303,medium_active,medium,True,9,-0.015158333333333274,0.40682500000000005,0.4219833333333333,2.594399999999979,160.12656666666666,157.53216666666668,-0.0020723666666666654,0.06033848333333334,0.062410850000000004,5084.3
MANAUS,1302603,medium_active,medium,True,0,0.0031783333333333386,0.38607,0.3828916666666667,-5.208850000000012,184.05743333333334,189.26628333333335,0.010718183333333332,0.07230623333333333,0.06158805,25281.95
MANAUS,1302603,medium_active,medium,True,1,0.0034666666666666734,0.3899883333333333,0.38652166666666665,4.629016666666672,187.43213333333333,182.80311666666665,-0.0006328333333333325,0.07052475,0.07115758333333333,25281.283333333333
MANAUS,1302603,medium_active,medium,True,2,0.003951666666666631,0.39126833333333333,0.3873166666666667,-6.501733333333334,184.99361666666667,191.49535,-0.0009289833333333344,0.06023695,0.06116593333333333,25281.483333333334
MANAUS,1302603,medium_active,medium,True,3,-0.003801666666666592,0.38845500000000005,0.39225666666666664,17.705383333333288,185.2740333333333,167.56865000000002,0.005684616666666677,0.06576968333333334,0.060085066666666666,25281.533333333333
MANAUS,1302603,medium_active,medium,True,4,-0.001081666666666703,0.384995,0.3860766666666667,4.541016666666707,184.7399166666667,180.19889999999998,0.00856285000000001,0.07314818333333334,0.06458533333333333,25283.183333333334
MANAUS,1302603,medium_active,medium,True,5,0.005554999999999977,0.39153166666666667,0.3859766666666667,0.38744999999997276,183.68686666666665,183.29941666666667,0.012409500000000004,0.08309286666666667,0.07068336666666666,25281.15
MANAUS,1302603,medium_active,medium,True,6,0.004678333333333284,0.3906483333333333,0.38597000000000004,-0.9374166666666781,187.31413333333333,188.25155,-0.006375916666666662,0.07509165000000001,0.08146756666666667,25280.75
MANAUS,1302603,medium_active,medium,True,7,-0.0014583333333333393,0.38726333333333335,0.3887216666666667,5.10923333333335,187.35690000000002,182.24766666666667,-0.013980700000000013,0.06581431666666666,0.07979501666666668,25282.983333333334
MANAUS,1302603,medium_active,medium,True,8,-0.004441666666666677,0.3845216666666667,0.3889633333333334,-2.953966666666645,186.42573333333334,189.37969999999999,0.006116833333333321,0.07372211666666666,0.06760528333333334,25278.716666666667
MANAUS,1302603,medium_active,medium,True,9,0.004368333333333363,0.38537666666666665,0.3810083333333333,-2.0319000000000074,193.54561666666666,195.57751666666667,-0.002361083333333333,0.06299728333333333,0.06535836666666667,25281.783333333333
RECIFE,2611606,medium_active,medium,True,0,-0.010526666666666684,0.5072316666666666,0.5177583333333333,-1.2320833333333212,145.62901666666667,146.8611,0.003268466666666664,0.0787479,0.07547943333333333,14328.0
RECIFE,2611606,medium_active,medium,True,1,0.00996666666666668,0.5138316666666667,0.503865,1.3018833333333646,148.45735000000002,147.15546666666665,0.0006917500000000049,0.08042473333333335,0.07973298333333334,13829.85
RECIFE,2611606,medium_active,medium,True,2,-0.006039999999999934,0.5085966666666667,0.5146366666666666,4.5461500000000115,153.42030000000003,148.87415000000001,-0.007683599999999999,0.07722821666666667,0.08491181666666667,13812.433333333332
RECIFE,2611606,medium_active,medium,True,3,-0.008128333333333293,0.50981,0.5179383333333333,2.2804333333333204,149.26265,146.9822166666667,0.00010818333333334484,0.07514276666666667,0.07503458333333332,14783.766666666666
RECIFE,2611606,medium_active,medium,True,4,-0.018406666666666738,0.4965283333333333,0.514935,-2.320766666666657,151.86465,154.18541666666667,0.0030835333333333326,0.07979955,0.07671601666666666,14381.366666666667
RECIFE,2611606,medium_active,medium,True,5,-0.0016266666666666652,0.5076816666666667,0.5093083333333334,6.7946166666667125,150.77820000000003,143.9835833333333,0.003941633333333333,0.0815069,0.07756526666666666,14123.75
RECIFE,2611606,medium_active,medium,True,6,-0.01985333333333339,0.48979666666666666,0.50965,6.065600000000018,152.01723333333334,145.95163333333332,0.004190033333333343,0.08018411666666667,0.07599408333333332,14203.933333333332
RECIFE,2611606,medium_active,medium,True,7,0.01688833333333334,0.51474,0.49785166666666664,5.8496000000000095,150.23573333333334,144.38613333333333,0.0032803333333333295,0.08005606666666668,0.07677573333333335,14313.566666666668
RECIFE,2611606,medium_active,medium,True,8,0.010533333333333283,0.5157216666666666,0.5051883333333334,-1.985066666666654,150.78126666666668,152.76633333333334,0.0046019666666666514,0.08194308333333332,0.07734111666666667,14316.333333333334
RECIFE,2611606,medium_active,medium,True,9,0.012248333333333306,0.5161866666666667,0.5039383333333334,-8.091399999999993,142.64133333333334,150.73273333333333,-0.0067963500000000066,0.07614961666666667,0.08294596666666668,13911.183333333332
ARACAJU,2800308,high_inactive,high,False,0,0.004266666666666696,0.44454166666666667,0.44027499999999997,-2.0527499999999748,181.80735,183.8601,-0.0027215000000000017,0.09509931666666667,0.09782081666666667,5750.633333333333
ARACAJU,2800308,high_inactive,high,False,1,0.027998333333333292,0.4514066666666666,0.42340833333333333,-6.9384000000000015,169.88378333333333,176.82218333333333,0.004757566666666657,0.09273301666666667,0.08797545000000001,5971.966666666666
ARACAJU,2800308,high_inactive,high,False,2,-0.010753333333333392,0.4481533333333333,0.4589066666666667,5.815233333333339,170.93145,165.11621666666667,-0.008503383333333323,0.08689605,0.09539943333333332,5618.25
ARACAJU,2800308,high_inactive,high,False,3,-0.0010950000000000126,0.41849166666666665,0.41958666666666666,10.767150000000015,186.27026666666669,175.50311666666667,0.00621706666666666,0.08342938333333333,0.07721231666666667,5957.35
ARACAJU,2800308,high_inactive,high,False,4,-0.020228333333333293,0.40179833333333337,0.42202666666666666,8.191233333333344,190.44658333333334,182.25535,-0.009339083333333331,0.07707446666666667,0.08641355,5902.033333333334
ARACAJU,2800308,high_inactive,high,False,5,0.0065333333333333354,0.44766333333333336,0.44113,1.4262666666666348,194.85796666666664,193.4317,0.010946049999999999,0.10460266666666666,0.09365661666666666,5730.183333333333
ARACAJU,2800308,high_inactive,high,False,6,-0.016431666666666678,0.43141166666666664,0.4478433333333333,-11.545749999999998,173.10043333333334,184.64618333333334,0.003597800000000012,0.09413635000000001,0.09053855,5783.333333333333
ARACAJU,2800308,high_inactive,high,False,7,-0.0069566666666666666,0.43246666666666667,0.43942333333333333,6.80628333333334,187.21321666666665,180.4069333333333,-0.005943100000000007,0.08668613333333333,0.09262923333333334,5788.55
ARACAJU,2800308,high_inactive,high,False,8,0.003019999999999967,0.4367216666666666,0.43370166666666665,-10.402600000000007,176.57491666666667,186.97751666666667,0.006285933333333341,0.09640413333333334,0.0901182,5946.316666666667
ARACAJU,2800308,high_inactive,high,False,9,-0.005028333333333357,0.43796166666666664,0.44299,-12.725616666666639,177.08235000000002,189.80796666666666,-0.001411599999999999,0.09156156666666666,0.09297316666666666,5660.233333333334
BELO HORIZONTE,3106200,high_inactive,high,False,0,-0.014495000000000036,0.5927933333333333,0.6072883333333333,-0.24938333333332707,167.16651666666667,167.4159,0.0012421666666666553,0.08197168333333332,0.08072951666666667,23253.633333333335
BELO HORIZONTE,3106200,high_inactive,high,False,1,-0.02591500000000002,0.6041216666666667,0.6300366666666667,3.459333333333319,161.7833,158.32396666666668,-0.002294766666666656,0.08227815000000001,0.08457291666666666,22797.9
BELO HORIZONTE,3106200,high_inactive,high,False,2,0.01529999999999998,0.6289633333333333,0.6136633333333333,-1.0653833333333296,157.83518333333333,158.90056666666666,0.0020396833333333197,0.08231816666666666,0.08027848333333334,23101.616666666665
BELO HORIZONTE,3106200,high_inactive,high,False,3,0.004111666666666736,0.61528,0.6111683333333333,2.8236499999999864,160.87163333333334,158.04798333333335,-0.002399749999999992,0.08022995000000001,0.0826297,22802.7
BELO HORIZONTE,3106200,high_inactive,high,False,4,0.02330500000000002,0.6053433333333333,0.5820383333333333,0.12376666666668257,163.28298333333333,163.15921666666665,0.003633299999999992,0.0801269,0.07649360000000001,23404.016666666666
BELO HORIZONTE,3106200,high_inactive,high,False,5,-0.02646666666666675,0.6031316666666666,0.6295983333333334,-3.490099999999984,160.93843333333334,164.42853333333332,-0.0030641666666666595,0.07552606666666667,0.07859023333333333,23168.116666666665
BELO HORIZONTE,3106200,high_inactive,high,False,6,-0.005250000000000088,0.58995,0.5952000000000001,0.4957333333333622,166.1115166666667,165.61578333333333,0.00045643333333332536,0.07927895,0.07882251666666668,23284.2
BELO HORIZONTE,3106200,high_inactive,high,False,7,-0.005830000000000002,0.615085,0.620915,2.994683333333313,160.12016666666665,157.12548333333334,0.0031430666666666662,0.07948233333333334,0.07633926666666667,23194.383333333335
BELO HORIZONTE,3106200,high_inactive,high,False,8,0.011726666666666774,0.628595,0.6168683333333332,-2.7072333333333063,161.25005000000002,163.95728333333332,-0.0038035500000000028,0.07941645,0.08322,23046.016666666666
BELO HORIZONTE,3106200,high_inactive,high,False,9,-0.007464999999999944,0.6056233333333334,0.6130883333333333,0.977466666666686,162.02903333333333,161.05156666666664,0.00022635000000001404,0.08119198333333334,0.08096563333333333,23358.45
BOA VISTA,1400100,high_inactive,high,False,0,-0.0075083333333332836,0.3864516666666667,0.39396,-0.20065000000002442,188.19476666666665,188.39541666666668,0.0013596166666666604,0.06307108333333333,0.06171146666666667,6482.866666666667
BOA VISTA,1400100,high_inactive,high,False,1,-0.006271666666666675,0.40134333333333333,0.407615,-4.133566666666695,165.94878333333332,170.08235000000002,-0.0072614666666666675,0.06247451666666667,0.06973598333333333,6482.0
BOA VISTA,1400100,high_inactive,high,False,2,-0.009068333333333345,0.387295,0.39636333333333335,-8.778199999999998,163.06925,171.84745,-0.008070783333333338,0.052548866666666666,0.060619650000000004,6480.616666666667
BOA VISTA,1400100,high_inactive,high,False,3,0.0014816666666667144,0.40225500000000003,0.4007733333333333,-12.576249999999987,167.8795,180.45575,-0.003555883333333336,0.05967613333333333,0.06323201666666667,6479.883333333333
BOA VISTA,1400100,high_inactive,high,False,4,-0.008936666666666648,0.39288333333333336,0.40182,2.016083333333313,189.89306666666667,187.87698333333336,-0.004263383333333329,0.061707283333333335,0.06597066666666666,6481.066666666667
BOA VISTA,1400100,high_inactive,high,False,5,0.007863333333333278,0.40813666666666665,0.40027333333333337,-5.918066666666647,153.33980000000003,159.25786666666667,0.002290933333333335,0.057290933333333335,0.055,6482.216666666666
BOA VISTA,1400100,high_inactive,high,False,6,0.015868333333333262,0.39642499999999997,0.3805566666666667,-1.1961000000000013,171.64565,172.84175,0.010047483333333329,0.0644109,0.054363416666666664,6478.983333333334
BOA VISTA,1400100,high_inactive,high,False,7,-0.0010666666666667157,0.39094666666666666,0.3920133333333334,2.674516666666676,177.99898333333334,175.32446666666667,-0.004605799999999993,0.06006191666666667,0.06466771666666667,6473.7
BOA VISTA,1400100,high_inactive,high,False,8,-0.0015033333333333565,0.3942133333333333,0.39571666666666666,-4.9150166666666735,161.71936666666667,166.63438333333335,-0.0019178666666666636,0.057620083333333336,0.05953795,6480.033333333334
BOA VISTA,1400100,high_inactive,high,False,9,0.0007949999999999346,0.3958583333333333,0.3950633333333334,-2.262016666666682,177.3233,179.58531666666667,0.007525366666666672,0.059225683333333334,0.05170031666666666,6482.233333333334
BRASILIA,5300108,high_inactive,high,False,0,0.009145000000000014,0.45465833333333333,0.4455133333333333,-4.897916666666646,207.68195,212.57986666666665,0.0032255833333333234,0.10973419999999999,0.10650861666666667,28487.966666666667
BRASILIA,5300108,high_inactive,high,False,1,-0.0012983333333332903,0.44895333333333337,0.45025166666666666,-6.285433333333344,201.66163333333333,207.94706666666667,-0.001967049999999998,0.10287353333333332,0.10484058333333332,28144.516666666666
BRASILIA,5300108,high_inactive,high,False,2,0.006419999999999981,0.44897,0.44255,1.311050000000023,210.69025000000002,209.3792,0.004270900000000008,0.10566371666666667,0.10139281666666666,29236.55
BRASILIA,5300108,high_inactive,high,False,3,-0.0037133333333333463,0.45387500000000003,0.4575883333333334,-2.055883333333327,202.85745,204.91333333333333,0.00018583333333332952,0.11144231666666667,0.11125648333333334,28805.266666666666
BRASILIA,5300108,high_inactive,high,False,4,-0.002114999999999978,0.450565,0.45267999999999997,-0.44861666666668043,203.29891666666666,203.74753333333334,0.001129183333333325,0.10721146666666666,0.10608228333333333,28997.333333333332
BRASILIA,5300108,high_inactive,high,False,5,-0.004358333333333353,0.44606666666666667,0.450425,-4.9521333333333075,207.24795,212.2000833333333,-0.004723150000000009,0.1026033,0.10732645,28817.133333333335
BRASILIA,5300108,high_inactive,high,False,6,-0.005986666666666696,0.4416016666666666,0.4475883333333333,-7.151316666666673,200.48836666666665,207.63968333333332,-0.004571316666666658,0.10240238333333333,0.10697369999999999,28814.166666666668
BRASILIA,5300108,high_inactive,high,False,7,0.00875999999999999,0.45652333333333334,0.44776333333333335,8.647316666666654,212.4433,203.79598333333334,0.0015562999999999827,0.10736024999999999,0.10580395000000001,28137.583333333332
BRASILIA,5300108,high_inactive,high,False,8,0.0007500000000000284,0.4479066666666667,0.44715666666666665,1.3603333333333296,203.47401666666667,202.11368333333334,0.005015799999999987,0.11104478333333333,0.10602898333333334,28782.9
BRASILIA,5300108,high_inactive,high,False,9,-0.008588333333333309,0.44386166666666665,0.45244999999999996,-2.8192333333333295,205.46323333333333,208.28246666666666,0.00019056666666666944,0.10960048333333333,0.10940991666666666,28673.933333333334
CAMPO GRANDE,5002704,high_inactive,high,False,0,-0.00026333333333339315,0.37388499999999997,0.37414833333333336,-1.6488166666666757,160.85458333333332,162.5034,-0.0003190500000000013,0.04963773333333333,0.04995678333333333,10239.183333333332
CAMPO GRANDE,5002704,high_inactive,high,False,1,0.002815000000000012,0.3789183333333333,0.3761033333333333,-0.9029833333333386,169.36155,170.26453333333333,-0.001035749999999995,0.05091396666666667,0.051949716666666666,10238.3
CAMPO GRANDE,5002704,high_inactive,high,False,2,0.0006116666666666215,0.37382166666666666,0.37321000000000004,0.28549999999998477,181.80068333333332,181.51518333333334,-0.0010678166666666725,0.0534653,0.05453311666666667,10238.683333333332
CAMPO GRANDE,5002704,high_inactive,high,False,3,-0.003695000000000004,0.37656666666666666,0.38026166666666666,9.732766666666691,190.89108333333334,181.15831666666665,0.00042863333333333087,0.05627903333333333,0.0558504,10237.55
CAMPO GRANDE,5002704,high_inactive,high,False,4,0.0015499999999999958,0.37797166666666665,0.37642166666666665,-1.45001666666667,179.02765,180.47766666666666,-0.0005952666666666634,0.053358833333333335,0.0539541,10239.916666666666
CAMPO GRANDE,5002704,high_inactive,high,False,5,0.003506666666666658,0.37758833333333336,0.3740816666666667,2.3465333333333263,173.52095,171.17441666666667,0.0008270666666666676,0.052440966666666665,0.0516139,10238.266666666666
CAMPO GRANDE,5002704,high_inactive,high,False,6,-0.0024349999999999095,0.3751166666666667,0.3775516666666666,6.242549999999994,176.45406666666668,170.21151666666668,0.0012177666666666614,0.0535564,0.052338633333333336,10237.283333333333
CAMPO GRANDE,5002704,high_inactive,high,False,7,-8.999999999997899e-05,0.3794133333333333,0.3795033333333333,8.961216666666644,175.91663333333332,166.95541666666668,0.0012705500000000022,0.052679583333333335,0.05140903333333333,10238.866666666667
CAMPO GRANDE,5002704,high_inactive,high,False,8,0.0015983333333333127,0.37983666666666666,0.37823833333333334,2.036750000000012,175.29055,173.25379999999998,0.0014417333333333407,0.05326176666666667,0.05182003333333333,10238.516666666666
CAMPO GRANDE,5002704,high_inactive,high,False,9,0.0013550000000000506,0.37877500000000003,0.37742,8.220566666666684,176.06963333333334,167.84906666666666,-0.0008910499999999974,0.05062076666666667,0.05151181666666667,10237.9
CURITIBA,4106902,high_inactive,high,False,0,0.004686666666666617,0.489235,0.48454833333333336,0.10255000000000791,163.93273333333335,163.83018333333334,-0.003459249999999997,0.07644751666666667,0.07990676666666667,18375.316666666666
CURITIBA,4106902,high_inactive,high,False,1,0.0034683333333332955,0.490375,0.4869066666666667,-2.0780833333333533,161.2805833333333,163.35866666666666,0.0013992333333333329,0.07712168333333333,0.07572245,18379.8
CURITIBA,4106902,high_inactive,high,False,2,0.0015583333333332727,0.47975999999999996,0.4782016666666667,1.3576999999999941,162.88414999999998,161.52644999999998,0.0014065833333333222,0.07883561666666666,0.07742903333333334,18338.816666666666
CURITIBA,4106902,high_inactive,high,False,3,6.666666666599319e-06,0.47579999999999995,0.47579333333333335,-6.277833333333348,160.2668,166.54463333333334,6.231666666667302e-05,0.07791616666666666,0.07785384999999999,18313.466666666667
CURITIBA,4106902,high_inactive,high,False,4,-0.0010450000000000181,0.47967666666666664,0.48072166666666666,-0.9034000000000049,160.82741666666666,161.73081666666667,-0.002248899999999998,0.072955,0.0752039,18291.05
CURITIBA,4106902,high_inactive,high,False,5,-0.008271666666666677,0.4744683333333333,0.48274,3.4310666666666805,168.66015000000002,165.22908333333334,0.0009618833333333437,0.07852038333333335,0.0775585,18350.416666666668
CURITIBA,4106902,high_inactive,high,False,6,0.018881666666666685,0.5124783333333334,0.4935966666666667,5.085566666666665,162.0575,156.97193333333334,-0.0012419666666666634,0.07625095,0.07749291666666666,18432.65
CURITIBA,4106902,high_inactive,high,False,7,-0.005055000000000032,0.4788833333333333,0.48393833333333336,4.567133333333345,160.2518,155.68466666666666,0.0006380000000000136,0.07434713333333334,0.07370913333333333,18415.25
CURITIBA,4106902,high_inactive,high,False,8,-0.011088333333333311,0.46992,0.4810083333333333,5.910149999999987,166.90633333333332,160.99618333333333,0.0005654833333333248,0.07660068333333332,0.0760352,18283.85
CURITIBA,4106902,high_inactive,high,False,9,0.010838333333333283,0.4941133333333333,0.483275,-3.1536333333333175,163.96106666666668,167.1147,-0.0003061000000000036,0.0775566,0.0778627,18301.2
FLORIANOPOLIS,4205407,high_inactive,high,False,0,0.02479500000000001,0.44370166666666666,0.41890666666666665,-2.1176666666666506,191.5926,193.71026666666666,0.005059250000000001,0.07713535,0.0720761,6550.05
FLORIANOPOLIS,4205407,high_inactive,high,False,1,-0.02021333333333336,0.4373333333333333,0.45754666666666666,-2.266050000000007,199.43115,201.6972,-0.0034629166666666628,0.07777405,0.08123696666666666,6458.166666666667
FLORIANOPOLIS,4205407,high_inactive,high,False,2,-0.013976666666666637,0.4412516666666667,0.45522833333333335,-3.7837333333333447,196.6503,200.43403333333333,0.009137166666666668,0.0886749,0.07953773333333333,6340.883333333333
FLORIANOPOLIS,4205407,high_inactive,high,False,3,-0.016696666666666637,0.42549833333333337,0.442195,-6.53576666666666,193.73773333333332,200.27349999999998,0.00495308333333333,0.0773283,0.07237521666666667,6337.716666666666
FLORIANOPOLIS,4205407,high_inactive,high,False,4,0.012191666666666656,0.43903166666666665,0.42684,-5.085016666666689,200.57665,205.6616666666667,-0.0030228666666666515,0.08222708333333334,0.08524994999999999,6295.75
FLORIANOPOLIS,4205407,high_inactive,high,False,5,0.006181666666666641,0.44210666666666665,0.435925,-7.3159666666666965,190.8529333333333,198.1689,0.008869533333333346,0.08149831666666667,0.07262878333333332,6522.233333333334
FLORIANOPOLIS,4205407,high_inactive,high,False,6,-0.004045000000000021,0.424745,0.42879,-3.747150000000005,197.36274999999998,201.10989999999998,0.0032944500000000043,0.07821693333333334,0.07492248333333333,6794.716666666666
FLORIANOPOLIS,4205407,high_inactive,high,False,7,0.0056916666666666504,0.43981,0.43411833333333333,-2.9408499999999833,192.3212,195.26205,0.0016693499999999861,0.07808196666666666,0.07641261666666667,6720.933333333333
FLORIANOPOLIS,4205407,high_inactive,high,False,8,0.01161000000000001,0.4588066666666667,0.4471966666666667,-1.156583333333316,193.37206666666668,194.52865,-0.0006950000000000012,0.07836385,0.07905885,6241.816666666667
FLORIANOPOLIS,4205407,high_inactive,high,False,9,-0.0033833333333333493,0.43073,0.43411333333333335,6.212966666666659,198.66536666666667,192.4524,0.0012935666666666762,0.07916911666666666,0.07787554999999999,6009.4
FORTALEZA,2304400,high_inactive,high,False,0,0.0041300000000000225,0.47151000000000004,0.46738,1.6225166666666553,169.22913333333332,167.60661666666667,0.014648533333333338,0.09884286666666667,0.08419433333333333,23887.166666666668
FORTALEZA,2304400,high_inactive,high,False,1,-0.006456666666666666,0.47160833333333335,0.478065,-1.4812333333333072,170.53278333333336,172.01401666666666,-0.0014192166666666672,0.08956236666666667,0.09098158333333334,23945.866666666665
FORTALEZA,2304400,high_inactive,high,False,2,-0.0004666666666666708,0.47562166666666666,0.47608833333333334,4.221900000000005,180.24773333333331,176.0258333333333,-0.0014586000000000043,0.09326608333333333,0.09472468333333334,23792.283333333333
FORTALEZA,2304400,high_inactive,high,False,3,0.004255000000000009,0.48560333333333333,0.4813483333333333,11.469116666666679,178.71791666666667,167.2488,-0.0006303333333333438,0.09624975,0.09688008333333334,23436.7
