processing_acps,mun_id,is_capital,capital_mun_id,policy_config,interest_housing,policy_melhorias,seed,delta_regional_gini,regional_gini,regional_gini_base,delta_regional_house_values,regional_house_values,regional_house_values_base,delta_median_affordability,median_affordability,median_affordability_base,pop_base
RECIFE,2611606,True,2611606,low_inactive,low,False,4,0.006739999999999968,0.521675,0.514935,-1.1319499999999891,153.05346666666668,154.18541666666667,0.0003491500000000064,0.07706516666666667,0.07671601666666666,14381.366666666667
RECIFE,2613701,False,2611606,low_inactive,low,False,4,0.035653333333333315,0.5054733333333333,0.46982,3.172699999999992,136.34773333333334,133.17503333333335,0.0032657000000000033,0.06325916666666667,0.05999346666666667,1146.4333333333334
RECIFE,2600054,False,2611606,low_inactive,low,False,5,-0.05812499999999998,0.48963,0.547755,0.6690833333333472,119.44713333333334,118.77805,-0.0046628166666666665,0.05475645,0.059419266666666665,1053.0666666666666
RECIFE,2602902,False,2611606,low_inactive,low,False,5,-0.040010000000000046,0.483465,0.523475,2.2104333333333273,112.12231666666666,109.91188333333334,0.0062898500000000065,0.05922256666666667,0.052932716666666664,1782.1
RECIFE,2603454,False,2611606,low_inactive,low,False,5,0.05052000000000001,0.5242366666666667,0.4737166666666667,6.244766666666678,130.36326666666668,124.1185,-6.449999999991185e-06,0.06426673333333334,0.06427318333333333,1482.0
RECIFE,2606804,False,2611606,low_inactive,low,False,5,-0.034284999999999954,0.4781366666666667,0.5124216666666667,-3.611233333333331,121.41348333333333,125.02471666666666,-0.005099966666666664,0.05952511666666667,0.06462508333333333,1024.5333333333333
RECIFE,2607604,False,2611606,low_inactive,low,False,5,-0.04198833333333335,0.469965,0.5119533333333334,2.6247166666666715,135.82135,133.19663333333332,-0.005746683333333322,0.06733631666666667,0.073083,242.88333333333333
RECIFE,2607752,False,2611606,low_inactive,low,False,5,-0.006170000000000009,0.48743666666666663,0.49360666666666664,-2.939483333333328,137.18458333333334,140.12406666666666,0.0028177666666666656,0.06731138333333334,0.06449361666666667,282.73333333333335
RECIFE,2607901,False,2611606,low_inactive,low,False,5,-0.007301666666666651,0.5046933333333333,0.511995,1.1311833333333396,122.17863333333334,121.04745,-0.003324233333333329,0.06031538333333333,0.06363961666666666,5928.533333333334
RECIFE,2609402,False,2611606,low_inactive,low,False,5,0.029943333333333322,0.521315,0.49137166666666665,-5.017950000000013,123.55608333333333,128.57403333333335,-0.012148449999999998,0.05177856666666667,0.06392701666666667,603.3833333333333
RECIFE,2609600,False,2611606,low_inactive,low,False,5,-0.0017216666666667324,0.51247,0.5141916666666667,-0.1383166666666682,135.88035,136.01866666666666,-0.005357266666666652,0.06768898333333334,0.07304625,3789.9666666666667
RECIFE,2610608,False,2611606,low_inactive,low,False,5,-0.06236499999999989,0.4842633333333334,0.5466283333333333,-2.11071666666669,138.53699999999998,140.64771666666667,-0.008410966666666658,0.05983161666666667,0.06824258333333333,508.46666666666664
RECIFE,2610707,False,2611606,low_inactive,low,False,5,0.019025000000000014,0.5131666666666667,0.49414166666666665,0.4621500000000367,138.68873333333335,138.2265833333333,-0.006091800000000008,0.06965465,0.07574645,2998.0333333333333
RECIFE,2611606,True,2611606,low_inactive,low,False,5,-0.004890000000000061,0.5044183333333333,0.5093083333333334,3.364450000000005,147.34803333333332,143.9835833333333,-0.0018759333333333295,0.07568933333333333,0.07756526666666666,14123.75
RECIFE,2613701,False,2611606,low_inactive,low,False,5,-0.058908333333333285,0.4917183333333333,0.5506266666666666,-1.0679666666666776,126.87581666666667,127.94378333333334,-0.010210849999999994,0.06192243333333333,0.07213328333333333,1050.0666666666666
RECIFE,2600054,False,2611606,low_inactive,low,False,6,-0.02926833333333334,0.48418833333333333,0.5134566666666667,-0.5895833333333371,124.97386666666667,125.56345,-0.0018544833333333371,0.0601187,0.061973183333333334,1028.75
RECIFE,2602902,False,2611606,low_inactive,low,False,6,0.03232499999999999,0.5280816666666667,0.4957566666666667,-5.531300000000002,107.25466666666667,112.78596666666667,-0.004737133333333338,0.05132505,0.056062183333333335,1764.0333333333333
RECIFE,2603454,False,2611606,low_inactive,low,False,6,0.05686333333333338,0.56788,0.5110166666666667,-8.154566666666682,121.54575,129.70031666666668,-0.004256999999999997,0.06161376666666667,0.06587076666666666,1547.8833333333334
RECIFE,2606804,False,2611606,low_inactive,low,False,6,-0.006018333333333348,0.538695,0.5447133333333334,-0.3388999999999953,126.65985,126.99875,-0.006873283333333334,0.056462649999999996,0.06333593333333333,1048.2166666666667
RECIFE,2607604,False,2611606,low_inactive,low,False,6,-0.07734333333333326,0.4324833333333334,0.5098266666666667,-5.490600000000001,132.94071666666667,138.43131666666667,-0.01313778333333334,0.056282066666666665,0.06941985,254.48333333333332
RECIFE,2607752,False,2611606,low_inactive,low,False,6,0.03941833333333328,0.5109583333333333,0.47154,-4.15743333333333,127.75915,131.91658333333334,0.006896466666666663,0.06237095,0.05547448333333334,219.75
RECIFE,2607901,False,2611606,low_inactive,low,False,6,0.008711666666666729,0.5061733333333334,0.49746166666666664,-3.177266666666654,116.46521666666668,119.64248333333333,-0.0008451999999999973,0.05675316666666667,0.057598366666666664,5831.666666666667
RECIFE,2609402,False,2611606,low_inactive,low,False,6,-0.011336666666666717,0.49961666666666665,0.5109533333333334,3.2721500000000106,121.76320000000001,118.49105,-0.003259716666666669,0.0558204,0.05908011666666667,579.7333333333333
RECIFE,2609600,False,2611606,low_inactive,low,False,6,-0.007161666666666622,0.5099,0.5170616666666666,-0.859266666666656,138.08933333333334,138.9486,-0.0020894833333333224,0.06960498333333334,0.07169446666666666,3785.75
RECIFE,2610608,False,2611606,low_inactive,low,False,6,0.023380000000000067,0.528155,0.504775,-4.019050000000007,119.98948333333333,124.00853333333333,0.0045544500000000016,0.060352333333333334,0.05579788333333333,508.0833333333333
RECIFE,2610707,False,2611606,low_inactive,low,False,6,-0.014556666666666551,0.5065700000000001,0.5211266666666666,-2.6458333333333144,138.5765,141.22233333333332,0.0015189333333333332,0.07163236666666667,0.07011343333333334,3119.8333333333335
RECIFE,2611606,True,2611606,low_inactive,low,False,6,0.005933333333333235,0.5155833333333333,0.50965,-2.952399999999983,142.99923333333334,145.95163333333332,-0.00180746666666666,0.07418661666666666,0.07599408333333332,14203.933333333332
RECIFE,2613701,False,2611606,low_inactive,low,False,6,-0.008660000000000001,0.5106616666666667,0.5193216666666667,-0.8456833333333407,120.67688333333334,121.52256666666668,-0.0064086,0.055450533333333336,0.06185913333333334,1062.4166666666667
RECIFE,2600054,False,2611606,low_inactive,low,False,7,0.03352999999999995,0.5501966666666667,0.5166666666666667,0.5653833333333296,123.25251666666666,122.68713333333334,-0.0029218500000000036,0.05539321666666666,0.058315066666666665,991.0833333333334
RECIFE,2602902,False,2611606,low_inactive,low,False,7,-0.03137000000000001,0.5036033333333333,0.5349733333333333,2.7754000000000048,111.21891666666667,108.44351666666667,0.0013206833333333362,0.05172015,0.05039946666666666,1746.3833333333334
RECIFE,2603454,False,2611606,low_inactive,low,False,7,0.02423333333333333,0.5422166666666667,0.5179833333333334,-0.54613333333333,122.83615,123.38228333333333,0.0036470000000000044,0.06065571666666667,0.05700871666666667,1476.1333333333334
RECIFE,2606804,False,2611606,low_inactive,low,False,7,-0.04385166666666662,0.5261533333333334,0.570005,5.322700000000012,131.852,126.52929999999999,-0.0013597166666666702,0.06227483333333333,0.06363455,1131.3833333333334
RECIFE,2607604,False,2611606,low_inactive,low,False,7,-0.04941166666666663,0.5459616666666667,0.5953733333333333,-1.0216166666666595,129.49185,130.51346666666666,-0.001041750000000008,0.06708016666666666,0.06812191666666667,286.76666666666665
RECIFE,2607752,False,2611606,low_inactive,low,False,7,-0.09749333333333332,0.466465,0.5639583333333333,4.110833333333346,137.8289166666667,133.71808333333334,0.00275015,0.062099216666666665,0.059349066666666665,259.28333333333336
RECIFE,2607901,False,2611606,low_inactive,low,False,7,0.011921666666666664,0.5008333333333334,0.4889116666666667,3.8896166666666545,124.53056666666666,120.64095,0.00047459999999999863,0.062298733333333335,0.061824133333333336,5965.233333333334
RECIFE,2609402,False,2611606,low_inactive,low,False,7,-0.004635,0.495205,0.49984,4.696916666666652,126.45975,121.76283333333335,-0.0002490833333333303,0.058333333333333334,0.058582416666666665,568.2333333333333
RECIFE,2609600,False,2611606,low_inactive,low,False,7,0.017864999999999964,0.4956833333333333,0.47781833333333334,2.4935166666666646,135.79068333333333,133.29716666666667,-0.0054964833333333435,0.0687363,0.07423278333333334,3739.1
RECIFE,2610608,False,2611606,low_inactive,low,False,7,-0.09588166666666659,0.45555833333333334,0.5514399999999999,3.580283333333327,125.68523333333333,122.10495,0.008529050000000003,0.0604958,0.05196675,587.0
RECIFE,2610707,False,2611606,low_inactive,low,False,7,0.055235000000000034,0.5275766666666667,0.47234166666666666,-2.262650000000008,141.66288333333333,143.92553333333333,0.003168183333333338,0.07595256666666667,0.07278438333333333,3172.1666666666665
RECIFE,2611606,True,2611606,low_inactive,low,False,7,0.008381666666666676,0.5062333333333333,0.49785166666666664,4.0452833333333444,148.43141666666668,144.38613333333333,0.0008209666666666587,0.0775967,0.07677573333333335,14313.566666666668
RECIFE,2613701,False,2611606,low_inactive,low,False,7,0.045066666666666644,0.5284716666666667,0.48340500000000003,2.276366666666661,129.32363333333333,127.04726666666667,0.0007736333333333359,0.060772566666666666,0.05999893333333333,1147.8166666666666
RECIFE,2600054,False,2611606,low_inactive,low,False,8,0.03222666666666674,0.5359033333333334,0.5036766666666667,-2.4983833333333223,129.12371666666667,131.6221,0.006321216666666671,0.06256761666666667,0.0562464,1083.8333333333333
RECIFE,2602902,False,2611606,low_inactive,low,False,8,0.019118333333333237,0.5252616666666666,0.5061433333333334,-3.231350000000006,112.52759999999999,115.75895,-0.0009120833333333342,0.0541157,0.05502778333333334,1847.0
RECIFE,2603454,False,2611606,low_inactive,low,False,8,0.020333333333333314,0.5408933333333333,0.52056,-4.84675,125.35906666666666,130.20581666666666,0.005569233333333333,0.06799188333333334,0.06242265,1544.2333333333333
RECIFE,2606804,False,2611606,low_inactive,low,False,8,-0.020429999999999948,0.48284000000000005,0.50327,-3.3421166666666693,132.18056666666666,135.52268333333333,0.005917850000000002,0.07136246666666667,0.06544461666666666,1117.8
RECIFE,2607604,False,2611606,low_inactive,low,False,8,0.03009666666666666,0.4718616666666667,0.441765,-10.726416666666665,135.20321666666666,145.92963333333333,-0.005567716666666667,0.06914411666666667,0.07471183333333334,232.46666666666667
RECIFE,2607752,False,2611606,low_inactive,low,False,8,0.0033933333333333593,0.5226033333333333,0.51921,-8.088650000000001,133.85601666666668,141.94466666666668,-0.003053466666666671,0.06257776666666666,0.06563123333333333,264.26666666666665
RECIFE,2607901,False,2611606,low_inactive,low,False,8,0.01173833333333335,0.5008483333333333,0.48911,-6.027950000000004,122.05233333333334,128.08028333333334,-0.001281216666666668,0.06284001666666666,0.06412123333333333,5870.816666666667
RECIFE,2609402,False,2611606,low_inactive,low,False,8,0.007933333333333403,0.5068033333333334,0.49887,-14.642383333333342,127.37963333333333,142.02201666666667,0.004234883333333335,0.058543866666666666,0.05430898333333333,580.95
RECIFE,2609600,False,2611606,low_inactive,low,False,8,0.03863500000000003,0.52514,0.486505,-6.970083333333349,137.90488333333332,144.87496666666667,0.0005335833333333234,0.07292468333333332,0.0723911,3748.4666666666667
RECIFE,2610608,False,2611606,low_inactive,low,False,8,0.041328333333333356,0.5102566666666667,0.46892833333333334,-10.651849999999996,127.75295,138.4048,0.005092199999999998,0.06606491666666667,0.06097271666666667,563.1833333333333
RECIFE,2610707,False,2611606,low_inactive,low,False,8,0.0022849999999999815,0.50802,0.505735,-5.141716666666639,141.73753333333335,146.87924999999998,0.005966666666666662,0.07644918333333334,0.07048251666666668,3090.0666666666666
RECIFE,2611606,True,2611606,low_inactive,low,False,8,0.010194999999999954,0.5153833333333333,0.5051883333333334,-9.23053333333334,143.5358,152.76633333333334,6.980000000000874e-05,0.07741091666666668,0.07734111666666667,14316.333333333334
RECIFE,2613701,False,2611606,low_inactive,low,False,8,0.011185,0.5108783333333333,0.4996933333333333,-4.152550000000019,128.05176666666665,132.20431666666667,-0.009634466666666668,0.061603783333333335,0.07123825,1083.6166666666666
RECIFE,2600054,False,2611606,low_inactive,low,False,9,0.034050000000000025,0.5430166666666667,0.5089666666666667,-0.7128999999999905,123.02731666666666,123.74021666666665,-0.0006060833333333404,0.06534896666666666,0.06595505,1038.4
RECIFE,2602902,False,2611606,low_inactive,low,False,9,0.02343166666666663,0.5162666666666667,0.492835,-2.924516666666662,117.69085,120.61536666666666,-0.00021756666666666175,0.05544546666666667,0.055663033333333334,1732.5666666666666
RECIFE,2603454,False,2611606,low_inactive,low,False,9,0.007191666666666596,0.5046516666666666,0.49746,-1.4577166666666415,133.15665,134.61436666666665,0.0006943499999999825,0.06690458333333332,0.06621023333333334,1531.85
RECIFE,2606804,False,2611606,low_inactive,low,False,9,-0.007771666666666732,0.5472233333333333,0.554995,3.967500000000001,133.1849,129.2174,0.0012874166666666659,0.06626498333333333,0.06497756666666667,1090.3833333333334
RECIFE,2607604,False,2611606,low_inactive,low,False,9,0.05586000000000002,0.5123516666666666,0.45649166666666663,-8.580133333333322,135.14383333333333,143.72396666666666,0.0018030833333333163,0.07103323333333332,0.06923015,252.41666666666666
RECIFE,2607752,False,2611606,low_inactive,low,False,9,-0.06029833333333323,0.5259983333333333,0.5862966666666666,6.636166666666668,145.45,138.81383333333332,-0.009250533333333338,0.0682518,0.07750233333333334,268.8833333333333
RECIFE,2607901,False,2611606,low_inactive,low,False,9,0.014178333333333293,0.515585,0.5014066666666667,-0.8053000000000026,123.11683333333333,123.92213333333333,0.0013094500000000037,0.06517945,0.06387,5877.466666666666
RECIFE,2609402,False,2611606,low_inactive,low,False,9,-0.064365,0.4621116666666667,0.5264766666666667,-1.1149833333333277,132.03121666666667,133.1462,-0.0036971000000000018,0.060382366666666666,0.06407946666666667,533.7
RECIFE,2609600,False,2611606,low_inactive,low,False,9,-0.003486666666666638,0.49173000000000006,0.4952166666666667,1.9033833333333519,140.57668333333334,138.67329999999998,0.00023693333333334177,0.07252355,0.07228661666666666,3833.6666666666665
RECIFE,2610608,False,2611606,low_inactive,low,False,9,-0.08135833333333337,0.48407666666666666,0.565435,0.3578500000000133,129.66548333333333,129.3076333333333,0.0022848833333333415,0.06400341666666667,0.06171853333333333,569.1166666666667
RECIFE,2610707,False,2611606,low_inactive,low,False,9,0.014718333333333389,0.527225,0.5125066666666667,-2.385233333333332,142.91728333333333,145.30251666666666,-0.003275466666666671,0.07366573333333333,0.0769412,3163.3333333333335
RECIFE,2611606,True,2611606,low_inactive,low,False,9,0.002606666666666646,0.506545,0.5039383333333334,-1.64491666666666,149.08781666666667,150.73273333333333,-0.002698733333333342,0.08024723333333333,0.08294596666666668,13911.183333333332
RECIFE,2613701,False,2611606,low_inactive,low,False,9,-0.08104166666666668,0.45127666666666666,0.5323183333333333,-5.150233333333318,131.10105000000001,136.25128333333333,0.005134716666666678,0.06990743333333334,0.06477271666666666,1021.35
BELEM,1500800,False,1501402,low_active,low,True,0,-0.0030266666666666775,0.37825166666666665,0.38127833333333333,11.01791666666665,138.57958333333332,127.56166666666667,0.0032731499999999955,0.058934966666666665,0.05566181666666667,4410.7
BELEM,1501402,True,1501402,low_active,low,True,0,0.0032050000000000134,0.376425,0.37322,12.733350000000002,155.34976666666668,142.61641666666668,0.0027964833333333355,0.06517433333333333,0.06237785,13688.883333333333
BELEM,1501501,False,1501402,low_active,low,True,0,0.021723333333333317,0.3773316666666667,0.35560833333333336,5.816600000000022,161.71196666666668,155.89536666666666,0.00036198333333332944,0.0602824,0.05992041666666667,553.95
BELEM,1504422,False,1501402,low_active,low,True,0,0.0062849999999999295,0.37832666666666664,0.3720416666666667,5.852166666666648,123.96931666666666,118.11715000000001,0.0003889333333333342,0.044465300000000006,0.04407636666666667,1105.9
BELEM,1500800,False,1501402,low_active,low,True,1,-0.008519999999999972,0.37403000000000003,0.38255,7.727449999999976,135.8251,128.09765000000002,0.004350683333333334,0.058278166666666666,0.05392748333333333,4363.416666666667
BELEM,1501402,True,1501402,low_active,low,True,1,0.0034500000000000086,0.3758533333333334,0.37240333333333336,2.077699999999993,149.38818333333333,147.31048333333334,0.002483383333333339,0.062219916666666666,0.05973653333333333,13691.633333333333
BELEM,1501501,False,1501402,low_active,low,True,1,-0.007903333333333373,0.37281166666666665,0.380715,-12.777966666666686,147.59455,160.37251666666668,-0.007936183333333333,0.052387083333333334,0.06032326666666667,581.8333333333334
BELEM,1504422,False,1501402,low_active,low,True,1,-0.009593333333333287,0.36950500000000003,0.3790983333333333,21.3771,128.00718333333333,106.63008333333333,0.005895616666666666,0.04438846666666667,0.03849285,1090.4833333333333
BELEM,1500800,False,1501402,low_active,low,True,2,0.008364999999999956,0.3839066666666666,0.37554166666666666,-5.022083333333342,137.03093333333334,142.05301666666668,-0.0024603833333333366,0.057620899999999996,0.06008128333333333,4637.1
BELEM,1501402,True,1501402,low_active,low,True,2,0.0034250000000000114,0.37733,0.373905,2.5329666666666526,154.60603333333333,152.07306666666668,0.005587466666666666,0.06665535,0.061067883333333337,13665.6
BELEM,1501501,False,1501402,low_active,low,True,2,-0.010575000000000001,0.3611216666666667,0.3716966666666667,14.86011666666667,171.48368333333335,156.62356666666668,0.010699816666666667,0.06447488333333333,0.05377506666666666,566.0
BELEM,1504422,False,1501402,low_active,low,True,2,0.018549999999999955,0.38086333333333333,0.3623133333333334,-4.119483333333321,116.43053333333334,120.55001666666666,0.0019522833333333392,0.04241118333333334,0.0404589,1134.6
BELEM,1500800,False,1501402,low_active,low,True,3,0.005923333333333336,0.37764166666666665,0.3717183333333333,3.687566666666669,148.9548,145.26723333333334,-0.0029801166666666642,0.056445216666666666,0.05942533333333333,4494.4
BELEM,1501402,True,1501402,low_active,low,True,3,-0.004769999999999941,0.37385,0.37861999999999996,8.391833333333324,161.51883333333333,153.127,0.003636199999999999,0.06613505,0.06249885,13682.633333333333
BELEM,1501501,False,1501402,low_active,low,True,3,-0.0165433333333333,0.3595166666666667,0.37606,32.82830000000001,182.4637666666667,149.63546666666667,0.003748949999999994,0.06326408333333333,0.05951513333333334,544.3333333333334
BELEM,1504422,False,1501402,low_active,low,True,3,-0.014208333333333323,0.3665816666666667,0.38079,5.267283333333339,127.89540000000001,122.62811666666667,0.0038241499999999984,0.0436353,0.039811150000000003,1092.9333333333334
BELEM,1500800,False,1501402,low_active,low,True,4,0.012826666666666708,0.38666833333333334,0.3738416666666666,3.2542499999999848,140.30471666666665,137.05046666666667,0.006341983333333336,0.060760216666666665,0.05441823333333333,4742.833333333333
BELEM,1501402,True,1501402,low_active,low,True,4,0.003741666666666643,0.37406666666666666,0.370325,8.935133333333312,155.41378333333333,146.47865000000002,0.003991033333333338,0.06436803333333334,0.060377,13661.466666666667
BELEM,1501501,False,1501402,low_active,low,True,4,0.0008266666666666977,0.3768666666666667,0.37604,0.1475333333333424,153.9512,153.80366666666666,-0.0026262499999999966,0.05738111666666667,0.060007366666666666,554.0333333333333
BELEM,1504422,False,1501402,low_active,low,True,4,0.0056133333333333035,0.39466999999999997,0.38905666666666666,12.761100000000013,132.15863333333334,119.39753333333333,0.009144166666666662,0.05065918333333333,0.04151501666666667,1088.05
BELEM,1500800,False,1501402,low_active,low,True,5,0.0005483333333333729,0.38442000000000004,0.38387166666666667,0.2741499999999917,132.66895,132.3948,0.0009406833333333309,0.0586287,0.05768801666666667,4600.933333333333
BELEM,1501402,True,1501402,low_active,low,True,5,-0.005866666666666687,0.37110333333333334,0.37697,8.42453333333333,150.84015,142.41561666666666,0.0027755666666666595,0.06267848333333333,0.05990291666666667,13678.483333333334
BELEM,1501501,False,1501402,low_active,low,True,5,0.006068333333333342,0.36710499999999996,0.3610366666666666,1.733716666666652,142.62956666666665,140.89585,-0.0011058499999999985,0.05340491666666667,0.05451076666666667,546.1
BELEM,1504422,False,1501402,low_active,low,True,5,-0.0011299999999999644,0.38861833333333334,0.3897483333333333,17.245783333333335,126.29146666666666,109.04568333333333,0.004106349999999995,0.0467546,0.042648250000000006,1019.45
BELEM,1500800,False,1501402,low_active,low,True,6,0.0009750000000000592,0.3815216666666667,0.38054666666666664,13.862733333333324,145.6525,131.78976666666668,0.003480266666666669,0.05756351666666667,0.05408325,4967.733333333334
BELEM,1501402,True,1501402,low_active,low,True,6,-0.007174999999999987,0.37095333333333336,0.37812833333333334,13.022016666666673,156.05785,143.03583333333333,0.0027461833333333324,0.062341266666666666,0.05959508333333333,13643.066666666668
BELEM,1501501,False,1501402,low_active,low,True,6,-0.038313333333333366,0.36494666666666664,0.40326,19.28725,159.74283333333332,140.45558333333332,-0.003901633333333328,0.0511365,0.05503813333333333,577.3
BELEM,1504422,False,1501402,low_active,low,True,6,-0.023193333333333344,0.37113666666666667,0.39433,24.987283333333338,129.80731666666668,104.82003333333334,0.007338566666666664,0.043383566666666665,0.036045,1083.8833333333334
BELEM,1500800,False,1501402,low_active,low,True,7,-0.015580000000000038,0.37376333333333334,0.3893433333333334,16.478383333333312,148.3378833333333,131.8595,0.0029869166666666724,0.06129806666666667,0.05831115,4488.733333333334
BELEM,1501402,True,1501402,low_active,low,True,7,-0.004296666666666671,0.37477499999999997,0.37907166666666664,11.376666666666694,160.05711666666667,148.68044999999998,0.00278751666666667,0.06452225,0.06173473333333333,13680.916666666666
BELEM,1501501,False,1501402,low_active,low,True,7,-0.0218666666666667,0.3593783333333333,0.381245,2.118266666666642,159.26454999999999,157.14628333333334,0.0013149666666666601,0.0563616,0.05504663333333334,524.0833333333334
BELEM,1504422,False,1501402,low_active,low,True,7,-0.01454166666666662,0.38952000000000003,0.40406166666666665,10.447216666666677,127.86795000000001,117.42073333333333,0.0009207999999999994,0.04513438333333333,0.044213583333333334,1139.2
BELEM,1500800,False,1501402,low_active,low,True,8,-0.01325333333333334,0.3725616666666667,0.385815,2.7520500000000254,140.45451666666668,137.70246666666665,-0.0013519333333333328,0.05694096666666667,0.0582929,4602.35
BELEM,1501402,True,1501402,low_active,low,True,8,-0.011961666666666648,0.36858833333333335,0.38055,2.8923833333333278,156.56558333333334,153.6732,-0.00014026666666666632,0.06361888333333333,0.06375915,13680.65
BELEM,1501501,False,1501402,low_active,low,True,8,0.0061633333333332985,0.3777483333333333,0.371585,17.55303333333336,167.92666666666668,150.37363333333332,0.007368166666666669,0.061231183333333335,0.053863016666666666,534.0
BELEM,1504422,False,1501402,low_active,low,True,8,-0.0332816666666666,0.3618266666666667,0.3951083333333333,13.816150000000007,131.48601666666667,117.66986666666666,0.004921083333333333,0.049516616666666666,0.04459553333333333,1035.4
BELEM,1500800,False,1501402,low_active,low,True,9,0.0062333333333333685,0.37525000000000003,0.36901666666666666,10.707166666666637,143.07541666666665,132.36825000000002,-0.0002459500000000017,0.05691698333333333,0.05716293333333333,4431.483333333334
BELEM,1501402,True,1501402,low_active,low,True,9,0.0053716666666666635,0.3723383333333333,0.36696666666666666,8.701699999999988,155.5358,146.8341,0.005324233333333338,0.06591936666666667,0.060595133333333336,13692.3
BELEM,1501501,False,1501402,low_active,low,True,9,0.045550000000000035,0.39595,0.3504,14.53109999999998,160.88891666666666,146.35781666666668,0.002903349999999999,0.0613032,0.05839985,559.4833333333333
BELEM,1504422,False,1501402,low_active,low,True,9,0.017881666666666685,0.38367,0.3657883333333333,14.859983333333318,132.20451666666665,117.34453333333333,0.005864766666666667,0.04566356666666667,0.0397988,1025.65
CUIABA,5103403,True,5103403,low_active,low,True,0,0.005606666666666649,0.381335,0.37572833333333333,10.554333333333346,196.30191666666667,185.74758333333332,-0.0026794833333333434,0.07004658333333333,0.07272606666666667,6669.866666666667
CUIABA,5108402,False,5103403,low_active,low,True,0,0.00035000000000001696,0.38218833333333335,0.38183833333333334,2.1029499999999928,162.18653333333333,160.08358333333334,0.0063930333333333325,0.064497,0.058103966666666666,3678.6666666666665
CUIABA,5103403,True,5103403,low_active,low,True,1,0.005338333333333334,0.38288666666666665,0.3775483333333333,5.487383333333327,185.85743333333332,180.37005,0.005574599999999985,0.06847218333333333,0.06289758333333334,7013.766666666666
CUIABA,5108402,False,5103403,low_active,low,True,1,-0.011866666666666692,0.3737933333333333,0.38566,6.209416666666641,156.2369833333333,150.02756666666667,0.00011615000000000236,0.05437558333333334,0.054259433333333336,3683.65
CUIABA,5103403,True,5103403,low_active,low,True,2,0.00039000000000005697,0.3773283333333334,0.3769383333333333,11.420966666666658,196.16618333333332,184.74521666666666,0.0016557500000000114,0.06972296666666668,0.06806721666666667,6874.55
CUIABA,5108402,False,5103403,low_active,low,True,2,0.010219999999999951,0.37792666666666663,0.3677066666666667,3.2062500000000114,162.54936666666666,159.34311666666665,0.004670083333333332,0.061320016666666664,0.05664993333333333,3663.9666666666667
CUIABA,5103403,True,5103403,low_active,low,True,3,0.0056433333333333335,0.38036166666666665,0.3747183333333333,7.267933333333303,193.19698333333332,185.92905000000002,-0.0052411833333333435,0.06685793333333333,0.07209911666666667,6854.116666666667
CUIABA,5108402,False,5103403,low_active,low,True,3,0.0033633333333333293,0.38061333333333336,0.37725000000000003,7.06301666666667,162.51645,155.45343333333332,-0.0008835833333333334,0.056833966666666666,0.05771755,3672.3166666666666
CUIABA,5103403,True,5103403,low_active,low,True,4,-0.0034616666666666407,0.37384833333333334,0.37731,0.8734666666666726,175.03535,174.16188333333332,-0.006534916666666661,0.05234815,0.058883066666666664,7245.5
CUIABA,5108402,False,5103403,low_active,low,True,4,0.006446666666666656,0.3774266666666667,0.37098000000000003,8.10035000000002,143.72895000000003,135.6286,0.0012341999999999909,0.04675111666666666,0.04551691666666667,3665.133333333333
CUIABA,5103403,True,5103403,low_active,low,True,5,-0.0021200000000000663,0.3723916666666666,0.3745116666666667,7.942983333333331,194.03701666666666,186.09403333333333,0.018730150000000008,0.078159,0.05942885,7385.0
CUIABA,5108402,False,5103403,low_active,low,True,5,-0.001131666666666642,0.37637,0.3775016666666666,18.02021666666667,165.66526666666667,147.64505,0.012207500000000003,0.062215233333333335,0.05000773333333333,3648.883333333333
CUIABA,5103403,True,5103403,low_active,low,True,6,0.004870000000000041,0.37929666666666667,0.37442666666666663,0.15686666666667293,194.70655,194.54968333333332,-0.016238133333333342,0.055347766666666666,0.07158590000000001,6638.15
CUIABA,5108402,False,5103403,low_active,low,True,6,0.0055466666666667,0.38433833333333334,0.37879166666666664,-5.375449999999972,154.86733333333333,160.2427833333333,-0.012401450000000001,0.050109383333333334,0.06251083333333333,3681.3166666666666
CUIABA,5103403,True,5103403,low_active,low,True,7,0.0018666666666666276,0.3768333333333333,0.37496666666666667,0.6012166666666587,180.46985,179.86863333333335,-0.004674633333333338,0.06135413333333333,0.06602876666666667,6887.583333333333
CUIABA,5108402,False,5103403,low_active,low,True,7,0.014871666666666672,0.38870166666666667,0.37383,-7.027633333333341,145.26565,152.29328333333333,-9.25000000000023e-05,0.05190581666666667,0.05199831666666667,3667.6666666666665
CUIABA,5103403,True,5103403,low_active,low,True,8,-0.005721666666666625,0.36735666666666666,0.3730783333333333,7.9462333333333675,188.55465,180.60841666666664,0.005433799999999996,0.06430785,0.058874050000000004,7352.616666666667
CUIABA,5108402,False,5103403,low_active,low,True,8,-0.00036166666666670455,0.38197166666666665,0.38233333333333336,17.51823333333337,157.61683333333335,140.09859999999998,0.009377083333333334,0.059343433333333334,0.04996635,3655.0666666666666
CUIABA,5103403,True,5103403,low_active,low,True,9,0.0021250000000000435,0.37731333333333333,0.3751883333333333,10.071983333333321,191.08951666666664,181.01753333333332,-0.000988333333333341,0.06725348333333334,0.06824181666666668,7004.166666666667
