processing_acps,policy_config,interest_housing,policy_melhorias,seed,delta_gini,gini_index,gini_index_base,delta_house_price,house_price,house_price_base,delta_affordability_median,affordability_median,affordability_median_base,delta_house_quality,house_quality,house_quality_base,delta_vacancy,house_vacancy,house_vacancy_base,delta_unemployment,unemployment,unemployment_base,pop
RECIFE,high_active,high,True,7,0.004858303088607796,0.5055360716912484,0.5006777686026406,-3.792968335324076,135.20469999695771,138.9976683322818,7.33552503674878e-05,0.06851547708740552,0.06844212183703803,0.02485624693405697,2.388742179541003,2.363885932606946,0.007150497215814955,0.13887257789059124,0.13172208067477628,0.0007755722053259459,0.02485746111581059,0.024081888910484645,34464.683333333334
RECIFE,high_active,high,True,8,0.010765147487431903,0.5104332198682344,0.4996680723808025,-0.009392320205790838,148.3458541666827,148.3552464868885,0.0006067239598726154,0.07030933987803988,0.06970261591816726,0.027825215777355528,2.3922899266871673,2.364464710909812,0.0004092226195170634,0.1263602496662749,0.12595102704675784,-9.821101672567722e-05,0.023959893369701286,0.024058104386426964,35281.15
RECIFE,high_active,high,True,9,0.009952162955283117,0.5172993577449778,0.5073471947896947,-5.873308617117971,138.85603947047628,144.72934808759425,-0.004502967590164261,0.06826594566792024,0.0727689132580845,0.020208360222852217,2.387469891492493,2.367261531269641,0.00491071568590376,0.13443619002519414,0.12952547433929038,0.0008462631179915261,0.024940598933591848,0.02409433581560032,34613.36666666667
BELEM,low_inactive,low,False,0,-0.001479328433673488,0.37163238026961676,0.37311170870329025,10.235963723937715,154.33739390808705,144.10143018414934,0.001997060170613532,0.06168826701292785,0.05969120684231432,0.0051689934678620375,2.1717859765731036,2.1666169831052415,-0.01081229313720776,0.10209522107234853,0.11290751420955629,-0.007922122796472805,0.02510586769125984,0.033027990487732646,19793.75
BELEM,low_inactive,low,False,1,-0.004826956184670661,0.3705763789512143,0.375403335135885,-2.37002331493872,144.93384507539838,147.3038683903371,0.0006689241055688883,0.05780074501701624,0.057131820911447355,-0.00608177236426144,2.1752051471122402,2.1812869194765017,-0.000677321556844912,0.11307107004633979,0.1137483916031847,0.0023540988559962554,0.02939421160046623,0.027040112744469973,19688.333333333332
BELEM,low_inactive,low,False,2,0.00790220961084137,0.3817056945757412,0.37380348496489985,2.7581811336746966,155.868725527546,153.1105443938713,-0.000539210859836145,0.059034405467166234,0.05957361632700238,0.0076069912741330015,2.177330226369392,2.169723235095259,-0.00047681774545027533,0.1062520689772276,0.10672888672267787,0.009616541680097429,0.03373802983728612,0.02412148815718869,19920.4
BELEM,low_inactive,low,False,3,-0.0027184533370993025,0.37428952098547547,0.37700797432257477,-4.645825266008359,149.9000221279046,154.54584739391296,-0.0022787434233643017,0.058067184577988776,0.06034592800135308,-0.000730524663015153,2.172269389737943,2.172999914400958,0.00447176585337325,0.10886300618965308,0.10439124033627983,-0.005361646241577232,0.024141818634673608,0.02950346487625084,20095.15
BELEM,low_inactive,low,False,4,0.0059390027265529555,0.3784122294008432,0.3724732266742902,1.1226109087259317,150.27471683813366,149.15210592940772,-0.0014175900226588226,0.05667716845999979,0.05809475848265861,0.0013677911166460888,2.175436896631353,2.174069105514707,2.645298789806516e-05,0.11255620705996708,0.11252975407206901,0.0035619636609581957,0.026755355071336008,0.023193391410377812,19947.85
BELEM,low_inactive,low,False,5,-0.006684000945412827,0.372286274875169,0.37897027582058185,0.33062826333070916,142.31416767420856,141.98353941087785,-0.0008431985725602734,0.05785772854998106,0.05870092712254133,-0.0035156754497118747,2.1759691997567576,2.1794848752064695,-0.0026473795153887925,0.1175572207022936,0.1202046002176824,-0.002102122115684061,0.03094302389810646,0.03304514601379052,19757.733333333334
BELEM,low_inactive,low,False,6,-0.0019448333451170252,0.3782179403752266,0.3801627737203436,2.006984368714683,143.64334158012915,141.63635721141446,0.002095534796874743,0.05881017028845834,0.0567146354915836,0.004338336187775571,2.160073253259993,2.1557349170722175,-0.0030966598817801366,0.11470400757472086,0.117800667456501,0.011467959306808512,0.0383394868538124,0.02687152754700389,19788.766666666666
BELEM,low_inactive,low,False,7,-0.0047925858548275024,0.3779826191717006,0.3827752050265281,0.04760973430754234,148.16144183782097,148.11383210351343,0.0007212482495628017,0.06046979202444766,0.05974854377488486,0.0005619150084168467,2.173969200378235,2.173407285369818,-0.0006214506977930412,0.1122865439082168,0.11290799460600984,-0.0013936179785162053,0.032025031095631394,0.0334186490741476,19786.566666666666
BELEM,low_inactive,low,False,8,0.0019251394690452672,0.3842574952531832,0.38233235578413793,-1.280833280838749,150.9082006642083,152.18903394504704,-0.0020026622780926276,0.05885644496590477,0.060859107243997394,-0.005163804216237189,2.1605424936773736,2.165706297893611,0.0008651430914866087,0.10798118680990614,0.10711604371841953,-0.015470174350971828,0.025483868671349167,0.040954043022320995,19961.7
BELEM,low_inactive,low,False,9,0.005508073269004488,0.3701208736998155,0.364612800430811,-1.387966501678278,146.54051121826916,147.92847771994744,0.001127388296022054,0.05977976194914161,0.05865237365311956,0.007144156528590351,2.1836556409593872,2.176511484430797,0.002378595994985383,0.11331636947460172,0.11093777347961634,-0.0005112785688621765,0.022448079419534354,0.02295935798839653,19955.8
CUIABA,low_inactive,low,False,0,-0.011336908920085431,0.36658742598538335,0.3779243349054688,0.06102104118895113,183.7350234798163,183.67400243862735,8.759955073374404e-05,0.06759759690834172,0.06750999735760797,-0.008422006713941776,2.4894471666908733,2.497869173404815,-0.0016398571760966874,0.10881570416424076,0.11045556134033745,-0.0009230719048276825,0.03316125009649891,0.03408432200132659,10314.633333333333
CUIABA,low_inactive,low,False,1,-0.011177913426640929,0.36928124788846706,0.380459161315108,4.865685964902951,184.08974409246156,179.2240581275586,0.008932090830806892,0.06883279682964791,0.059900705998841015,-0.006370863321510711,2.5087779084287605,2.515148771750271,-0.004115817639818234,0.10696405329624768,0.11107987093606592,-0.00015114273845105025,0.03434333577397158,0.03449447851242263,10475.6
CUIABA,low_inactive,low,False,2,-0.0021425498962434064,0.3716970158470253,0.3738395657432687,-6.1863539601139905,177.4529086848775,183.6392626449915,-0.007929693288788696,0.05580523304960968,0.06373492633839838,0.016925550468406936,2.509549077379353,2.492623526910946,0.005240067125727693,0.1131067281346963,0.1078666610089686,0.0005601374372099718,0.033513642455669686,0.032953505018459714,11046.75
CUIABA,low_inactive,low,False,3,-0.012578283693161496,0.36306489451311924,0.37564317820628074,-3.6358188696401044,179.29415381142869,182.9299726810688,-0.006536988559113083,0.06113666409543461,0.0676736526545477,-0.0033341470389718353,2.5131044861368395,2.5164386331758113,0.0008792138059164484,0.11442690219091287,0.11354768838499642,0.0007526796705392066,0.03459354331206659,0.033840863641527386,10369.983333333334
CUIABA,low_inactive,low,False,4,0.0040447730154816175,0.37921482204505996,0.37517004902957835,11.84725662701905,182.38246633050767,170.53520970348862,0.008078307168885891,0.06166670636929179,0.0535883992004059,-0.01169294127328957,2.4911518537456505,2.50284479501894,-0.009142518869779681,0.10837236673179966,0.11751488560157934,0.00189699866887251,0.03485982709385006,0.03296282842497755,10805.25
CUIABA,low_inactive,low,False,5,-0.0009456222683603688,0.3746055615242688,0.3755511837926292,-4.275036245155434,179.4951161725579,183.77015241771335,0.004548016730364597,0.06072647197606377,0.05617845524569917,-0.013517003045033782,2.4965659561027547,2.5100829591477885,0.006122366325633774,0.11352081362133389,0.10739844729570011,0.0022343526215815313,0.03530254413357699,0.03306819151199546,10513.133333333333
CUIABA,low_inactive,low,False,6,-0.004840120525916036,0.37121411645834507,0.3760542369842611,-4.229414628387417,186.59487710280075,190.82429173118817,-0.0047719472689198295,0.06397689258778748,0.06874883985670731,0.01419776559561381,2.521702268963822,2.5075045033682084,0.0023061880229852394,0.11105057005607359,0.10874438203308835,-0.0009539368159249342,0.03405793448839976,0.0350118713043247,10376.483333333334
CUIABA,low_inactive,low,False,7,-0.004265898049127637,0.37022992531927795,0.3744958233684056,-0.771765372647252,178.01877946254712,178.79054483519437,0.0016265719540127649,0.06201207221314844,0.06038550025913567,0.0019879886117064594,2.497858206156477,2.4958702175447707,0.006412926276768066,0.11620952440655428,0.10979659812978622,0.00020305541447074305,0.03357752647996924,0.0333744710654985,10334.866666666667
CUIABA,low_inactive,low,False,8,-0.00026286266885250376,0.3763418617748192,0.3766047244436717,3.79960510336835,181.59640306364344,177.7967979602751,-0.003786270578782079,0.0516915153065186,0.05547778588530068,0.017568325242282246,2.521756667540669,2.5041883422983866,-0.0015891880621212717,0.11151513168824718,0.11310431975036846,0.0004144585542672427,0.03372135789347317,0.03330689933920593,11030.7
CUIABA,low_inactive,low,False,9,-0.0008134175413138101,0.380151707791269,0.3809651253325828,12.30287866991381,190.3969944570055,178.09411578709168,0.004401495710592965,0.06877403906672318,0.06437254335613021,-0.003906923105424731,2.495705222822317,2.499612145927742,-0.008082188894018558,0.10756343010495709,0.11564561899897564,-0.00015142895065759637,0.03496114571742499,0.03511257466808259,10395.633333333333
GOIANIA,low_inactive,low,False,0,0.0007645635251943839,0.4491256988247081,0.4483611352995137,3.0128516752242263,175.92316186229294,172.91031018706872,-0.00127969673273437,0.07630739155888268,0.07758708829161705,0.013546010175727208,2.5787450230537274,2.5651990128780002,-0.0022157172787608814,0.12035444841936523,0.12257016569812611,-1.8413437600263427e-05,0.03569126980914131,0.03570968324674157,24048.966666666667
GOIANIA,low_inactive,low,False,1,-0.002463700836379479,0.4383947540581578,0.4408584548945373,1.5615492303209635,180.11911195733572,178.55756272701475,-0.0017928945848538491,0.06957929729873805,0.0713721918835919,0.006155096951569128,2.5805349702825087,2.5743798733309395,-0.002155828695704534,0.11449919505954705,0.11665502375525158,0.0007707622129176986,0.0352430714286263,0.0344723092157086,24520.3
GOIANIA,low_inactive,low,False,2,0.02444825308418358,0.4601661156341359,0.4357178625499523,-5.7655538517821014,166.89518244906336,172.66073630084546,0.0006292755434625236,0.07270152173594732,0.0720722461924848,-0.006134414450325476,2.564617535581641,2.5707519500319664,0.008741792811728807,0.1274725259681994,0.1187307331564706,0.0015843895072683786,0.03491552654707766,0.033331137039809285,24114.566666666666
GOIANIA,low_inactive,low,False,3,-0.0036806265926334625,0.4431589196811659,0.44683954627379935,2.0580013246953968,179.49172896732298,177.4337276426276,0.0010165122546179767,0.0744892316831909,0.07347271942857292,-0.0032658365447257864,2.5712708511790017,2.5745366877237275,-0.003973464440413757,0.1136921225317804,0.11766558697219416,-0.0014148569540786901,0.033875096272251666,0.035289953226330356,24522.216666666667
GOIANIA,low_inactive,low,False,4,-0.002208410272322936,0.444176377504567,0.44638478777688995,-5.8464514382563095,180.6035655510146,186.45001698927092,-0.004440330266815673,0.07425165223930828,0.07869198250612396,0.004035588472472984,2.5771384144884713,2.5731028260159983,0.0024583753726747787,0.11523981982008658,0.1127814444474118,0.0005401706651802229,0.03377032444603813,0.033230153780857904,24455.4
GOIANIA,low_inactive,low,False,5,-0.008812767776273489,0.43995448982239327,0.44876725759866676,-8.803737964394173,174.3899327559784,183.19367072037258,-0.0015701520050378087,0.07313671838287329,0.0747068703879111,-0.007736968611640638,2.5674246988056146,2.5751616674172553,0.007213031901180139,0.1183079843190719,0.11109495241789176,-0.0002873504183597761,0.034073869282005655,0.03436121970036543,24389.333333333332
GOIANIA,low_inactive,low,False,6,0.0027111856852477523,0.4396975943612704,0.4369864086760227,-1.268869502892045,173.02206125167757,174.29093075456962,0.0009096512679419716,0.07230916382514022,0.07139951255719824,0.014604951530144739,2.576633761405853,2.5620288098757085,0.0011677397641167292,0.12112002817506254,0.11995228841094581,0.0007559955687970396,0.03490820181023,0.03415220624143296,24354.3
GOIANIA,low_inactive,low,False,7,0.0040990588918821125,0.462859176788943,0.4587601178970609,-3.1357717714053592,177.20220789795576,180.33797966936112,-6.158796509098119e-05,0.07301696234911378,0.07307855031420477,0.000456526829435866,2.5738509493752533,2.5733944225458174,0.003888532645240153,0.11961036232324222,0.11572182967800207,0.0005238903875965165,0.03587587072800815,0.035351980340411635,24226.566666666666
GOIANIA,low_inactive,low,False,8,0.004597599460180124,0.45422376467714626,0.44962616521696613,-2.8454822655210705,178.4533745267718,181.29885679229287,0.002421476935576844,0.07819537631234251,0.07577389937676567,-0.0054417097308006035,2.5770194282582994,2.5824611379891,0.0017700575894184917,0.11844978374105838,0.11667972615163989,0.000354770271142571,0.0352562291556212,0.03490145888447863,24230.983333333334
GOIANIA,low_inactive,low,False,9,-0.000939597834527961,0.4471740399829308,0.4481136378174588,-3.0166720401811915,177.6360717116094,180.65274375179058,-0.0009757796832873672,0.07460866085467188,0.07558444053795925,0.008655830872069892,2.580150356418279,2.571494525546209,0.001459982890385389,0.1168620446747605,0.1154020617843751,0.0002772909483907751,0.03583197492156713,0.035554683973176356,24143.4
MACAPA,low_inactive,low,False,0,-0.0033827353906898394,0.3899161606753116,0.39329889606600144,0.077220381301629,167.37398844908563,167.296768067784,-0.005691412544236205,0.06810621920260165,0.07379763174683786,0.004648564968531943,2.3682460849379274,2.3635975199693955,-0.001140789919639229,0.10601174102615309,0.10715253094579232,-0.017395824045844888,0.22076313937565628,0.23815896342150117,6039.016666666666
MACAPA,low_inactive,low,False,1,-0.0021434208229622054,0.39575772241605217,0.3979011432390144,0.5944851907927386,166.34918621698722,165.75470102619448,0.0031954061135889347,0.06201447210035287,0.05881906598676394,-0.007183966868017144,2.3393344716872373,2.3465184385552544,-0.0029477774089656517,0.10083520020947136,0.10378297761843701,0.02014130253938351,0.21364972920165018,0.19350842666226667,6248.466666666666
MACAPA,low_inactive,low,False,2,0.012069894528202008,0.40185286563392275,0.38978297110572074,-3.1836555005000378,162.31889313045176,165.5025486309518,-0.01008678006638477,0.0584427260993999,0.06852950616578467,-0.006062748797360129,2.3572371326907335,2.3632998814880937,-0.0015959608339693315,0.10762880997161361,0.10922477080558295,-0.04406081038588036,0.1947231209774329,0.23878393136331327,6253.883333333333
MACAPA,low_inactive,low,False,3,-0.0005475270550536759,0.40121399782392253,0.4017615248789762,4.333348837342243,166.95597138082806,162.62262254348582,0.0032751683900309678,0.06500973143144652,0.06173456304141555,0.01482459515081258,2.3446588643080934,2.329834269157281,-0.0011823349817898093,0.10127576041817579,0.1024580953999656,0.0017868996130693815,0.18597163454036764,0.18418473492729825,6278.15
MACAPA,low_inactive,low,False,4,0.001975292952470342,0.39219836441444866,0.3902230714619783,-2.8976963447384207,162.2082487829486,165.10594512768702,-0.0032737096825088685,0.06780825384367527,0.07108196352618414,0.013696832481007615,2.3728408209061276,2.35914398842512,0.005192706491656651,0.11151778371805036,0.10632507722639371,-0.01267212875965279,0.21351793239981434,0.22619006115946713,6244.883333333333
MACAPA,low_inactive,low,False,5,-0.003198668057206311,0.39818265325476243,0.40138132131196874,-0.15670917033966703,165.96948386251228,166.12619303285194,0.005289788927786199,0.06101854963277518,0.05572876070498898,0.03704508186763844,2.3663138479874584,2.32926876611982,0.0010840118966935625,0.10643082546375313,0.10534681356705956,-0.0054246338571476704,0.19541807803871142,0.2008427118958591,6260.716666666666
MACAPA,low_inactive,low,False,6,0.005350771214981953,0.40561171291130793,0.400260941696326,1.7454548090009894,163.9229936756205,162.1775388666195,6.369736887162913e-05,0.06337582620444551,0.06331212883557388,0.002398384308816226,2.348932318216789,2.3465339339079727,-0.0010045253032673063,0.10710142847308778,0.10810595377635508,-0.026319643511247937,0.20280877638756203,0.22912841989880997,6230.916666666667
MACAPA,low_inactive,low,False,7,-0.01698938041486603,0.39677681739162046,0.4137661978064865,-0.29197131590228764,159.22793978602283,159.51991110192512,-0.0014836053859942147,0.053678049550472236,0.05516165493646645,-0.01145423700154291,2.3470210783121535,2.3584753153136964,-0.0019372390547930107,0.10819774617067603,0.11013498522546904,0.018642631366424495,0.19954603822399994,0.18090340685757544,6276.75
MACAPA,low_inactive,low,False,8,-0.0016035763351459065,0.38926789359437414,0.39087146992952004,-4.769016278185802,160.32102661657305,165.09004289475885,0.001979637930813287,0.06073040288918215,0.05875076495836886,-0.004023822323643511,2.3570906542323344,2.361114476555978,0.0016949264080683146,0.10711263123851728,0.10541770483044896,0.04612994262258388,0.21573165329953722,0.16960171067695334,6235.466666666666
MACAPA,low_inactive,low,False,9,-0.008556941929786177,0.4129160920779419,0.42147303400772806,1.3843284085457697,168.5618504484696,167.17752203992384,0.0007211727874573137,0.06336119205806427,0.06264001927060696,0.004672838219800468,2.3627076570076797,2.3580348187878792,-0.0006959340492145721,0.1034441331932818,0.10414006724249637,0.02746252517178624,0.22763451670945783,0.2001719915376716,6175.933333333333
MANAUS,low_inactive,low,False,0,-0.0024775588325494646,0.38041289086655794,0.3828904496991074,0.7906191050476536,193.9570363719453,193.16641726689764,-0.001652137323284418,0.059935936589587804,0.06158807391287222,-0.0016623067208167974,2.414314551946675,2.415976858667492,-0.0017876365420115142,0.0792385226651648,0.08102615920717632,-0.03027923630935765,0.06977934227944646,0.10005857858880411,25282.816666666666
MANAUS,low_inactive,low,False,1,0.0017049350361202364,0.38823442830062477,0.38652949326450453,-1.1447581102758306,185.43197513971376,186.5767332499896,0.0034122913713181408,0.0745698860477526,0.07115759467643445,0.018722819956253023,2.42001604886597,2.401293228909717,0.001332285908038161,0.08969912036231233,0.08836683445427417,0.020884963676778362,0.2674193784175812,0.24653441474080282,25281.5
MANAUS,low_inactive,low,False,2,-0.0006087441871752697,0.38671339271525795,0.3873221369024332,2.9221950475078415,198.3180106248189,195.39581557731105,0.00685208865664462,0.06801803762859678,0.061165948971952155,0.001686693675075901,2.4098607029288184,2.4081740092537425,-0.0015278093422145395,0.07462478984450782,0.07615259918672236,0.055814796928173926,0.15734940010176685,0.10153460317359292,25281.6
MANAUS,low_inactive,low,False,3,-0.003837537832722282,0.38841790954829897,0.39225544738102125,6.977185726418895,181.52713424716313,174.54994852074424,0.0015121302264822153,0.06159721246319916,0.06008508223671694,-0.0034746584133213965,2.413724767473087,2.4171994258864085,-0.002703560372469896,0.09348110761124848,0.09618466798371837,-0.004409571026858433,0.1864969934847478,0.19090656451160623,25279.45
MANAUS,low_inactive,low,False,4,-0.00264816903708065,0.3834325782185218,0.38608074725560243,-3.7257057431714315,180.8781197472928,184.60382549046423,0.007081134936951505,0.07166645480871273,0.06458531987176122,-0.008600818199373084,2.4043734041501548,2.412974222349528,0.0025506978731864027,0.08966242723048735,0.08711172935730095,0.027384969467147607,0.21525150425431655,0.18786653478716894,25281.316666666666
MANAUS,low_inactive,low,False,5,-0.00408727992003638,0.38188687184150977,0.38597415176154615,1.865207401418047,188.4056060653825,186.54039866396445,-0.012007102344263783,0.05867623857173417,0.07068334091599796,0.002016858534874544,2.4090813640780055,2.407064505543131,-0.0010465861895874867,0.08183918494557192,0.08288577113515941,-0.06401890519806425,0.13390935207473506,0.1979282572727993,25282.716666666667
MANAUS,low_inactive,low,False,6,0.004539833950642169,0.3905071146610465,0.3859672807104043,-3.8430731593739154,187.77035687698134,191.61343003635525,-0.008340113983801467,0.07312742730731034,0.0814675412911118,0.00400142730666575,2.4115940754722187,2.407592648165553,0.0011682748312884517,0.0831229917300922,0.08195471689880375,-0.006949899795867576,0.2567249434870138,0.2636748432828814,25283.016666666666
MANAUS,low_inactive,low,False,7,0.000935678263764228,0.3896536718902972,0.388717993626533,-2.402592856219428,183.88119914354897,186.2837919997684,-0.021197462621784728,0.0585975451393281,0.07979500776111283,0.0014533305058010981,2.4173930599983766,2.4159397294925755,0.004202161666578094,0.08806518888987551,0.08386302722329741,-0.12891938618547505,0.167146945846966,0.29606633203244104,25280.366666666665
MANAUS,low_inactive,low,False,8,-0.0012415553872558993,0.3877257710490607,0.3889673264363166,-5.025551195495808,188.66601294574698,193.6915641412428,-0.0016049580150357123,0.0660003378863138,0.06760529590134952,0.005481029143121319,2.406529586868003,2.4010485577248817,0.004641156470352417,0.0840879699926691,0.07944681352231668,-0.014599467768452418,0.17828179248266096,0.19288126025111338,25281.4
MANAUS,low_inactive,low,False,9,-0.0010359898040352977,0.3799665461086069,0.3810025359126422,-3.0687957579702925,196.0947703178007,199.163566075771,0.0015400306807788616,0.06689843494079105,0.06535840426001219,0.006633606876777609,2.4217282422295767,2.415094635352799,0.002603197613278027,0.07774869253311302,0.075145494919835,0.004596705407191121,0.17483365591098737,0.17023695050379625,25281.5
RECIFE,low_inactive,low,False,0,0.003919168241015125,0.5278921602739776,0.5239729920329624,0.2720099774130347,141.24494025849043,140.9729302810774,-0.00306498324989829,0.064482524924173,0.06754750817407129,-0.002218653760976963,2.3591905655218715,2.3614092192828484,-0.0008845212081683707,0.13102312531202434,0.1319076465201927,0.001218583338467822,0.025081009503045284,0.023862426164577462,34767.65
RECIFE,low_inactive,low,False,1,0.008362762342572494,0.5125839686678948,0.5042212063253223,-0.14128419040008566,139.16464850127565,139.30593269167574,0.00028615219040056816,0.07070476454770046,0.07041861235729989,0.0006415543290598791,2.3703569971797616,2.3697154428507017,0.0005445165239634231,0.13283973038919344,0.13229521386523002,-1.699096246486273e-05,0.024753236774737928,0.02477022773720279,34464.2
RECIFE,low_inactive,low,False,2,-0.013996458096975584,0.5110805696873981,0.5250770277843737,0.7350921580673457,141.91970130085843,141.1846091427911,-0.0023264254200036777,0.07213646387072074,0.07446288929072442,0.0011010621012190747,2.3726983527797105,2.3715972906784915,0.0022265925029277267,0.134922791062711,0.13269619855978326,-0.0018334905010427074,0.024510375443168777,0.026343865944211484,34408.666666666664
RECIFE,low_inactive,low,False,3,0.003150133617966122,0.5109433228343875,0.5077931892164214,-3.8455088463768163,138.48593303852053,142.33144188489734,0.000961123428052213,0.06791778058488292,0.0669566571568307,0.0015053296417169015,2.3616261534275624,2.3601208237858455,0.005229023116076759,0.13478284809530908,0.12955382497923232,0.00076040675491627,0.024709796608979186,0.023949389854062916,35133.75
RECIFE,low_inactive,low,False,4,-0.00803719498601363,0.5174695800318435,0.5255067750178571,-3.8987834829166843,145.3861364935505,149.2849199764672,0.0013150088826674317,0.07004678893789598,0.06873178005522855,-0.005449459271436918,2.3702882612355607,2.3757377205069976,0.00503497070440867,0.12834015520101635,0.12330518449660768,0.0003298799685393025,0.024463870347377254,0.02413399037883795,35007.183333333334
RECIFE,low_inactive,low,False,5,-0.007690967713509966,0.5021177059686103,0.5098086736821202,2.081520574659521,141.47149450083492,139.3899739261754,-0.002828247811665713,0.06770323344553682,0.07053148125720253,-0.0014681751542724442,2.3677392376361173,2.3692074127903897,-0.0012396451925993646,0.13332393056524253,0.1345635757578419,0.0010721161331128867,0.025028301422476872,0.023956185289363986,34866.4
RECIFE,low_inactive,low,False,6,0.004220880843431085,0.5142515500463892,0.5100306692029581,-2.868303895786454,136.76311654144112,139.63142043722758,-0.002146785292045525,0.06611737422848495,0.06826415952053047,-0.002484246968804893,2.3602800689353582,2.362764315904163,0.003556407241662979,0.13654965888812393,0.13299325164646095,0.0002881490674979219,0.024454857234520157,0.024166708167022235,34652.85
RECIFE,low_inactive,low,False,7,0.00836957450317799,0.5090473431058186,0.5006777686026406,3.3056169488779688,142.30328528115976,138.9976683322818,0.0005443686450076202,0.06898649048204565,0.06844212183703803,0.0002067951293338588,2.36409272773628,2.363885932606946,-0.00026450341254230514,0.13145757726223398,0.13172208067477628,0.00034525682371530295,0.024427145734199948,0.024081888910484645,35037.4
RECIFE,low_inactive,low,False,8,0.015149734252749736,0.5148178066335523,0.4996680723808025,-8.915413482259765,139.43983300462872,148.3552464868885,0.001150628532267703,0.07085324445043496,0.06970261591816726,0.00016980155958767895,2.3646345124693995,2.364464710909812,0.007052294822202404,0.13300332186896024,0.12595102704675784,0.0003524468298031873,0.02441055121623015,0.024058104386426964,34591.166666666664
RECIFE,low_inactive,low,False,9,0.001462829424933143,0.5088100242146278,0.5073471947896947,-1.4849756529952458,143.244372434599,144.72934808759425,-0.0007115968319299504,0.07205731642615455,0.0727689132580845,0.0017334182765580408,2.368994949546199,2.367261531269641,0.0020171941466158583,0.13154266848590623,0.12952547433929038,0.0003869701978247639,0.024481306013425085,0.02409433581560032,34671.78333333333
BELEM,low_active,low,True,0,0.003947533375070866,0.3770592420783611,0.37311170870329025,10.896855941226335,154.99828612537567,144.10143018414934,0.002321965187837227,0.062013172030151546,0.05969120684231432,0.04466243861816821,2.2112794217234097,2.1666169831052415,-0.0048127352878042096,0.10809477892175208,0.11290751420955629,-0.006667255750571626,0.02636073473716102,0.033027990487732646,20096.166666666668
BELEM,low_active,low,True,1,-0.0002889863015472782,0.3751143488343377,0.375403335135885,1.75601794326343,149.05988633360053,147.3038683903371,0.0025858187703851968,0.05971763968183255,0.057131820911447355,0.036397779434271804,2.2176846989107735,2.1812869194765017,0.0001666215381355418,0.11391501314132024,0.1137483916031847,0.008048665993329266,0.03508877873779924,0.027040112744469973,19853.45
BELEM,low_active,low,True,2,0.004894017684225316,0.37869750264912516,0.37380348496489985,1.1897671908199072,154.3003115846912,153.1105443938713,0.0036151428713677575,0.06318875919837014,0.05957361632700238,0.038537360963966094,2.208260596059225,2.169723235095259,0.00096442056925021,0.10769330729192808,0.10672888672267787,0.007726683536074398,0.03184817169326309,0.02412148815718869,19741.7
BELEM,low_active,low,True,3,-0.0036162389223852176,0.37339173540018955,0.37700797432257477,6.619814981104412,161.16566237501738,154.54584739391296,0.0022259192954961343,0.06257184729684921,0.06034592800135308,0.05049403049059409,2.223493944891552,2.172999914400958,-0.0024488192669744197,0.10194242106930541,0.10439124033627983,0.003506298427465932,0.03300976330371677,0.02950346487625084,19901.45
BELEM,low_active,low,True,4,0.005599511624209463,0.3780727382984997,0.3724732266742902,7.816068269691016,156.96817419909874,149.15210592940772,0.0043081969813539844,0.062402955464012595,0.05809475848265861,0.03920643428378279,2.21327553979849,2.174069105514707,-0.008968538054181893,0.10356121601788712,0.11252975407206901,0.015607418470083522,0.038800809880461334,0.023193391410377812,19765.366666666665
BELEM,low_active,low,True,5,-0.004657577858570461,0.3743126979620114,0.37897027582058185,6.456627819626448,148.4401672305043,141.98353941087785,0.002190406764156619,0.06089133388669795,0.05870092712254133,0.026747099093482163,2.2062319742999517,2.1794848752064695,-0.00546108906629926,0.11474351115138313,0.1202046002176824,-0.0006054857875424022,0.03243966022624812,0.03304514601379052,19786.683333333334
BELEM,low_active,low,True,6,-0.006950535095834487,0.37321223862450914,0.3801627737203436,15.356459221509027,156.9928164329235,141.63635721141446,0.0029312673986786816,0.05964590289026228,0.0567146354915836,0.0631088747361952,2.2188437918084127,2.1557349170722175,-0.011137328849884873,0.10666333860661613,0.117800667456501,0.002937358679348235,0.029808886226352124,0.02687152754700389,19939.383333333335
BELEM,low_active,low,True,7,-0.007777510907914176,0.37499769411861394,0.3827752050265281,12.272936848937064,160.3867689524505,148.11383210351343,0.0028956957584335904,0.06264423953331845,0.05974854377488486,0.040219245016341,2.213626530386159,2.173407285369818,-0.01116751081991367,0.10174048378609617,0.11290799460600984,-0.010555644931351155,0.022863004142796444,0.0334186490741476,19862.666666666668
BELEM,low_active,low,True,8,-0.012695609349856085,0.36963674643428185,0.38233235578413793,4.047001351607207,156.23603529665425,152.18903394504704,0.0003597147006201562,0.06121882194461755,0.060859107243997394,0.04385850044990036,2.209564798343511,2.165706297893611,-0.001324206796794014,0.10579183692162551,0.10711604371841953,-0.010149504759774466,0.03080453826254653,0.040954043022320995,19728.983333333334
BELEM,low_active,low,True,9,0.009214184583048346,0.37382698501385936,0.364612800430811,8.529516756190077,156.45799447613751,147.92847771994744,0.003493853336626676,0.062146226989746235,0.05865237365311956,0.03995980740746896,2.216471291838266,2.176511484430797,-0.0024248438817596196,0.10851292959785672,0.11093777347961634,0.011909056133276925,0.034868414121673456,0.02295935798839653,19914.9
