cod_ibge,ano,recursos_fgts,recursos_sbpe
231410,2009,21340.0,42680.0
231410,2010,89672.0,179344.0
231410,2011,191624.0,383248.0
231410,2012,1748415.68,3496831.36
231410,2013,2057983.84,4115967.68
231410,2014,150103.91999999998,300207.83999999997
231410,2015,0.0,0.0
231410,2018,0.0,0.0
231410,2023,112239.36,224478.72
231410,2024,103548.4,207096.8
231410,2025,0.0,0.0
240010,2009,153664.0,307328.0
240010,2010,384668.0,769336.0
240010,2011,542416.0,1084832.0
240010,2012,1327945.4400000002,2655890.8800000004
240010,2013,699969.7599999999,1399939.5199999998
240010,2014,5325455.360000004,10650910.720000008
240010,2015,1882103.36,3764206.72
240010,2016,504235.20000000007,1008470.4000000001
240010,2017,587445.3999999999,1174890.7999999998
240010,2018,1380768.08,2761536.16
240010,2019,559264.8400000001,1118529.6800000002
240010,2020,130399.96,260799.92
240010,2021,591701.6799999999,1183403.3599999999
240010,2022,632249.3999999999,1264498.7999999998
240010,2023,2351402.72,4702805.44
240010,2024,2890700.3200000003,5781400.640000001
240010,2025,635038.6799999999,1270077.3599999999
240020,2009,9535692.0,19071384.0
240020,2010,28296892.0,56593784.0
240020,2011,17952156.0,35904312.0
240020,2012,47941365.32,95882730.64
240020,2013,56752346.560000025,113504693.12000005
240020,2014,44428306.16000001,88856612.32000002
240020,2015,34382210.76000001,68764421.52000003
240020,2016,16593197.759999998,33186395.519999996
240020,2017,11919363.24,23838726.48
240020,2018,7018601.079999998,14037202.159999996
240020,2019,7897161.52,15794323.04
240020,2020,6199174.239999999,12398348.479999999
240020,2021,12401223.2,24802446.4
240020,2022,6018274.199999999,12036548.399999999
240020,2023,19800375.88,39600751.76
240020,2024,41270759.56,82541519.12
240020,2025,13286855.520000003,26573711.040000007
240030,2011,0.0,0.0
240030,2015,101524.0,203048.0
240030,2016,20174.08,40348.16
240030,2017,332143.88,664287.76
240030,2020,75999.96,151999.92
240030,2023,77877.92,155755.84
240030,2024,273136.72,546273.44
240030,2025,286455.64,572911.28
240040,2015,251243.88,502487.76
240040,2016,94735.96,189471.92
240040,2019,21802.52,43605.04
240040,2024,281425.68,562851.36
240050,2009,143524.0,287048.0
240050,2010,340496.0,680992.0
240050,2011,44000.0,88000.0
240050,2012,60362.600000000006,120725.20000000001
240050,2013,1270154.7599999998,2540309.5199999996
240050,2014,3842580.88,7685161.76
240050,2015,1764305.48,3528610.96
240050,2016,723849.16,1447698.32
240050,2017,377377.92,754755.84
240050,2018,94871.96,189743.92
240050,2019,177320.08,354640.16
240050,2020,58531.43999999999,117062.87999999998
240050,2024,525951.72,1051903.44
240050,2025,182068.0,364136.0
240060,2012,284620.08,569240.16
240060,2013,261859.24,523718.48
240060,2014,2390903.96,4781807.92
240060,2015,2293975.3599999994,4587950.719999999
240060,2016,1146487.92,2292975.84
240060,2017,807233.2,1614466.4
240060,2018,471964.0,943928.0
240060,2019,227052.00000000003,454104.00000000006
240060,2020,42970.48,85940.96
240060,2025,604382.3200000001,1208764.6400000001
240070,2009,0.0,0.0
240070,2010,422920.0,845840.0
240070,2011,370384.0,740768.0
240070,2012,2590339.96,5180679.92
240070,2013,1538014.0799999998,3076028.1599999997
240070,2014,1272428.16,2544856.32
240070,2015,2117799.28,4235598.56
240070,2016,1617464.84,3234929.68
240070,2017,1077860.2,2155720.4
240070,2018,1811821.04,3623642.08
240070,2019,1971041.44,3942082.88
240070,2020,3081541.24,6163082.48
240070,2021,758825.4800000001,1517650.9600000002
240070,2022,1300391.0399999998,2600782.0799999996
240070,2023,3682600.56,7365201.12
240070,2024,4199040.68,8398081.36
240070,2025,2747346.8,5494693.6
240080,2009,251912.0,503824.0
240080,2010,260408.0,520816.0
240080,2011,53032.0,106064.0
240080,2012,810304.1200000001,1620608.2400000002
240080,2013,2142062.72,4284125.44
240080,2014,4942898.56,9885797.12
240080,2015,3856116.6799999992,7712233.3599999985
240080,2016,2361774.4799999995,4723548.959999999
240080,2017,1029687.32,2059374.64
240080,2018,465977.20000000007,931954.4000000001
240080,2019,166673.40000000002,333346.80000000005
240080,2023,185872.64,371745.28
240080,2024,163663.03999999998,327326.07999999996
240090,2014,317449.68,634899.36
240090,2015,235290.72000000003,470581.44000000006
240090,2016,189520.0,379040.0
240100,2009,819768.0,1639536.0
240100,2010,3045700.0,6091400.0
240100,2011,2918248.8000000003,5836497.600000001
240100,2012,11574814.44,23149628.88
240100,2013,12783339.600000003,25566679.200000007
240100,2014,16852913.48,33705826.96
240100,2015,17451615.16,34903230.32
240100,2016,12126518.600000003,24253037.200000007
240100,2017,10947970.6,21895941.2
240100,2018,10763706.239999998,21527412.479999997
240100,2019,11539707.559999997,23079415.119999994
240100,2020,7847484.839999998,15694969.679999996
240100,2021,4749333.399999999,9498666.799999999
240100,2022,4483063.44,8966126.88
240100,2023,11183424.48,22366848.96
240100,2024,38304619.36000001,76609238.72000001
240100,2025,8847789.959999999,17695579.919999998
240110,2009,642452.0,1284904.0
240110,2010,1448664.0,2897328.0
240110,2011,1006708.0,2013416.0
240110,2012,1651724.6,3303449.2
240110,2013,2026263.1999999995,4052526.399999999
240110,2014,1065170.84,2130341.68
240110,2015,935507.56,1871015.12
240110,2016,290230.36,580460.72
240110,2017,859610.3999999999,1719220.7999999998
240110,2018,1286385.2799999998,2572770.5599999996
240110,2019,504114.68,1008229.36
240110,2020,112394.96,224789.92
240110,2023,1360.0,2720.0
240110,2024,131031.0,262062.0
240110,2025,49885.48,99770.96
240120,2010,119476.0,238952.0
240120,2012,257972.48,515944.96
240120,2013,102035.96,204071.92
240120,2014,188626.2,377252.4
240120,2015,376455.84,752911.68
240120,2016,86953.12,173906.24
240120,2017,2440085.2800000003,4880170.5600000005
240120,2018,136491.24000000002,272982.48000000004
240120,2024,1879596.2,3759192.4
240120,2025,928795.2,1857590.4
240130,2010,40140.0,80280.0
240130,2012,182464.12,364928.24
240130,2014,672961.4400000001,1345922.8800000001
240130,2015,810251.6399999999,1620503.2799999998
240130,2016,562863.8799999999,1125727.7599999998
240130,2017,220171.92,440343.84
240130,2018,335120.0,670240.0
240130,2019,83668.92,167337.84
240130,2020,125388.0,250776.0
240130,2021,120588.16,241176.32
240130,2022,120134.28,240268.56
240130,2023,0.0,0.0
240140,2009,40140.0,80280.0
240140,2010,44616.0,89232.0
240140,2011,74520.0,149040.0
240140,2013,243320.48,486640.96
240145,2009,43428.0,86856.0
240145,2010,121744.0,243488.0
240145,2011,1113284.0,2226568.0
240145,2012,3972586.88,7945173.76
240145,2013,10687798.159999998,21375596.319999997
240145,2014,14209762.880000005,28419525.76000001
240145,2015,13947512.88,27895025.76
240145,2016,3514802.48,7029604.96
240145,2017,4957314.76,9914629.52
240145,2018,3263921.52,6527843.04
240145,2019,1383120.7199999995,2766241.439999999
240145,2020,855270.5999999999,1710541.1999999997
240145,2021,1487154.2,2974308.4
240145,2022,1310651.1999999995,2621302.399999999
240145,2023,1653232.6399999997,3306465.2799999993
240145,2024,2618388.2400000007,5236776.480000001
240145,2025,988241.76,1976483.52
240150,2009,131368.0,262736.0
240150,2011,36000.0,72000.0
240150,2013,136451.91999999998,272903.83999999997
240150,2014,72451.96,144903.92
240160,2009,92000.0,184000.0
240160,2010,50284.0,100568.0
240160,2011,72000.0,144000.0
240160,2015,102035.96,204071.92
240170,2011,221292.0,442584.0
240170,2012,361075.56,722151.12
240170,2013,1390987.4,2781974.8
240170,2014,1417396.12,2834792.24
240170,2015,1937128.08,3874256.16
240170,2016,1494906.96,2989813.92
240170,2017,1246307.64,2492615.28
240170,2018,3553179.2800000003,7106358.5600000005
240170,2019,4126091.96,8252183.92
240170,2020,3744142.68,7488285.36
240170,2021,4048324.4,8096648.8
240170,2022,3446667.9200000004,6893335.840000001
240170,2023,5702125.12,11404250.24
240170,2024,12542743.760000002,25085487.520000003
240170,2025,4462382.000000001,8924764.000000002
240180,2009,350028.0,700056.0
240180,2010,1159760.0,2319520.0
240180,2011,369060.0,738120.0
240180,2012,506294.04,1012588.08
240180,2013,939006.24,1878012.48
240180,2014,1873195.64,3746391.28
240180,2015,1615070.16,3230140.32
240180,2016,874023.9199999999,1748047.8399999999
240180,2017,1418241.12,2836482.24
240180,2018,905938.52,1811877.04
240180,2019,876370.0399999998,1752740.0799999996
240180,2020,81052.44,162104.88
240180,2021,383324.28,766648.56
240180,2022,76710.6,153421.2
240180,2023,378654.04,757308.08
240180,2024,2730620.72,5461241.44
240180,2025,2396976.4400000004,4793952.880000001
240185,2014,60827.28,121654.56
240185,2016,72765.2,145530.4
240200,2009,5442669.84,10885339.68
240200,2010,6798852.0,13597704.0
240200,2011,3023544.0,6047088.0
240200,2012,4207512.760000001,8415025.520000001
240200,2013,5362630.719999999,10725261.439999998
240200,2014,8341413.639999997,16682827.279999994
240200,2015,10689286.76,21378573.52
240200,2016,5047863.279999999,10095726.559999999
240200,2017,8433877.479999999,16867754.959999997
240200,2018,4931999.319999999,9863998.639999999
240200,2019,4752238.2,9504476.4
240200,2020,4123148.08,8246296.16
240200,2021,4894586.240000001,9789172.480000002
240200,2022,3083488.76,6166977.52
240200,2023,4483812.88,8967625.76
240200,2024,10195098.6,20390197.2
240200,2025,3951056.600000001,7902113.200000002
240210,2009,154488.0,308976.0
240210,2010,336668.0,673336.0
240210,2011,76000.0,152000.0
240210,2012,937766.12,1875532.24
240210,2013,2238237.12,4476474.24
240210,2014,8262301.080000002,16524602.160000004
240210,2015,9789173.679999998,19578347.359999996
240210,2016,6510033.5200000005,13020067.040000001
240210,2017,1565815.6,3131631.2
240210,2018,235382.44,470764.88
240210,2019,300116.92000000004,600233.8400000001
240210,2021,70328.52,140657.04
240210,2023,81936.16,163872.32
240210,2024,0.0,0.0
240210,2025,555582.28,1111164.56
240220,2011,171732.0,343464.0
240220,2012,1360308.3200000003,2720616.6400000006
240220,2013,3772663.48,7545326.96
240220,2014,3921831.159999999,7843662.319999998
240220,2015,3898730.4,7797460.8
240220,2016,1432740.44,2865480.88
240220,2017,347016.0,694032.0
240220,2021,214753.24,429506.48
240220,2024,0.0,0.0
240230,2009,736061.52,1472123.04
240230,2010,1010164.0,2020328.0
240230,2011,151412.0,302824.0
240230,2012,1528513.6799999997,3057027.3599999994
240230,2013,2905228.399999999,5810456.799999998
240230,2014,6189852.119999998,12379704.239999996
240230,2015,7335645.04,14671290.08
240230,2016,3316557.16,6633114.32
240230,2017,3943327.92,7886655.84
240230,2018,3742599.12,7485198.24
240230,2019,1826217.92,3652435.84
240230,2020,1671007.7599999998,3342015.5199999996
240230,2021,605770.64,1211541.28
240230,2022,382589.72,765179.44
240230,2023,1117154.76,2234309.52
240230,2024,3725473.12,7450946.24
240230,2025,2555398.2,5110796.4
240240,2009,39668.0,79336.0
240240,2010,82180.0,164360.0
240240,2011,76736.0,153472.0
240240,2012,235284.8,470569.6
240240,2013,476718.4,953436.8
240240,2014,1436637.5199999998,2873275.0399999996
240240,2015,711583.48,1423166.96
240240,2017,70906.28,141812.56
240240,2018,222906.36,445812.72
240240,2019,708555.7599999999,1417111.5199999998
240240,2020,97671.96,195343.92
240240,2021,26151.32,52302.64
240240,2022,18696.120000000003,37392.240000000005
240240,2023,455049.16,910098.32
240240,2024,2772829.08,5545658.16
240240,2025,288115.8,576231.6
240250,2010,224420.0,448840.0
240250,2011,216792.0,433584.0
240250,2012,1131030.16,2262060.32
240250,2013,6482643.079999997,12965286.159999995
240250,2014,8862185.839999996,17724371.679999992
240250,2015,8047872.239999998,16095744.479999997
240250,2016,2889134.72,5778269.44
240250,2017,991878.7599999998,1983757.5199999996
240250,2018,250027.0,500054.0
240250,2019,254059.6,508119.2
240250,2020,130400.0,260800.0
240250,2021,20893.68,41787.36
240250,2022,205056.52,410113.04
240250,2023,197199.68,394399.36
240250,2024,169269.76,338539.52
240250,2025,204331.76,408663.52
240260,2009,13819684.0,27639368.0
240260,2010,39291752.0,78583504.0
240260,2011,31555460.0,63110920.0
240260,2012,64326101.68,128652203.36
240260,2013,129783592.16000004,259567184.32000008
240260,2014,171279146.71999994,342558293.4399999
240260,2015,151983187.28000006,303966374.5600001
240260,2016,82042915.32000002,164085830.64000005
240260,2017,69400225.60000007,138800451.20000014
240260,2018,55562795.52000004,111125591.04000008
240260,2019,30637357.760000013,61274715.520000026
240260,2020,27519194.64000001,55038389.28000002
240260,2021,28270463.24,56540926.48
240260,2022,17572016.52,35144033.04
240260,2023,32163477.880000003,64326955.760000005
240260,2024,46051157.56,92102315.12
240260,2025,11815929.64,23631859.28
240270,2009,340228.0,680456.0
240270,2010,1008800.0,2017600.0
240270,2011,1106724.0,2213448.0
240270,2012,3681602.24,7363204.48
240270,2013,5334337.719999999,10668675.439999998
240270,2014,3908798.56,7817597.12
240270,2015,2227766.9599999995,4455533.919999999
240270,2016,900018.3999999999,1800036.7999999998
240270,2017,389632.36,779264.72
240270,2019,61666.84,123333.68
240270,2021,36675.0,73350.0
240270,2022,145281.72,290563.44
240270,2024,73327.92,146655.84
240280,2017,925944.24,1851888.48
240300,2009,322324.0,644648.0
240300,2010,327136.0,654272.0
240300,2011,97324.0,194648.0
240300,2012,222286.6,444573.2
240300,2013,689796.0399999999,1379592.0799999998
240300,2014,1726542.0399999996,3453084.079999999
240300,2015,3811978.279999999,7623956.559999998
240300,2016,3048122.32,6096244.64
240300,2017,1569193.64,3138387.28
240300,2018,941233.48,1882466.96
240300,2019,114588.24,229176.48
240300,2020,83999.95999999999,167999.91999999998
240300,2021,121513.24,243026.48
240300,2022,123669.68,247339.36
240300,2023,474501.04,949002.08
240300,2024,523333.2,1046666.4
240300,2025,390096.2,780192.4
240310,2009,2165516.0,4331032.0
240310,2010,3458492.0,6916984.0
240310,2011,2763416.0,5526832.0
240310,2012,13781995.720000004,27563991.44000001
240310,2013,19777814.840000004,39555629.68000001
240310,2014,30778322.720000006,61556645.44000001
240310,2015,22456300.36000001,44912600.72000002
240310,2016,7401585.52,14803171.04
240310,2017,6661522.88,13323045.76
240310,2018,4730824.76,9461649.52
240310,2019,2297302.52,4594605.04
240310,2020,2209071.28,4418142.56
240310,2021,2011765.56,4023531.12
240310,2022,1325256.84,2650513.68
240310,2023,4277352.279999999,8554704.559999999
240310,2024,9364215.56,18728431.12
240310,2025,2916442.56,5832885.12
240320,2009,122660.0,245320.0
240320,2010,435692.0,871384.0
240320,2011,178108.0,356216.0
240320,2012,423286.56,846573.12
240320,2013,257615.88,515231.76
240320,2014,557089.64,1114179.28
240320,2015,166035.91999999998,332071.83999999997
240320,2016,64362.84,128725.68
240320,2019,0.0,0.0
240325,2009,36016243.52,72032487.04
240325,2010,91839932.0,183679864.0
240325,2011,69736304.0,139472608.0
240325,2012,145197631.76,290395263.52
240325,2013,183980218.76,367960437.52
240325,2014,191863409.64000005,383726819.2800001
240325,2015,179525820.00000012,359051640.00000024
240325,2016,90605773.36000004,181211546.7200001
240325,2017,116234405.92000002,232468811.84000003
240325,2018,118307072.52000009,236614145.04000017
240325,2019,74857888.80000007,149715777.60000014
240325,2020,67753967.56000005,135507935.1200001
240325,2021,46060415.64000001,92120831.28000002
240325,2022,47722666.92,95445333.84
240325,2023,119251966.56,238503933.12
240325,2024,152661199.07999998,305322398.15999997
240325,2025,42321783.03999999,84643566.07999998
240330,2009,64644.0,129288.0
240330,2010,305808.0,611616.0
240330,2011,146564.0,293128.0
240330,2012,694375.36,1388750.72
240330,2013,1282084.0000000002,2564168.0000000005
240330,2014,1217951.7199999995,2435903.439999999
240330,2015,1058414.0,2116828.0
240330,2016,899595.5199999999,1799191.0399999998
240330,2017,483107.04,966214.08
240330,2018,353230.0,706460.0
240330,2020,121119.96,242239.92
240330,2023,54859.76,109719.52
240330,2024,1486098.64,2972197.28
240330,2025,221164.12,442328.24
240340,2010,40140.0,80280.0
240340,2012,290590.56000000006,581181.1200000001
240340,2013,158055.12,316110.24
240340,2014,202699.92,405399.84
240340,2018,79041.0,158082.0
240340,2024,256288.96,512577.92
240360,2009,6449185.52,12898371.04
240360,2010,16349916.0,32699832.0
240360,2011,27043192.0,54086384.0
240360,2012,56453984.56000002,112907969.12000003
240360,2013,93955301.80000006,187910603.6000001
240360,2014,164346747.52000004,328693495.0400001
240360,2015,202014231.3200001,404028462.6400002
240360,2016,155409689.68000007,310819379.36000013
240360,2017,174767277.68000013,349534555.36000025
240360,2018,214239522.59999985,428479045.1999997
240360,2019,175552033.80000028,351104067.60000056
240360,2020,149577737.4000004,299155474.8000008
240360,2021,152031679.68,304063359.36
240360,2022,162829727.24,325659454.48
240360,2023,285335994.4,570671988.8
240360,2024,610620370.2399998,1221240740.4799995
240360,2025,194032212.28000003,388064424.56000006
240370,2009,44500.0,89000.0
240370,2010,96100.0,192200.0
240370,2011,457244.0,914488.0
240370,2012,3227936.28,6455872.56
240370,2013,3904544.999999999,7809089.999999998
240370,2014,5446191.679999999,10892383.359999998
240370,2015,6318167.2799999975,12636334.559999995
240370,2016,2617884.12,5235768.24
240370,2017,2153649.56,4307299.12
240370,2018,901188.08,1802376.16
240370,2019,258919.4,517838.8
240370,2020,25488.96,50977.92
240370,2021,788906.0800000001,1577812.1600000001
240370,2022,40368.08,80736.16
240370,2023,59730.56,119461.12
240370,2024,21497.0,42994.0
240375,2012,295603.88,591207.76
240375,2013,279687.88,559375.76
240375,2014,385651.84,771303.68
240375,2015,364787.84,729575.68
240375,2020,0.0,0.0
240375,2021,8494.76,16989.52
240380,2009,563168.0,1126336.0
240380,2010,1436028.0,2872056.0
240380,2011,997052.0,1994104.0
240380,2012,3848796.16,7697592.32
240380,2013,6698315.359999999,13396630.719999999
240380,2014,4786550.32,9573100.64
240380,2015,4580563.44,9161126.88
240380,2016,2022398.2,4044796.4
240380,2017,689448.6799999999,1378897.3599999999
240380,2018,708526.88,1417053.76
240380,2019,226337.28,452674.56
240380,2020,632839.84,1265679.68
240380,2021,734979.16,1469958.32
240380,2022,1221106.88,2442213.76
240380,2023,1419348.0,2838696.0
240380,2024,2507093.04,5014186.08
240380,2025,552223.84,1104447.68
240390,2011,13624.0,27248.0
240390,2012,223240.48,446480.96
240390,2013,307063.68,614127.36
240390,2014,271455.88,542911.76
240390,2015,73839.95999999999,147679.91999999998
240390,2020,214399.92,428799.84
240400,2014,63999.96,127999.92
240400,2015,492711.8399999999,985423.6799999998
240400,2016,292071.92,584143.84
240400,2017,89555.6,179111.2
240400,2024,0.0,0.0
240420,2009,113804.0,227608.0
240420,2011,144000.0,288000.0
240420,2012,1192817.5200000005,2385635.040000001
240420,2013,3028057.76,6056115.52
240420,2014,5106273.76,10212547.52
240420,2015,10327175.36,20654350.72
240420,2016,11674157.24,23348314.48
240420,2017,25531141.60000001,51062283.20000002
240420,2018,26298028.440000016,52596056.88000003
240420,2019,20607022.560000014,41214045.12000003
240420,2020,21964548.56000001,43929097.12000002
240420,2021,12432819.239999998,24865638.479999997
240420,2022,10226381.04,20452762.08
240420,2023,20197890.16,40395780.32
240420,2024,29271357.32,58542714.64
240420,2025,11845001.560000004,23690003.12000001
240430,2009,13408.0,26816.0
240430,2011,36000.0,72000.0
240430,2012,497113.00000000006,994226.0000000001
240430,2013,587413.6799999999,1174827.3599999999
240430,2014,697999.96,1395999.92
240430,2015,408319.96,816639.92
240430,2016,1735432.68,3470865.36
240430,2017,2166028.04,4332056.08
240430,2018,1101571.72,2203143.44
240430,2019,1262519.6,2525039.2
240430,2020,1312388.88,2624777.76
240430,2021,1419152.6800000002,2838305.3600000003
240430,2022,338511.6,677023.2
240430,2023,269275.32,538550.64
240430,2024,868658.96,1737317.92
240430,2025,191586.24,383172.48
240440,2010,0.0,0.0
240440,2011,0.0,0.0
240440,2012,0.0,0.0
240440,2013,170770.91999999998,341541.83999999997
240440,2014,1107591.5199999998,2215183.0399999996
240440,2015,2326979.08,4653958.16
240440,2016,1809030.52,3618061.04
240440,2017,435115.16,870230.32
240440,2018,153190.48,306380.96
240440,2019,418175.72,836351.44
240440,2020,340739.96,681479.92
240440,2021,674258.3600000001,1348516.7200000002
240440,2022,218015.2,436030.4
240440,2023,1503008.28,3006016.56
240440,2024,3080076.68,6160153.36
240440,2025,1232161.44,2464322.88
240450,2009,40140.0,80280.0
240450,2010,12228.0,24456.0
240450,2011,0.0,0.0
240450,2013,102035.96,204071.92
240450,2014,723097.3599999999,1446194.7199999997
240450,2015,1587317.0,3174634.0
240450,2016,773423.04,1546846.08
240450,2017,829108.7599999999,1658217.5199999998
240450,2018,1510078.28,3020156.56
240450,2019,690719.08,1381438.16
240450,2020,897659.72,1795319.44
240450,2021,303787.12,607574.24
240450,2022,333700.48,667400.96
240450,2023,307471.04000000004,614942.0800000001
240450,2024,645878.7199999999,1291757.4399999997
240450,2025,0.0,0.0
240460,2012,56032.2,112064.4
240460,2013,56565.4,113130.8
240460,2014,377945.08,755890.16
240460,2015,401147.84,802295.68
240460,2024,98980.48,197960.96
240470,2009,2525780.0,5051560.0
240470,2010,4594060.0,9188120.0
240470,2011,807300.0,1614600.0
240470,2012,8484032.280000001,16968064.560000002
240470,2013,9897609.839999998,19795219.679999996
240470,2014,8988103.439999998,17976206.879999995
240470,2015,7561598.759999998,15123197.519999996
240470,2016,2837299.08,5674598.16
240470,2017,2073629.56,4147259.12
240470,2018,899651.52,1799303.04
240470,2019,871233.7999999998,1742467.5999999996
240470,2020,975523.68,1951047.36
240470,2021,560957.24,1121914.48
240470,2022,440856.48,881712.96
240470,2023,994147.6,1988295.2
240470,2024,2490345.36,4980690.72
240470,2025,573508.1200000001,1147016.2400000002
240480,2009,71364.0,142728.0
240480,2010,40860.0,81720.0
240480,2011,8000.0,16000.0
240480,2014,136451.91999999998,272903.83999999997
240480,2015,127999.92,255999.84
240480,2017,83999.95999999999,167999.91999999998
240480,2018,0.0,0.0
240480,2020,0.0,0.0
240485,2009,76140.0,152280.0
240485,2010,1549524.0,3099048.0
240485,2011,2449760.0,4899520.0
240485,2012,6101804.2,12203608.4
240485,2013,6134403.679999999,12268807.359999998
240485,2014,4992721.279999998,9985442.559999997
240485,2015,2487096.56,4974193.12
240485,2016,1218979.2799999998,2437958.5599999996
240485,2017,935500.88,1871001.76
240485,2018,291194.84,582389.68
240485,2019,276327.68,552655.36
240485,2020,211972.60000000003,423945.20000000007
240485,2021,445322.0800000001,890644.1600000001
240485,2022,286175.08,572350.16
240485,2023,419676.24,839352.48
240485,2024,619042.72,1238085.44
240490,2009,152112.0,304224.0
240490,2010,335404.0,670808.0
240490,2011,286100.0,572200.0
240490,2012,2296229.9200000004,4592459.840000001
240490,2013,3185184.52,6370369.04
240490,2014,2598723.12,5197446.24
240490,2015,1722153.92,3444307.84
240490,2016,536758.96,1073517.92
240490,2017,430346.56,860693.12
240490,2018,0.0,0.0
240490,2020,27298.8,54597.6
240490,2022,133965.16,267930.32
240490,2023,169285.47999999998,338570.95999999996
240490,2024,315868.12,631736.24
240500,2010,450964.0,901928.0
240500,2011,270120.0,540240.0
240500,2012,561319.64,1122639.28
240500,2013,1339658.2799999998,2679316.5599999996
240500,2014,2710703.76,5421407.52
240500,2015,612216.0,1224432.0
240500,2016,666471.96,1332943.92
240500,2017,333375.56,666751.12
240500,2018,328400.36,656800.72
240500,2019,0.0,0.0
240500,2020,84000.0,168000.0
240500,2022,216978.64,433957.28
240500,2023,411271.64,822543.28
240500,2024,2937059.12,5874118.24
240500,2025,1410110.48,2820220.96
240510,2022,33404.28,66808.56
240520,2011,44000.0,88000.0
240520,2012,2664314.4,5328628.8
240520,2013,4871709.119999999,9743418.239999998
240520,2014,2732207.119999999,5464414.239999998
240520,2015,3114615.6799999992,6229231.3599999985
240520,2016,930107.92,1860215.84
240520,2017,558682.76,1117365.52
240520,2018,717314.0,1434628.0
240520,2019,260800.0,521600.0
240520,2020,130400.0,260800.0
240520,2022,0.0,0.0
240520,2023,378713.24,757426.48
240520,2024,1423350.4,2846700.8
240520,2025,300510.84,601021.68
240530,2009,573976.0,1147952.0
240530,2010,267032.0,534064.0
240530,2011,95164.0,190328.0
240530,2012,291360.08,582720.16
240530,2013,194275.92,388551.84
240530,2014,117126.32,234252.64
240530,2015,222124.76,444249.52
240530,2016,1219180.16,2438360.32
240530,2017,731106.0,1462212.0
240530,2018,1382822.6799999997,2765645.3599999994
240530,2019,97580.52,195161.04
240530,2023,58260.4,116520.8
240530,2024,636215.16,1272430.32
240560,2011,32000.0,64000.0
240560,2016,196000.0,392000.0
240560,2017,1811081.0,3622162.0
240560,2018,1333291.5199999998,2666583.0399999996
240560,2019,715894.4799999999,1431788.9599999997
240560,2021,31995.0,63990.0
240560,2023,43870.04,87740.08
240560,2024,790994.28,1581988.56
240570,2009,693600.0,1387200.0
240570,2010,435080.0,870160.0
240570,2011,243032.0,486064.0
240570,2012,2689029.2,5378058.4
240570,2013,5001615.04,10003230.08
240570,2014,6604044.879999999,13208089.759999998
240570,2015,6829146.959999998,13658293.919999996
240570,2016,4859293.039999999,9718586.079999998
240570,2017,3159445.04,6318890.08
240570,2018,2398214.24,4796428.48
240570,2019,579329.0,1158658.0
240570,2020,900475.6799999999,1800951.3599999999
240570,2021,561327.0800000001,1122654.1600000001
240570,2022,450861.96,901723.92
240570,2023,2767602.92,5535205.84
240570,2024,9389585.6,18779171.2
240570,2025,1767481.84,3534963.68
240580,2009,921704.0,1843408.0
240580,2010,2383652.0,4767304.0
240580,2011,1238796.0,2477592.0
240580,2012,3207547.320000001,6415094.640000002
240580,2013,6301387.199999999,12602774.399999999
240580,2014,10136511.119999995,20273022.23999999
240580,2015,19515583.56,39031167.12
240580,2016,10242954.52,20485909.04
240580,2017,6853367.759999999,13706735.519999998
240580,2018,6664929.799999999,13329859.599999998
240580,2019,3885902.119999999,7771804.239999998
240580,2020,4341937.56,8683875.12
240580,2021,5793563.16,11587126.32
240580,2022,4534755.720000001,9069511.440000001
240580,2023,15897880.12,31795760.24
240580,2024,43045207.19999999,86090414.39999998
240580,2025,11821805.0,23643610.0
240590,2012,63999.96,127999.92
240590,2017,129483.32,258966.64
240600,2009,79648.0,159296.0
240600,2010,360552.0,721104.0
240600,2011,124000.0,248000.0
240600,2012,207617.44,415234.88
240600,2013,237644.72000000003,475289.44000000006
240600,2014,509355.76,1018711.52
240600,2015,1269871.5199999998,2539743.0399999996
240600,2016,286299.92,572599.84
240600,2017,197374.36,394748.72
240600,2019,83999.95999999999,167999.91999999998
240600,2021,69798.44,139596.88
240600,2023,238653.96,477307.92
240600,2024,836770.72,1673541.44
240610,2009,240636.0,481272.0
240610,2010,117884.0,235768.0
240610,2011,68000.0,136000.0
240610,2012,432707.0800000001,865414.1600000001
240610,2013,666671.7200000001,1333343.4400000002
240610,2014,639562.0800000001,1279124.1600000001
240610,2015,757006.36,1514012.72
240610,2016,753325.3599999999,1506650.7199999997
240610,2017,448087.6,896175.2
240610,2018,52405.68,104811.36
240610,2019,175949.68,351899.36
240610,2021,88383.76000000001,176767.52000000002
240610,2023,747797.64,1495595.28
240610,2024,3368622.48,6737244.96
240610,2025,686354.6,1372709.2
240620,2017,0.0,0.0
240630,2011,104108.0,208216.0
240630,2012,87782.92,175565.84
240630,2013,76343.8,152687.6
240630,2014,100723.96,201447.92
240630,2015,201711.92,403423.84
240630,2025,32009.16,64018.32
240640,2010,0.0,0.0
240640,2015,63999.96000000001,127999.92000000001
240640,2018,982758.0,1965516.0
240640,2019,179613.24,359226.48
240640,2022,63506.2,127012.4
240640,2025,223259.8,446519.6
240650,2009,397280.0,794560.0
240650,2010,2101172.0,4202344.0
240650,2011,1014424.0,2028848.0
240650,2012,4686098.32,9372196.64
240650,2013,6027386.439999999,12054772.879999997
240650,2014,4536226.6,9072453.2
240650,2015,2272137.88,4544275.76
240650,2016,601583.1199999999,1203166.2399999998
240650,2017,363882.92,727765.84
240650,2023,105996.88,211993.76
240650,2024,513067.08,1026134.16
