age,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
0,0.0166592445649974,0.0155316353773785,0.0162443288702003,0.0150613440761765,0.0146632366697848,0.0141693234148069,0.0141613942121011,0.0140699746740456,0.0134228187919463,0.0125145112607383,0.0113974692966133,0.0125747688961392,0.011697455251716,0.0117485505035093,0.0111598585849981,0.0112776558879616,0.0093389785872009,0.0108640880414407,0.0105506034550761,0.0102739050699059,0.010548690849855,0.0100629435112055,0.0103652913107983,0.009820196403928,0.0096854270960614,0.0095528657810294,0.0094224234034312,0.0092940686808792,0.0091677706661382,0.0090434987502878,0.0089212226654395,0.0088009124870323,0.0086825386357274,0.0085660718789221,0.0084514833319037,0.0083387444586624,0.0082278270723812,0.0081187033356228,0.008011345760229,0.0079057272069506,0.0078018208848245,0.0076996003503118,0.0075990395062147,0.0075001126003839,0.0074027942242329,0.00730705931107,0.0072128831342637,0.0071202413052495,0.0070291097713951,0.0069394648137291,0.0068512830445486,0.0067645414049127,0.0066792171620324,0.0065952879065658,0.0065127315498268,0.006431526320915,0.0063516507637757,0.0062730837341946,0.0061958043967368,0.0061197922216337,0.0060450269816253,0.005971488748763,0.005899157891178,0.0058280150698199,0.0057580412351704,0.0056892176239361,0.0056215257557245,0.0055549474297065,0.0054894647212698,0.005425059978665,0.0053617158196485
1,0.0006868791669068,0.0006838942894826,0.0006854866955538,0.0006500675863919,0.0005932307560752,0.0005923121208095,0.0005569036158956,0.0005322528029119,0.0004773461852563,0.0005058052649729,0.0004861671156562,0.0004709666302911,0.000443300199485,0.0004353626068173,0.0004272474310378,0.0004329721668386,0.0004424456312397,0.0004173049226713,0.000388798612288,0.0004050657621824,0.0003230815226301,0.0003401099848627,0.0004207204838285,0.0004417088370574,0.0004344719279675,0.0004273535847712,0.0004203490253274,0.0004134565698189,0.0004066745564259,0.0004000013414954,0.0003934352996871,0.0003869748240973,0.00038061832636,0.0003743642367283,0.0003682110041367,0.0003621570962443,0.0003562009994615,0.0003503412189597,0.0003445762786663,0.0003389047212443,0.0003333251080594,0.0003278360191333,0.0003224360530857,0.000317123827065,0.0003118979766682,0.0003067571558518,0.0003017000368329,0.0002967253099821,0.0002918316837094,0.0002870178843417,0.0002822826559945,0.0002776247604373,0.0002730429769536,0.0002685361021955,0.0002641029500337,0.0002597423514036,0.0002554531541474,0.0002512342228525,0.0002470844386875,0.0002430026992347,0.0002389879183206,0.0002350390258444,0.0002311549676043,0.0002273347051223,0.0002235772154679,0.0002198814910806,0.0002162465395911,0.0002126713836422,0.0002091550607092,0.0002056966229197,0.0002022951368733
5,0.0003389693122238,0.0002948308776378,0.0002848802577981,0.000272137246642,0.000275052372986,0.0002522617559711,0.0002615011728522,0.0002483636043167,0.0002722637493193,0.0002636076837388,0.0002752606237493,0.0002827829375845,0.0002980480079716,0.0002712630184014,0.0002385148475492,0.0002233354937028,0.0001998496782854,0.0001834729292093,0.0001545930859286,0.000146933977666,0.0001386715267735,0.0001930800123571,0.0002156199641389,0.000218445703284,0.0002151833785078,0.0002119745020265,0.0002088169181,0.0002057098694836,0.000202652607046,0.0001996443898452,0.0001966844851943,0.0001937721687176,0.0001909067243958,0.0001880874446032,0.0001853136301351,0.000182584590228,0.000179899642571,0.0001772581133108,0.0001746593370488,0.0001721026568325,0.0001695874241401,0.0001671129988598,0.0001646787492639,0.0001622840519768,0.0001599282919397,0.0001576108623697,0.0001553311647161,0.0001530886086112,0.0001508826118193,0.0001487126001817,0.0001465780075585,0.0001444782757679,0.0001424128545235,0.0001403812013682,0.0001383827816071,0.0001364170682378,0.0001344835418794,0.0001325816906993,0.0001307110103399,0.0001288710038424,0.0001270611815709,0.000125281061135,0.0001235301673112,0.0001218080319641,0.0001201141939673,0.0001184481991227,0.0001168096000803,0.0001151979562574,0.0001136128337579,0.0001120538052904,0.0001105204500876
10,0.0004185196777034,0.0004268888921321,0.0004382681105166,0.0004304181621874,0.0004328563426185,0.0004388510082692,0.0004203340206036,0.0004105552669154,0.0003765707203468,0.000361544903508,0.0003510331203483,0.0003574090127906,0.0003653990429654,0.0003785312985615,0.000359563783755,0.0003466508515916,0.0003110145378281,0.0002738018011946,0.0002641276868703,0.0002695384258126,0.0002376016976231,0.0002066601291828,0.0002264780673871,0.0001906251337293,0.0001877188804696,0.0001848602418076,0.0001820472972945,0.0001792793723365,0.0001765557995672,0.000173875918916,0.0001712390776663,0.0001686446305054,0.0001660919395651,0.0001635803744545,0.0001611093122849,0.000158678137687,0.0001562862428221,0.0001539330273854,0.0001516178986043,0.0001493402712305,0.000147099567526,0.0001448952172452,0.0001427266576111,0.0001405933332875,0.0001384946963472,0.0001364302062355,0.0001343993297313,0.0001324015409037,0.0001304363210661,0.000128503158727,0.0001266015495387,0.0001247309962434,0.0001228910086162,0.0001210811034074,0.0001193008042823,0.000117549641759,0.0001158271531451,0.0001141328824729,0.0001124663804336,0.0001108272043099,0.0001092149179078,0.0001076290914882,0.0001060693016966,0.000104535131493,0.0001030261700814,0.0001015420128377,0.0001000822612388,9.86465227900796e-05,9.72344109534786e-05,9.58455450751925e-05,9.44795503131827e-05
15,0.0012210994282037,0.0012865268833524,0.0013651559180046,0.001390513135001,0.0014133696940784,0.0014211679222097,0.0014536799837529,0.0014589605084299,0.0014681788199246,0.0013905407933141,0.0013716938660664,0.0013412214946544,0.0013554989008519,0.0013278107675943,0.0013104395993596,0.0013365448528728,0.0013057576658856,0.001267937808205,0.0011815333509493,0.0011016609657637,0.0010303785367841,0.0009783966868108,0.0009789813875586,0.0008996639950557,0.0008821000898916,0.0008648239429521,0.0008478239480291,0.0008310960282234,0.0008146361503147,0.0007984403251739,0.0007825046081171,0.0007668250992046,0.0007513979434884,0.0007362193312088,0.0007212854979453,0.0007065927247223,0.0006921373380728,0.0006779157100634,0.0006639242582802,0.0006501594457817,0.0006366177810164,0.0006232958177117,0.0006101901547318,0.0005972974359096,0.0005846143498532,0.0005721376297282,0.0005598640530191,0.0005477904412688,0.0005359136598012,0.0005242306174245,0.0005127382661199,0.0005014336007145,0.0004903136585417,0.0004793755190882,0.0004686163036302,0.00045803317486,0.0004476233365019,0.0004373840329214,0.0004273125487256,0.0004174062083581,0.0004076623756868,0.0003980784535878,0.000388651883524,0.0003793801451199,0.0003702607557337,0.0003612912700258,0.0003524692795261,0.0003437924121987,0.0003352583320059,0.0003268647384709,0.0003186093662405
20,0.0018613401649187,0.0018695003264823,0.0019716774774638,0.0020140726396546,0.002058551127319,0.0021028402551825,0.0021197038011256,0.0020589495211906,0.0020335710397573,0.0019984747586169,0.001980636049618,0.0019352442734827,0.0018208377212351,0.0018022518022518,0.0017601274251945,0.0018116182462473,0.0018431569090357,0.0018122436629029,0.0017672554227097,0.0016576643081476,0.0015736265480055,0.0017442519727056,0.0015564992302096,0.0014430362308858,0.0014142439348101,0.0013859233572913,0.0013580554724139,0.0013306335969667,0.0013036511193406,0.0012771015002047,0.0012509782730868,0.0012252750448632,0.0011999854961645,0.0011751033816979,0.0011506225304948,0.0011265368460834,0.0011028403065946,0.0010795269648006,0.0010565909480944,0.0010340264584104,0.0010118277720911,0.0009899892397035,0.000968505285807,0.0009473704086779,0.0009265791799916,0.0009061262444665,0.0008860063194716,0.0008662141946014,0.000846744731219,0.0008275928619717,0.0008087535902791,0.0007902219897981,0.000771993203865,0.0007540624449181,0.0007364249939005,0.0007190761996481,0.0007020114782603,0.0006852263124589,0.0006687162509334,0.0006524769076766,0.0006365039613095,0.0006207931543982,0.000605340292764,0.0005901412447862,0.0005751919407,0.0005604883718903,0.0005460265901811,0.0005318027071229,0.0005178128932773,0.000504053377501,0.000490520446228
25,0.0020865638466573,0.0020711125391318,0.0020127330953873,0.002005350374651,0.0019580137262817,0.0019804378056592,0.0019437374971165,0.0019935238011322,0.0020700380758298,0.0019999092536813,0.0019520414243738,0.0017919332631408,0.0017577442282404,0.0016989052596921,0.0017442031376058,0.0017372160382382,0.0017307350780606,0.0016196903023849,0.0015546067544325,0.0014331240217985,0.0015116008380538,0.0017694982735103,0.0015117411899082,0.0016122592659191,0.0015794482193988,0.0015471747326297,0.0015154171241108,0.0014841677778062,0.0014534191592766,0.0014231638164491,0.0013933943802785,0.0013641035653068,0.0013352841701238,0.0013069290777359,0.0012790312558473,0.0012515837570575,0.001224579718981,0.0011980123642922,0.0011718750007017,0.0011461610208654,0.0011208639022336,0.0010959772068404,0.0010714945810406,0.0010474097551949,0.0010237165433077,0.0010004088426217,0.000977480633171,0.0009549259772955,0.0009327390191216,0.000910913984009,0.0008894451779683,0.0008683269870508,0.0008475538767131,0.0008271203911582,0.0008070211526566,0.0007872508608469,0.0007678042920203,0.0007486762983892,0.0007298618073413,0.0007113558206823,0.0006931534138669,0.0006752497352203,0.0006576400051517,0.0006403195153597,0.0006232836280332,0.0006065277750452,0.0005900474571442,0.0005738382431414,0.0005578957690959,0.0005422157374983,0.0005267939164533
30,0.0023535622374238,0.002338094651003,0.0023397985662136,0.0023893238871011,0.0023195078457788,0.0022592378204186,0.00222650778852,0.0022187004754358,0.0022368640059758,0.0022052146841354,0.0022121202906923,0.0021199540676618,0.0020166399565976,0.0019532605226272,0.0018759633325221,0.001846267665875,0.0017740943377901,0.0017031273875617,0.001689740948265,0.0016684013483914,0.001665348137796,0.002230596707505,0.0017265308220524,0.0015855446196188,0.0015537584670627,0.0015224930829085,0.0014917274629039,0.0014614542289093,0.0014316660818331,0.0014023558023771,0.0013735162516777,0.0013451403718469,0.0013172211864196,0.0012897518007106,0.0012627254020864,0.0012361352601574,0.0012099747268931,0.0011842372366662,0.0011589163062293,0.0011340055346271,0.0011094986030495,0.0010853892746288,0.0010616713941838,0.001038338887915,0.0010153857630543,0.0009928061074717,0.0009705940892421,0.000948743956176,0.000927250035315,0.0009061067323971,0.0008853085312918,0.000864849993409,0.0008447257570835,0.0008249305369373,0.0008054591232206,0.0007863063811356,0.0007674672501426,0.0007489367432514,0.0007307099462992,0.0007127820172166,0.0006951481852825,0.0006778037503702,0.0006607440821853,0.0006439646194964,0.0006274608693599,0.00061122840634,0.000595262871725,0.0005795599727398,0.0005641154817566,0.0005489252355041,0.0005339851342755
35,0.0031802587035661,0.0031292389100041,0.0031555793564034,0.0031177408235227,0.0030804639948892,0.002941562131212,0.0029343184259477,0.0028948410884602,0.0029664338268728,0.0029352483357614,0.0028521514403152,0.0027311776687537,0.002542002296793,0.0024196075475889,0.0023132633481806,0.0022246900007009,0.0021912974188223,0.002091639976469,0.0019949758634609,0.0017926142994217,0.0019934415457227,0.0026765983093541,0.0020730452518765,0.0019175885650693,0.0018797395208258,0.0018425105763648,0.001805876721082,0.0017698291695316,0.0017343592303929,0.0016994583073586,0.0016651178998978,0.001631329603901,0.001598085112212,0.0015653762150528,0.0015331948003483,0.001501532853954,0.0014703824597939,0.0014397357999129,0.0014095851544486,0.0013799229015273,0.0013507415170891,0.0013220335746457,0.0012937917449766,0.0012660087957656,0.0012386775911838,0.0012117910914213,0.0011853423521716,0.0011593245240722,0.0011337308521046,0.001108554674957,0.001083789424352,0.0010594286243427,0.0010354658905798,0.0010118949295519,0.0009887095378017,0.0009659036011197,0.0009434710937187,0.0009214060773899,0.000899702700643,0.000878355197832,0.0008573578882684,0.0008367051753231,0.0008163915455194,0.0007964115676164,0.0007767598916861,0.0007574312481853,0.0007384204470213,0.0007197223766149,0.0007013320029605,0.0006832443686844,0.0006654545921015
40,0.0041554501559629,0.0040982129526182,0.0040985438991311,0.0040909440936393,0.0039420707328136,0.003882777531904,0.0038453618400436,0.0039510668764474,0.003954005674852,0.0039291703874719,0.0038749923977167,0.0037076821788696,0.0034665851337326,0.003278856498796,0.0030898591834667,0.0030682370940718,0.002953505709432,0.0028895080691894,0.0028443269130981,0.0028928604500416,0.0027537512290351,0.0040916361739082,0.0029004071853108,0.0027575777077032,0.0027041593067848,0.00265161608619,0.0025999127471021,0.0025490368901463,0.0024989762487925,0.0024497186906075,0.0024012522183332,0.0023535649707955,0.0023066452236561,0.002260481390012,0.0022150620208532,0.0021703758053846,0.0021264115712205,0.0020831582844585,0.0020406050496398,0.0019987411096022,0.0019575558452334,0.0019170387751296,0.0018771795551654,0.0018379679779827,0.0017993939724005,0.0017614476027547,0.0017241190681704,0.0016873987017723,0.0016512769698379,0.001615744470898,0.0015807919347876,0.0015464102216533,0.0015125903209179,0.0014793233502087,0.0014466005542513,0.0014144133037316,0.0013827530941306,0.0013516115445333,0.0013209803964152,0.0012908515124089,0.0012612168750515,0.0012320685855185,0.0012033988623419,0.001175200040118,0.0011474645682048,0.0011201850094109,0.0010933540386781,0.0010669644417588,0.0010410091138888,0.0010154810584586,0.0009903733856825
