uf,ano,fpm,cod
RS,2001,1194582.31,4300034
RS,2002,1475500.6,4300034
RS,2003,1541855.15,4300034
RS,2004,1711338.86,4300034
RS,2005,2140962.53,4300034
RS,2006,2377973.62,4300034
RS,2007,2754051.54,4300034
RS,2008,3441130.64,4300034
RS,2009,3225383.91,4300034
RS,2010,3463901.55,4300034
RS,2011,4279550.66,4300034
RS,2012,4418141.04,4300034
RS,2013,4745462.25,4300034
RS,2014,5103649.71,4300034
RS,2015,5436426.79,4300034
RS,2016,6346063.96,4300034
RS,2017,6160136.23,4300034
RS,2018,6581182.67,4300034
RS,2019,7125989.06,4300034
RS,2020,6813043.93,4300034
RS,2021,9107904.74,4300034
RS,2022,11466689.73,4300034
RS,2023,11891458.99,4300034
RS,2024,11513377.45,4300034
RS,2000,1062465.51,4300059
RS,2001,1194582.31,4300059
RS,2002,1478866.14,4300059
RS,2003,1542973.07,4300059
RS,2004,1711338.86,4300059
RS,2005,2140962.53,4300059
RS,2006,2377973.62,4300059
RS,2007,2754051.54,4300059
RS,2008,3441130.64,4300059
RS,2009,3225383.91,4300059
RS,2010,3463901.55,4300059
RS,2011,4279550.66,4300059
RS,2012,4418141.04,4300059
RS,2013,4745462.25,4300059
RS,2014,5103649.71,4300059
RS,2015,5436426.79,4300059
RS,2016,6346063.96,4300059
RS,2017,6160136.23,4300059
RS,2018,6581182.67,4300059
RS,2019,7125989.06,4300059
RS,2020,6813043.93,4300059
RS,2021,9107904.74,4300059
RS,2022,11466689.73,4300059
RS,2023,11891458.99,4300059
RS,2024,11513377.45,4300059
RS,2000,1910640.77,4300109
RS,2001,2255714.69,4300109
RS,2002,2957052.76,4300109
RS,2003,3085720.04,4300109
RS,2004,3422677.17,4300109
RS,2005,4281924.39,4300109
RS,2006,4755946.75,4300109
RS,2007,5508102.54,4300109
RS,2008,5735217.44,4300109
RS,2009,6450767.48,4300109
RS,2010,6927802.81,4300109
RS,2011,7132584.2,4300109
RS,2012,7363568.22,4300109
RS,2013,7909103.6,4300109
RS,2014,10207299.22,4300109
RS,2015,10872853.27,4300109
RS,2016,12692127.59,4300109
RS,2017,12320272.11,4300109
RS,2018,13162365.02,4300109
RS,2019,14251977.83,4300109
RS,2020,13626087.53,4300109
