uf,ano,fpm,cod
AM,2000,1893612.66,1300029
AM,2001,2178295.83,1300029
AM,2002,2089640.56,1300029
AM,2003,2162449.71,1300029
AM,2004,2363674.05,1300029
AM,2005,3613577.58,1300029
AM,2006,4000238.81,1300029
AM,2007,4509287.69,1300029
AM,2008,4547886.94,1300029
AM,2009,4218285.3,1300029
AM,2010,4526135.46,1300029
AM,2011,6846253.27,1300029
AM,2012,6995195.87,1300029
AM,2013,7490914.62,1300029
AM,2014,7897568.96,1300029
AM,2015,8371428.85,1300029
AM,2016,9717533.32,1300029
AM,2017,9357328.36,1300029
AM,2018,9854002.62,1300029
AM,2019,10702577.2,1300029
AM,2020,10190960.02,1300029
AM,2021,13359543.69,1300029
AM,2022,19392356.22,1300029
AM,2023,17796672.15,1300029
AM,2024,19214680.95,1300029
AM,2000,1136167.81,1300060
AM,2001,1299548.37,1300060
AM,2002,1566330.77,1300060
AM,2003,1621538.55,1300060
AM,2004,1772755.58,1300060
AM,2005,2172116.03,1300060
AM,2006,2401526.9,1300060
AM,2007,2705572.82,1300060
AM,2008,3410915.28,1300060
AM,2009,3163714.05,1300060
AM,2010,3394601.64,1300060
AM,2011,4107752.1,1300060
AM,2012,4197117.65,1300060
AM,2013,4494548.86,1300060
AM,2014,6318055.19,1300060
AM,2015,6697143.13,1300060
AM,2016,7774026.68,1300060
AM,2017,7485862.77,1300060
AM,2018,7883202.16,1300060
AM,2019,8562061.84,1300060
AM,2020,8152768.1,1300060
AM,2021,10687635.08,1300060
AM,2022,13032385.8,1300060
AM,2023,12882512.46,1300060
AM,2024,10979817.8,1300060
AM,2000,1136167.81,1300086
AM,2001,1299548.37,1300086
AM,2002,1566330.77,1300086
AM,2003,1621538.55,1300086
AM,2004,1772755.58,1300086
AM,2005,2172116.03,1300086
AM,2006,2401526.9,1300086
AM,2007,2705572.82,1300086
AM,2008,3410915.28,1300086
AM,2009,3163714.05,1300086
AM,2010,3394601.64,1300086
AM,2011,5477002.63,1300086
AM,2012,5596156.82,1300086
AM,2013,5992731.67,1300086
AM,2014,6318055.19,1300086
AM,2015,6697143.13,1300086
AM,2016,7774026.68,1300086
AM,2017,7485862.77,1300086
AM,2018,7883202.16,1300086
AM,2019,8562061.84,1300086
AM,2020,10190960.02,1300086
AM,2021,13359543.69,1300086
AM,2022,16290482.15,1300086
AM,2023,16103140.54,1300086
AM,2024,16587154.32,1300086
AM,2000,1644953.74,1300102
AM,2001,1918467.38,1300102
AM,2002,2338556.53,1300102
AM,2003,2355728.89,1300102
AM,2004,2522570.85,1300102
AM,2005,3400239.66,1300102
AM,2006,4568082.48,1300102
AM,2007,3652052.79,1300102
AM,2008,5684858.53,1300102
AM,2009,5272856.44,1300102
AM,2010,5657669.25,1300102
AM,2011,6846253.27,1300102
AM,2012,6995195.87,1300102
AM,2013,8989097.44,1300102
AM,2014,9477082.65,1300102
AM,2015,10045714.55,1300102
AM,2016,11661039.94,1300102
AM,2017,11228793.95,1300102
AM,2018,11824803.04,1300102
AM,2019,12843092.51,1300102
AM,2020,12229151.99,1300102
AM,2021,16031452.37,1300102
AM,2022,19548578.56,1300102
AM,2023,19323768.61,1300102
AM,2024,16469726.61,1300102
AM,2000,2002552.23,1300144
AM,2001,2332884.27,1300144
AM,2002,2846896.61,1300144
AM,2003,2879205.24,1300144
AM,2004,3286285.76,1300144
AM,2005,4342763.5,1300144
AM,2006,4802393.12,1300144
AM,2007,5411145.12,1300144
AM,2008,6821830.15,1300144
AM,2009,6327427.72,1300144
AM,2010,6789203.06,1300144
AM,2011,8215503.83,1300144
AM,2012,8394234.98,1300144
AM,2013,8989097.44,1300144
AM,2014,9477082.65,1300144
AM,2015,10045714.55,1300144
AM,2016,11661039.94,1300144
AM,2017,11228793.95,1300144
AM,2018,11824803.04,1300144
AM,2019,12843092.51,1300144
AM,2020,12229151.99,1300144
AM,2021,16031452.37,1300144
AM,2022,19548578.56,1300144
AM,2023,19323768.61,1300144
AM,2024,16469726.61,1300144
AM,2000,1287355.2,1300201
AM,2001,1504050.57,1300201
AM,2002,1830216.4,1300201
AM,2003,2161718.59,1300201
AM,2004,2363674.05,1300201
AM,2005,2896154.46,1300201
AM,2006,3202035.73,1300201
AM,2007,3607430.21,1300201
AM,2008,5684858.53,1300201
AM,2009,5272856.44,1300201
AM,2010,5657669.25,1300201
AM,2011,6846253.27,1300201
AM,2012,6995195.87,1300201
AM,2013,7490914.62,1300201
AM,2014,9477082.65,1300201
AM,2015,10045714.55,1300201
AM,2016,11661039.94,1300201
AM,2017,11228793.95,1300201
AM,2018,11824803.04,1300201
AM,2019,12843092.51,1300201
AM,2020,12229151.99,1300201
AM,2021,16031452.37,1300201
AM,2022,19548578.56,1300201
AM,2023,21870840.03,1300201
AM,2024,21959635.35,1300201
AM,2000,3029779.94,1300300
AM,2001,3255061.21,1300300
AM,2002,3655970.92,1300300
AM,2003,3783987.72,1300300
AM,2004,4136429.25,1300300
AM,2005,5068269.93,1300300
AM,2006,5603562.07,1300300
AM,2007,6313002.5,1300300
AM,2008,7958801.83,1300300
AM,2009,8436570.21,1300300
AM,2010,9052270.63,1300300
AM,2011,10954005.0,1300300
AM,2012,11192313.25,1300300
AM,2013,11985463.13,1300300
AM,2014,12636110.07,1300300
AM,2015,13394285.91,1300300
AM,2016,15548053.14,1300300
AM,2017,16843190.83,1300300
AM,2018,17737204.45,1300300
AM,2019,19264638.67,1300300
AM,2020,18343727.88,1300300
AM,2021,24047178.41,1300300
AM,2022,29322867.73,1300300
AM,2023,31532724.15,1300300
AM,2024,30194498.38,1300300
AM,2000,2272335.03,1300409
AM,2001,2809496.49,1300409
AM,2002,3653571.61,1300409
AM,2003,3783190.78,1300409
AM,2004,4136429.25,1300409
AM,2005,5068269.93,1300409
AM,2006,6401374.03,1300409
AM,2007,7214859.89,1300409
AM,2008,8646976.52,1300409
AM,2009,8051426.94,1300409
AM,2010,9016806.63,1300409
AM,2011,9856708.53,1300409
AM,2012,9793274.13,1300409
AM,2013,11695087.06,1300409
AM,2014,12636110.07,1300409
AM,2015,12580906.61,1300409
AM,2016,15548053.14,1300409
AM,2017,13100259.58,1300409
AM,2018,14093825.43,1300409
AM,2019,16650177.37,1300409
AM,2020,14267343.9,1300409
AM,2021,21375269.73,1300409
AM,2022,27879780.76,1300409
AM,2023,28104635.62,1300409
AM,2024,24704589.67,1300409
AM,2000,2272335.03,1300508
AM,2001,2599096.29,1300508
AM,2002,3132661.17,1300508
AM,2003,3782950.45,1300508
AM,2004,4136429.25,1300508
AM,2005,5068269.93,1300508
AM,2006,5603562.07,1300508
AM,2007,6313002.5,1300508
AM,2008,7958801.83,1300508
AM,2009,7381998.96,1300508
AM,2010,7920736.76,1300508
AM,2011,9584754.38,1300508
AM,2012,9793274.13,1300508
AM,2013,10487280.34,1300508
AM,2014,11056596.35,1300508
