uf,ano,fpm,cod
SE,2000,1173285.62,2800100
SE,2001,1366414.07,2800100
SE,2002,1674497.77,2800100
SE,2003,1738414.71,2800100
SE,2004,1906859.84,2800100
SE,2005,2346680.68,2800100
SE,2006,2589453.58,2800100
SE,2007,2985078.63,2800100
SE,2008,3777512.29,2800100
SE,2009,3519934.56,2800100
SE,2010,3780279.33,2800100
SE,2011,4613662.63,2800100
SE,2012,4709654.08,2800100
SE,2013,5052475.39,2800100
SE,2014,5411580.04,2800100
SE,2015,5727373.77,2800100
SE,2016,6675146.25,2800100
SE,2017,6485015.18,2800100
SE,2018,6917368.39,2800100
SE,2019,7533934.78,2800100
SE,2020,7221074.35,2800100
SE,2021,9615056.97,2800100
SE,2022,12020035.19,2800100
SE,2023,12458703.79,2800100
SE,2024,12073817.67,2800100
SE,2000,2346570.71,2800209
SE,2001,2732827.74,2800209
SE,2002,3348995.06,2800209
SE,2003,3476828.82,2800209
SE,2004,3813719.14,2800209
SE,2005,4693360.69,2800209
SE,2006,5178906.61,2800209
SE,2007,5970156.63,2800209
SE,2008,7555024.13,2800209
SE,2009,7039868.73,2800209
SE,2010,7560558.16,2800209
SE,2011,9227324.91,2800209
SE,2012,9419307.77,2800209
SE,2013,10104950.49,2800209
SE,2014,10823159.78,2800209
SE,2015,11454747.16,2800209
SE,2016,13350292.14,2800209
SE,2017,12970030.06,2800209
SE,2018,13834736.43,2800209
SE,2019,15067869.21,2800209
SE,2020,14442148.52,2800209
SE,2021,19230113.65,2800209
SE,2022,24040070.17,2800209
SE,2023,24917407.18,2800209
SE,2024,24147635.04,2800209
SE,2000,37091496.74,2800308
SE,2001,43661353.06,2800308
SE,2002,54012366.06,2800308
SE,2003,62375323.59,2800308
SE,2004,55016599.96,2800308
SE,2005,70789115.8,2800308
SE,2006,68039859.58,2800308
SE,2007,79309947.93,2800308
SE,2008,126047350.21,2800308
SE,2009,104509416.81,2800308
SE,2010,114475310.59,2800308
SE,2011,142409041.2,2800308
SE,2012,165620708.23,2800308
SE,2013,177397593.19,2800308
SE,2014,196235702.52,2800308
SE,2015,207969868.91,2800308
SE,2016,216707101.0,2800308
SE,2017,213428485.05,2800308
SE,2018,257507810.45,2800308
SE,2019,278301967.05,2800308
SE,2020,268351177.03,2800308
SE,2021,356889890.06,2800308
SE,2022,454714030.2,2800308
SE,2023,478069020.16,2800308
SE,2024,514545588.94,2800308
SE,2000,1564380.69,2800407
SE,2001,1745566.97,2800407
SE,2002,2185946.11,2800407
SE,2003,2317798.96,2800407
SE,2004,2542479.7,2800407
SE,2005,3128907.31,2800407
SE,2006,3452604.61,2800407
SE,2007,3980104.66,2800407
SE,2008,5036682.96,2800407
SE,2009,4693245.99,2800407
SE,2010,5040372.3,2800407
SE,2011,5817072.37,2800407
SE,2012,6058736.33,2800407
SE,2013,6736633.77,2800407
SE,2014,7215439.99,2800407
SE,2015,7636498.2,2800407
SE,2016,8900194.8,2800407
SE,2017,8646686.84,2800407
SE,2018,9223157.74,2800407
SE,2019,10045246.25,2800407
SE,2020,9628099.11,2800407
SE,2021,12820075.86,2800407
SE,2022,16026713.48,2800407
SE,2023,16611604.88,2800407
SE,2024,16098423.41,2800407
SE,2000,1955475.7,2800506
SE,2001,2277356.5,2800506
SE,2002,2790829.32,2800506
SE,2003,2897357.48,2800506
SE,2004,3178099.46,2800506
SE,2005,4686237.22,2800506
SE,2006,5176424.37,2800506
SE,2007,5970156.63,2800506
SE,2008,6295853.53,2800506
SE,2009,5866557.41,2800506
SE,2010,6300465.24,2800506
SE,2011,7689437.42,2800506
SE,2012,9419307.77,2800506
SE,2013,10104950.49,2800506
SE,2014,10823159.78,2800506
SE,2015,11454747.16,2800506
SE,2016,13350292.14,2800506
SE,2017,12970030.06,2800506
SE,2018,13834736.43,2800506
SE,2019,15067869.21,2800506
SE,2020,14442148.52,2800506
SE,2021,19230113.65,2800506
SE,2022,24040070.17,2800506
SE,2023,24917407.18,2800506
SE,2024,24147635.04,2800506
SE,2000,2346570.71,2800605
SE,2001,2732827.74,2800605
SE,2002,3348995.06,2800605
SE,2003,3476828.82,2800605
SE,2004,3813719.14,2800605
SE,2005,4693360.69,2800605
SE,2006,5178906.61,2800605
SE,2007,5970156.63,2800605
SE,2008,7555024.13,2800605
SE,2009,7039868.73,2800605
SE,2010,7560558.16,2800605
SE,2011,10765212.27,2800605
SE,2012,10989192.35,2800605
SE,2013,11789108.88,2800605
SE,2014,12627019.65,2800605
SE,2015,13363871.73,2800605
SE,2016,15575340.77,2800605
SE,2017,15131701.75,2800605
SE,2018,16140525.8,2800605
SE,2019,17579180.65,2800605
SE,2020,16849173.14,2800605
SE,2021,25640151.4,2800605
SE,2022,32053426.76,2800605
SE,2023,35379483.0,2800605
SE,2024,36221452.36,2800605
SE,2000,2737665.78,2800670
SE,2001,3188298.98,2800670
SE,2002,3907160.82,2800670
SE,2003,4056300.12,2800670
SE,2004,4449339.01,2800670
SE,2005,5475587.43,2800670
SE,2006,6042057.72,2800670
SE,2007,6965182.68,2800670
SE,2008,8814194.87,2800670
SE,2009,8213180.06,2800670
SE,2010,8820651.2,2800670
SE,2011,10765212.27,2800670
SE,2012,10989192.35,2800670
SE,2013,11789108.88,2800670
SE,2014,12627019.65,2800670
SE,2015,13363871.73,2800670
SE,2016,15575340.77,2800670
SE,2017,15131701.75,2800670
SE,2018,16140525.8,2800670
SE,2019,17579180.65,2800670
SE,2020,16849173.14,2800670
SE,2021,22435132.54,2800670
SE,2022,28046748.46,2800670
SE,2023,29070308.39,2800670
SE,2024,28172240.77,2800670
SE,2000,1173285.62,2800704
SE,2001,1366414.07,2800704
SE,2002,1674497.77,2800704
SE,2003,1738414.71,2800704
SE,2004,1906859.84,2800704
SE,2005,2346680.68,2800704
SE,2006,2589453.58,2800704
SE,2007,2985078.63,2800704
SE,2008,3777512.29,2800704
SE,2009,3519934.56,2800704
SE,2010,3780279.33,2800704
SE,2011,4613662.63,2800704
SE,2012,4709654.08,2800704
SE,2013,5052475.39,2800704
SE,2014,5411580.04,2800704
SE,2015,5727373.77,2800704
SE,2016,6675146.25,2800704
SE,2017,6485015.18,2800704
SE,2018,6917368.39,2800704
SE,2019,7533934.78,2800704
SE,2020,7221074.35,2800704
SE,2021,9615056.97,2800704
SE,2022,12020035.19,2800704
SE,2023,12458703.79,2800704
SE,2024,12073817.67,2800704
SE,2000,1955475.7,2801009
SE,2001,2277356.5,2801009
SE,2002,2790829.32,2801009
SE,2003,2897357.48,2801009
SE,2004,3178099.46,2801009
SE,2005,3911133.98,2801009
SE,2006,4315755.68,2801009
SE,2007,4975130.72,2801009
SE,2008,6295853.53,2801009
SE,2009,5866557.41,2801009
SE,2010,6300465.24,2801009
SE,2011,7689437.42,2801009
SE,2012,7849423.26,2801009
SE,2013,10104950.49,2801009
SE,2014,10823159.78,2801009
SE,2015,11454747.16,2801009
SE,2016,13350292.14,2801009
SE,2017,12970030.06,2801009
SE,2018,13834736.43,2801009
SE,2019,15067869.21,2801009
SE,2020,14442148.52,2801009
SE,2021,19230113.65,2801009
SE,2022,24040070.17,2801009
SE,2023,24917407.18,2801009
SE,2024,24147635.04,2801009
SE,2000,1173285.62,2801108
SE,2001,1366414.07,2801108
SE,2002,1674497.77,2801108
SE,2003,1738414.71,2801108
SE,2004,1906859.84,2801108
SE,2005,2346680.68,2801108
SE,2006,2589453.58,2801108
SE,2007,2985078.63,2801108
SE,2008,3777512.29,2801108
SE,2009,3519934.56,2801108
SE,2010,3780279.33,2801108
SE,2011,4613662.63,2801108
SE,2012,4709654.08,2801108
SE,2013,5052475.39,2801108
SE,2014,5411580.04,2801108
SE,2015,5727373.77,2801108
SE,2016,6675146.25,2801108
SE,2017,6485015.18,2801108
SE,2018,6917368.39,2801108
SE,2019,7533934.78,2801108
SE,2020,7221074.35,2801108
SE,2021,9615056.97,2801108
SE,2022,12020035.19,2801108
SE,2023,12458703.79,2801108
SE,2024,12073817.67,2801108
SE,2000,1955475.7,2801207
SE,2001,2501058.22,2801207
SE,2002,3347756.21,2801207
SE,2003,3476417.34,2801207
SE,2004,3813719.14,2801207
SE,2005,4693360.69,2801207
SE,2006,5178906.61,2801207
SE,2007,5970156.63,2801207
SE,2008,7555024.13,2801207
SE,2009,7039868.73,2801207
SE,2010,7560558.16,2801207
SE,2011,10765212.27,2801207
SE,2012,10989192.35,2801207
SE,2013,11789108.88,2801207
SE,2014,12627019.65,2801207
SE,2015,13363871.73,2801207
SE,2016,15575340.77,2801207
SE,2017,15131701.75,2801207
SE,2018,16140525.8,2801207
SE,2019,17579180.65,2801207
SE,2020,16849173.14,2801207
SE,2021,22435132.54,2801207
SE,2022,32053426.76,2801207
SE,2023,33223209.44,2801207
SE,2024,31681906.1,2801207
SE,2000,2737665.78,2801306
SE,2001,3188298.98,2801306
SE,2002,3907160.82,2801306
SE,2003,4056300.12,2801306
SE,2004,4449339.01,2801306
SE,2005,5475587.43,2801306
SE,2006,6042057.72,2801306
SE,2007,6965182.68,2801306
SE,2008,8814194.87,2801306
SE,2009,8213180.06,2801306
SE,2010,8820651.2,2801306
SE,2011,12303099.78,2801306
SE,2012,12559076.92,2801306
SE,2013,13473267.33,2801306
SE,2014,14430879.61,2801306
SE,2015,15272996.15,2801306
SE,2016,17800389.4,2801306
SE,2017,17293373.29,2801306
SE,2018,18446315.17,2801306
SE,2019,20090492.15,2801306
SE,2020,19256197.9,2801306
SE,2021,25640151.4,2801306
SE,2022,32053426.76,2801306
SE,2023,33223209.44,2801306
SE,2024,32196846.53,2801306
SE,2000,2346570.71,2801405
SE,2001,2732827.74,2801405
SE,2002,3348995.06,2801405
SE,2003,3476828.82,2801405
SE,2004,3813719.14,2801405
SE,2005,4693360.69,2801405
SE,2006,5178906.61,2801405
SE,2007,5970156.63,2801405
SE,2008,7555024.13,2801405
SE,2009,7039868.73,2801405
SE,2010,7560558.16,2801405
SE,2011,9227324.91,2801405
SE,2012,9419307.77,2801405
SE,2013,10104950.49,2801405
SE,2014,10823159.78,2801405
SE,2015,11454747.16,2801405
SE,2016,13350292.14,2801405
SE,2017,12970030.06,2801405
SE,2018,13834736.43,2801405
SE,2019,15067869.21,2801405
SE,2020,14442148.52,2801405
SE,2021,19230113.65,2801405
SE,2022,24040070.17,2801405
SE,2023,24917407.18,2801405
SE,2024,24147635.04,2801405
SE,2000,1382960.26,2801504
SE,2001,1626130.11,2801504
SE,2002,1985255.77,2801504
SE,2003,1998414.58,2801504
SE,2004,2123414.26,2801504
SE,2005,3124469.59,2801504
SE,2006,3451084.44,2801504
SE,2007,3980104.66,2801504
SE,2008,5036682.96,2801504
SE,2009,4693245.99,2801504
SE,2010,5040372.3,2801504
SE,2011,6151549.99,2801504
SE,2012,7849423.26,2801504
SE,2013,8420792.19,2801504
SE,2014,9019299.88,2801504
SE,2015,9545622.7,2801504
SE,2016,11125243.51,2801504
SE,2017,10808358.4,2801504
SE,2018,11528947.06,2801504
SE,2019,12556557.7,2801504
SE,2020,12035123.76,2801504
SE,2021,16025094.71,2801504
SE,2022,24040070.17,2801504
SE,2023,24917407.18,2801504
SE,2024,23661170.58,2801504
SE,2000,1173285.62,2801603
SE,2001,1366414.07,2801603
SE,2002,1674497.77,2801603
SE,2003,1738414.71,2801603
SE,2004,1906859.84,2801603
SE,2005,2346680.68,2801603
SE,2006,2589453.58,2801603
SE,2007,2985078.63,2801603
SE,2008,3777512.29,2801603
SE,2009,3519934.56,2801603
SE,2010,3780279.33,2801603
SE,2011,4613662.63,2801603
SE,2012,4709654.08,2801603
SE,2013,5052475.39,2801603
SE,2014,5411580.04,2801603
SE,2015,5727373.77,2801603
SE,2016,6675146.25,2801603
SE,2017,6485015.18,2801603
SE,2018,6917368.39,2801603
SE,2019,7533934.78,2801603
SE,2020,7221074.35,2801603
SE,2021,9615056.97,2801603
SE,2022,12020035.19,2801603
SE,2023,12458703.79,2801603
SE,2024,12073817.67,2801603
SE,2000,1955475.7,2801702
SE,2001,2277356.5,2801702
SE,2002,2790829.32,2801702
SE,2003,2897357.48,2801702
SE,2004,3178099.46,2801702
SE,2005,3911133.98,2801702
SE,2006,4315755.68,2801702
