uf,ano,fpm,cod
PB,2000,1237974.43,2500106
PB,2001,1458291.05,2500106
PB,2002,1784327.62,2500106
PB,2003,1804543.87,2500106
PB,2004,1932181.45,2500106
PB,2005,2338985.39,2500106
PB,2006,2504951.6,2500106
PB,2007,2790088.57,2500106
PB,2008,3753814.17,2500106
PB,2009,3526977.74,2500106
PB,2010,3785387.76,2500106
PB,2011,4647067.02,2500106
PB,2012,4791429.37,2500106
PB,2013,5136700.09,2500106
PB,2014,5556370.74,2500106
PB,2015,5917452.85,2500106
PB,2016,6884603.08,2500106
PB,2017,6667691.08,2500106
PB,2018,9486189.06,2500106
PB,2019,10331722.32,2500106
PB,2020,9902678.74,2500106
PB,2021,13221857.21,2500106
PB,2022,16670320.96,2500106
PB,2023,17302753.83,2500106
PB,2024,16312147.16,2500106
PB,2000,1237974.43,2500205
PB,2001,1458291.05,2500205
PB,2002,1784327.62,2500205
PB,2003,1804543.87,2500205
PB,2004,1932181.45,2500205
PB,2005,2338985.39,2500205
PB,2006,2504951.6,2500205
PB,2007,2790088.57,2500205
PB,2008,3753814.17,2500205
PB,2009,3526977.74,2500205
PB,2010,3785387.76,2500205
PB,2011,4647067.02,2500205
PB,2012,4791429.37,2500205
PB,2013,5136700.09,2500205
PB,2014,5556370.74,2500205
PB,2015,5917452.85,2500205
PB,2016,6884603.08,2500205
PB,2017,6667691.08,2500205
PB,2018,7114641.9,2500205
PB,2019,7748791.83,2500205
PB,2020,7427009.12,2500205
PB,2021,9916393.0,2500205
PB,2022,12502740.79,2500205
PB,2023,12977065.49,2500205
PB,2024,12567601.81,2500205
PB,2000,2819829.92,2500304
PB,2001,3318391.45,2500304
PB,2002,4064249.57,2500304
PB,2003,4124647.61,2500304
PB,2004,4432650.79,2500304
PB,2005,5386495.91,2500304
PB,2006,5792519.45,2500304
PB,2007,6480195.03,2500304
PB,2008,8758899.14,2500304
PB,2009,8229614.18,2500304
PB,2010,8832570.99,2500304
PB,2011,10843155.92,2500304
PB,2012,11180001.47,2500304
PB,2013,11985633.18,2500304
PB,2014,12964864.79,2500304
PB,2015,13807389.58,2500304
PB,2016,16064073.38,2500304
PB,2017,15557945.52,2500304
PB,2018,16600830.7,2500304
PB,2019,18080513.88,2500304
PB,2020,17329687.56,2500304
PB,2021,23138249.85,2500304
PB,2022,29173061.5,2500304
PB,2023,30279818.93,2500304
PB,2024,29324403.65,2500304
PB,2000,2269619.39,2500403
PB,2001,2663720.7,2500403
PB,2002,3271112.0,2500403
PB,2003,3351225.27,2500403
PB,2004,3637046.91,2500403
PB,2005,4464563.01,2500403
PB,2006,4852801.66,2500403
PB,2007,5490144.35,2500403
PB,2008,7507627.93,2500403
PB,2009,7053955.05,2500403
PB,2010,7570775.24,2500403
PB,2011,9294133.64,2500403
PB,2012,9582858.49,2500403
PB,2013,10273399.92,2500403
PB,2014,11112741.28,2500403
PB,2015,11834905.39,2500403
PB,2016,13769205.8,2500403
PB,2017,13335381.92,2500403
PB,2018,14229283.5,2500403
PB,2019,15497583.36,2500403
PB,2020,14854017.98,2500403
PB,2021,19832785.61,2500403
PB,2022,25005481.27,2500403
PB,2023,25954130.61,2500403
PB,2024,25135203.19,2500403
PB,2000,1581856.09,2500502
PB,2001,1860100.94,2500502
PB,2002,2279922.51,2500502
PB,2003,2320104.35,2500502
PB,2004,2500469.97,2500502
PB,2005,3047511.27,2500502
PB,2006,3287568.38,2500502
PB,2007,3690107.16,2500502
PB,2008,5005085.37,2500502
PB,2009,4702636.92,2500502
PB,2010,5047183.63,2500502
PB,2011,6196089.16,2500502
PB,2012,7985715.42,2500502
PB,2013,8561166.61,2500502
PB,2014,9260617.8,2500502
PB,2015,9862421.26,2500502
PB,2016,11474338.21,2500502
PB,2017,11112818.31,2500502
PB,2018,11857736.19,2500502
PB,2019,12914652.85,2500502
PB,2020,12378348.4,2500502
PB,2021,16527321.41,2500502
PB,2022,20837901.07,2500502
PB,2023,21628442.18,2500502
PB,2024,20946002.71,2500502
PB,2000,1124111.21,2500536
PB,2001,1301873.27,2500536
PB,2002,1609101.23,2500536
PB,2003,1710632.65,2500536
PB,2004,1916504.37,2500536
PB,2005,2427471.52,2500536
PB,2006,2727850.44,2500536
PB,2007,3176354.47,2500536
PB,2008,3753814.17,2500536
PB,2009,3526977.74,2500536
PB,2010,3785387.76,2500536
PB,2011,4647067.02,2500536
PB,2012,4791429.37,2500536
PB,2013,5136700.09,2500536
PB,2014,5556370.74,2500536
PB,2015,5917452.85,2500536
PB,2016,6884603.08,2500536
PB,2017,6667691.08,2500536
PB,2018,7114641.9,2500536
PB,2019,7748791.83,2500536
PB,2020,7427009.12,2500536
PB,2021,9916393.0,2500536
PB,2022,12502740.79,2500536
PB,2023,12977065.49,2500536
PB,2024,12567601.81,2500536
PB,2000,1124111.21,2500577
PB,2001,1301873.27,2500577
PB,2002,1609101.23,2500577
PB,2003,1710632.65,2500577
PB,2004,1916504.37,2500577
PB,2005,2427471.52,2500577
PB,2006,2727850.44,2500577
PB,2007,3176354.47,2500577
PB,2008,3753814.17,2500577
PB,2009,3526977.74,2500577
PB,2010,3785387.76,2500577
PB,2011,4647067.02,2500577
PB,2012,4791429.37,2500577
PB,2013,5136700.09,2500577
PB,2014,5556370.74,2500577
PB,2015,5917452.85,2500577
PB,2016,6884603.08,2500577
PB,2017,6667691.08,2500577
PB,2018,7114641.9,2500577
PB,2019,7748791.83,2500577
PB,2020,7427009.12,2500577
PB,2021,9916393.0,2500577
PB,2022,12502740.79,2500577
PB,2023,12977065.49,2500577
PB,2024,12567601.81,2500577
PB,2000,1873518.3,2500601
PB,2001,2169788.39,2500601
PB,2002,2681835.04,2500601
PB,2003,2851054.02,2500601
PB,2004,3194173.52,2500601
PB,2005,4847833.3,2500601
PB,2006,5453228.32,2500601
PB,2007,6352708.29,2500601
PB,2008,7507627.93,2500601
PB,2009,7053955.05,2500601
PB,2010,7570775.24,2500601
PB,2011,9294133.64,2500601
PB,2012,9582858.49,2500601
PB,2013,10273399.92,2500601
PB,2014,11112741.28,2500601
PB,2015,11834905.39,2500601
PB,2016,13769205.8,2500601
PB,2017,13335381.92,2500601
PB,2018,14229283.5,2500601
PB,2019,15497583.36,2500601
PB,2020,14854017.98,2500601
