uf,ano,fpm,cod
SC,2000,1016179.88,4200051
SC,2001,1178237.29,4200051
SC,2002,1453648.69,4200051
SC,2003,1518727.79,4200051
SC,2004,1675126.41,4200051
SC,2005,2087598.38,4200051
SC,2006,2314868.06,4200051
SC,2007,2673723.66,4200051
SC,2008,3291656.8,4200051
SC,2009,3096985.45,4200051
SC,2010,3313301.87,4200051
SC,2011,4036297.96,4200051
SC,2012,4152986.33,4200051
SC,2013,4453954.73,4200051
SC,2014,4773764.06,4200051
SC,2015,5041066.41,4200051
SC,2016,5873586.98,4200051
SC,2017,5683262.38,4200051
SC,2018,6060503.36,4200051
SC,2019,6574238.97,4200051
SC,2020,6271904.21,4200051
SC,2021,8352582.78,4200051
SC,2022,10479524.6,4200051
SC,2023,10771928.54,4200051
SC,2024,10328712.58,4200051
SC,2000,1818392.88,4200101
SC,2001,2132666.46,4200101
SC,2002,2620331.65,4200101
SC,2003,3037133.5,4200101
SC,2004,3350252.27,4200101
SC,2005,4175196.11,4200101
SC,2006,4629735.6,4200101
SC,2007,5347446.65,4200101
SC,2008,5486094.41,4200101
SC,2009,5161642.05,4200101
SC,2010,5522169.5,4200101
SC,2011,8072595.56,4200101
SC,2012,8305972.27,4200101
SC,2013,8907909.1,4200101
SC,2014,9547527.85,4200101
SC,2015,10082132.44,4200101
SC,2016,11747173.64,4200101
SC,2017,11366524.36,4200101
SC,2018,12121006.37,4200101
SC,2019,13148477.63,4200101
SC,2020,12543808.04,4200101
SC,2021,16705165.21,4200101
SC,2022,20959048.91,4200101
SC,2023,21543856.8,4200101
SC,2024,20657424.81,4200101
SC,2000,1016179.88,4200200
SC,2001,1178237.29,4200200
SC,2002,1453648.69,4200200
SC,2003,1518727.79,4200200
SC,2004,1675126.41,4200200
SC,2005,2087598.38,4200200
SC,2006,2314868.06,4200200
SC,2007,2673723.66,4200200
SC,2008,3291656.8,4200200
SC,2009,3096985.45,4200200
SC,2010,3313301.87,4200200
SC,2011,4036297.96,4200200
SC,2012,4152986.33,4200200
SC,2013,4453954.73,4200200
SC,2014,4773764.06,4200200
SC,2015,5041066.41,4200200
SC,2016,7831449.14,4200200
SC,2017,7577683.0,4200200
SC,2018,8080671.0,4200200
SC,2019,8765651.86,4200200
SC,2020,8362538.77,4200200
SC,2021,11136776.88,4200200
SC,2022,13972699.3,4200200
SC,2023,14362571.32,4200200
SC,2024,13771616.63,4200200
SC,2000,1016179.88,4200309
SC,2001,1178237.29,4200309
SC,2002,1453648.69,4200309
SC,2003,1518727.79,4200309
SC,2004,1675126.41,4200309
SC,2005,2087598.38,4200309
SC,2006,2314868.06,4200309
SC,2007,2673723.66,4200309
SC,2008,3291656.8,4200309
SC,2009,3096985.45,4200309
SC,2010,3313301.87,4200309
SC,2011,4036297.96,4200309
SC,2012,4152986.33,4200309
