uf,ano,fpm,cod
RN,2000,1563981.48,2400109
RN,2001,1810680.08,2400109
RN,2002,2223503.72,2400109
RN,2003,2326382.03,2400109
RN,2004,2580224.12,2400109
RN,2005,3230972.11,2400109
RN,2006,3577180.64,2400109
RN,2007,4107926.68,2400109
RN,2008,5123969.74,2400109
RN,2009,4803766.37,2400109
RN,2010,5150122.61,2400109
RN,2011,6304467.78,2400109
RN,2012,6482007.01,2400109
RN,2013,6971138.21,2400109
RN,2014,7449414.99,2400109
RN,2015,7926111.22,2400109
RN,2016,9214809.99,2400109
RN,2017,8952340.65,2400109
RN,2018,9528993.93,2400109
RN,2019,10354441.56,2400109
RN,2020,9910951.9,2400109
RN,2021,13188526.28,2400109
RN,2022,16600547.84,2400109
RN,2023,17152946.91,2400109
RN,2024,16584703.83,2400109
RN,2000,3909952.79,2400208
RN,2001,4526699.43,2400208
RN,2002,5558758.32,2400208
RN,2003,5815954.01,2400208
RN,2004,6450559.4,2400208
RN,2005,8077429.39,2400208
RN,2006,8942950.83,2400208
RN,2007,11296453.25,2400208
RN,2008,14090916.13,2400208
RN,2009,13210356.94,2400208
RN,2010,14162836.53,2400208
RN,2011,17337285.86,2400208
RN,2012,17825518.79,2400208
RN,2013,19170629.63,2400208
RN,2014,20485890.6,2400208
RN,2015,21796805.24,2400208
RN,2016,25340726.99,2400208
RN,2017,24618936.21,2400208
RN,2018,26204732.75,2400208
RN,2019,28474713.75,2400208
RN,2020,27255117.11,2400208
RN,2021,36268446.86,2400208
RN,2022,45651506.02,2400208
RN,2023,47170603.51,2400208
RN,2024,45607934.8,2400208
RN,2000,1586433.09,2400307
RN,2001,1936611.83,2400307
RN,2002,2485998.97,2400307
RN,2003,2530106.89,2400307
RN,2004,2723182.66,2400307
RN,2005,3318042.53,2400307
RN,2006,3571560.33,2400307
RN,2007,3989140.72,2400307
RN,2008,5123969.74,2400307
RN,2009,4803766.37,2400307
RN,2010,5150122.61,2400307
RN,2011,6304467.78,2400307
RN,2012,6482007.01,2400307
RN,2013,6971138.21,2400307
RN,2014,7449414.99,2400307
RN,2015,7926111.22,2400307
RN,2016,9214809.99,2400307
RN,2017,8952340.65,2400307
RN,2018,9528993.93,2400307
RN,2019,10354441.56,2400307
RN,2020,9910951.9,2400307
RN,2021,13188526.28,2400307
RN,2022,16600547.84,2400307
RN,2023,17152946.91,2400307
RN,2024,16584703.83,2400307
RN,2000,1172986.16,2400406
RN,2001,1358010.21,2400406
RN,2002,1667627.85,2400406
RN,2003,1744786.62,2400406
RN,2004,1935168.18,2400406
RN,2005,2423229.22,2400406
RN,2006,2682885.59,2400406
RN,2007,3080945.27,2400406
RN,2008,3842977.39,2400406
RN,2009,3602824.93,2400406
RN,2010,3862592.0,2400406
RN,2011,4728350.93,2400406
RN,2012,4861505.32,2400406
RN,2013,5228353.79,2400406
RN,2014,5587061.31,2400406
RN,2015,5944583.44,2400406
RN,2016,6911107.54,2400406
RN,2017,6714255.59,2400406
RN,2018,7146745.49,2400406
RN,2019,7765831.23,2400406
RN,2020,7433214.0,2400406
RN,2021,9891394.81,2400406
RN,2022,12450410.93,2400406
RN,2023,12864710.3,2400406
RN,2024,12438527.9,2400406
RN,2000,1964155.11,2400505
RN,2001,2376083.16,2400505
RN,2002,3026493.34,2400505
RN,2003,3092368.09,2400505
RN,2004,2970744.64,2400505
RN,2005,3551559.43,2400505
RN,2006,3742757.87,2400505
RN,2007,4608077.87,2400505
RN,2008,6404962.12,2400505
RN,2009,6004707.97,2400505
RN,2010,6437653.15,2400505
RN,2011,6304467.78,2400505
RN,2012,6482007.01,2400505
RN,2013,6971138.21,2400505
RN,2014,9311768.57,2400505
RN,2015,9907638.95,2400505
RN,2016,11518512.51,2400505
RN,2017,11190425.79,2400505
RN,2018,11911242.32,2400505
RN,2019,12943051.9,2400505
RN,2020,12388689.82,2400505
RN,2021,16485657.76,2400505
RN,2022,20750684.71,2400505
RN,2023,21441183.54,2400505
RN,2024,20730879.65,2400505
RN,2000,1172986.16,2400604
RN,2001,1358010.21,2400604
RN,2002,1667627.85,2400604
RN,2003,1744786.62,2400604
RN,2004,1935168.18,2400604
RN,2005,2423229.22,2400604
RN,2006,2682885.59,2400604
RN,2007,3080945.27,2400604
RN,2008,3842977.39,2400604
RN,2009,3602824.93,2400604
RN,2010,3862592.0,2400604
RN,2011,4728350.93,2400604
RN,2012,4861505.32,2400604
RN,2013,5228353.79,2400604
RN,2014,5587061.31,2400604
RN,2015,5944583.44,2400604
RN,2016,6911107.54,2400604
RN,2017,6714255.59,2400604
RN,2018,7146745.49,2400604
RN,2019,7765831.23,2400604
RN,2020,7433214.0,2400604
RN,2021,9891394.81,2400604
RN,2022,12450410.93,2400604
RN,2023,12864710.3,2400604
RN,2024,12438527.9,2400604
RN,2000,1359799.89,2400703
RN,2001,1594913.35,2400703
RN,2002,1945983.15,2400703
RN,2003,1968004.45,2400703
RN,2004,2104277.58,2400703
RN,2005,2546620.23,2400703
RN,2006,3575087.46,2400703
RN,2007,4107926.68,2400703
RN,2008,5123969.74,2400703
RN,2009,4803766.37,2400703
RN,2010,5150122.61,2400703
RN,2011,6304467.78,2400703
RN,2012,6482007.01,2400703
RN,2013,6971138.21,2400703
RN,2014,7449414.99,2400703
RN,2015,9907638.95,2400703
RN,2016,11518512.51,2400703
RN,2017,11190425.79,2400703
RN,2018,11911242.32,2400703
RN,2019,12943051.9,2400703
RN,2020,12388689.82,2400703
RN,2021,16485657.76,2400703
RN,2022,20750684.71,2400703
RN,2023,21441183.54,2400703
RN,2024,20232656.22,2400703
RN,2000,1964155.11,2400802
RN,2001,2310883.57,2400802
RN,2002,2810977.11,2400802
RN,2003,2811485.85,2400802
RN,2004,2970744.64,2400802
RN,2005,3550395.02,2400802
RN,2006,3742234.28,2400802
RN,2007,4086468.77,2400802
RN,2008,5123969.74,2400802
RN,2009,4803766.37,2400802
RN,2010,5150122.61,2400802
RN,2011,6304467.78,2400802
RN,2012,6482007.01,2400802
RN,2013,6971138.21,2400802
RN,2014,7449414.99,2400802
RN,2015,7926111.22,2400802
RN,2016,9214809.99,2400802
RN,2017,8952340.65,2400802
RN,2018,9528993.93,2400802
RN,2019,10354441.56,2400802
RN,2020,9910951.9,2400802
RN,2021,13188526.28,2400802
RN,2022,16600547.84,2400802
RN,2023,17152946.91,2400802
RN,2024,16584703.83,2400802
RN,2000,1172986.16,2400901
RN,2001,1358010.21,2400901
RN,2002,1667627.85,2400901
RN,2003,1744786.62,2400901
RN,2004,1935168.18,2400901
RN,2005,2423229.22,2400901
RN,2006,2682885.59,2400901
RN,2007,3080945.27,2400901
RN,2008,3842977.39,2400901
RN,2009,3602824.93,2400901
RN,2010,3862592.0,2400901
RN,2011,4728350.93,2400901
RN,2012,4861505.32,2400901
RN,2013,5228353.79,2400901
RN,2014,5587061.31,2400901
RN,2015,5944583.44,2400901
RN,2016,6911107.54,2400901
RN,2017,6714255.59,2400901
RN,2018,7146745.49,2400901
RN,2019,7765831.23,2400901
RN,2020,7433214.0,2400901
RN,2021,9891394.81,2400901
RN,2022,12450410.93,2400901
RN,2023,12864710.3,2400901
RN,2024,12438527.9,2400901
RN,2000,3097321.19,2401008
RN,2001,3694497.06,2401008
RN,2002,4647976.39,2401008
RN,2003,4779151.91,2401008
RN,2004,5198802.65,2401008
RN,2005,6403732.07,2401008
RN,2006,6972446.09,2401008
RN,2007,7880952.82,2401008
RN,2008,10247939.13,2401008
RN,2009,9607532.44,2401008
RN,2010,10300244.89,2401008
RN,2011,12608935.27,2401008
RN,2012,12964013.76,2401008
RN,2013,13942276.18,2401008
RN,2014,14898829.65,2401008
RN,2015,15852222.11,2401008
RN,2016,18429619.75,2401008
RN,2017,17904680.96,2401008
RN,2018,19057987.53,2401008
RN,2019,20708882.83,2401008
RN,2020,19821903.37,2401008
RN,2021,26377052.32,2401008
RN,2022,33201095.29,2401008
RN,2023,34305893.51,2401008
RN,2024,33169407.23,2401008
RN,2000,2345971.8,2401107
RN,2001,2716019.83,2401107
RN,2002,3335255.28,2401107
RN,2003,3489572.68,2401107
RN,2004,3870335.8,2401107
RN,2005,4846457.85,2401107
RN,2006,5365770.75,2401107
RN,2007,6161889.75,2401107
RN,2008,8966946.78,2401107
RN,2009,8406590.97,2401107
RN,2010,9012714.28,2401107
RN,2011,11032818.46,2401107
RN,2012,11343512.0,2401107
RN,2013,12199491.75,2401107
RN,2014,13036475.92,2401107
RN,2015,13870694.36,2401107
RN,2016,16125917.3,2401107
RN,2017,15666595.92,2401107
RN,2018,16675739.16,2401107
RN,2019,18120272.47,2401107
RN,2020,17344165.51,2401107
RN,2021,23079920.81,2401107
RN,2022,29050958.43,2401107
RN,2023,30017656.86,2401107
RN,2024,29023231.31,2401107
RN,2000,1737521.98,2401206
RN,2001,2034384.66,2401206
RN,2002,2486477.56,2401206
RN,2003,2530265.87,2401206
RN,2004,2723182.66,2401206
RN,2005,3318042.53,2401206
RN,2006,3571560.33,2401206
RN,2007,3989140.72,2401206
RN,2008,5123969.74,2401206
RN,2009,4803766.37,2401206
RN,2010,5150122.61,2401206
RN,2011,6304467.78,2401206
RN,2012,6482007.01,2401206
RN,2013,6971138.21,2401206
RN,2014,9311768.57,2401206
RN,2015,9907638.95,2401206
RN,2016,11518512.51,2401206
RN,2017,11190425.79,2401206
RN,2018,11911242.32,2401206
RN,2019,12943051.9,2401206
RN,2020,12388689.82,2401206
RN,2021,16485657.76,2401206
RN,2022,20750684.71,2401206
RN,2023,21441183.54,2401206
RN,2024,20232656.22,2401206
RN,2000,1172986.16,2401404
RN,2001,1358010.21,2401404
RN,2002,1667627.85,2401404
RN,2003,1744786.62,2401404
RN,2004,1935168.18,2401404
RN,2005,2423229.22,2401404
RN,2006,2682885.59,2401404
RN,2007,3080945.27,2401404
RN,2008,3842977.39,2401404
RN,2009,3602824.93,2401404
RN,2010,3862592.0,2401404
RN,2011,4728350.93,2401404
RN,2012,4861505.32,2401404
RN,2013,5228353.79,2401404
RN,2014,5587061.31,2401404
RN,2015,5944583.44,2401404
RN,2016,6911107.54,2401404
RN,2017,6714255.59,2401404
RN,2018,7146745.49,2401404
RN,2019,7765831.23,2401404
RN,2020,7433214.0,2401404
RN,2021,9891394.81,2401404
RN,2022,12450410.93,2401404
RN,2023,12864710.3,2401404
RN,2024,12438527.9,2401404
RN,2000,2345971.8,2401453
RN,2001,2716019.83,2401453
RN,2002,3335255.28,2401453
RN,2003,3489572.68,2401453
RN,2004,3870335.8,2401453
RN,2005,4846457.85,2401453
RN,2006,5365770.75,2401453
RN,2007,6161889.75,2401453
RN,2008,7685954.38,2401453
RN,2009,8406590.97,2401453
RN,2010,9012714.28,2401453
RN,2011,11032818.46,2401453
RN,2012,11343512.0,2401453
RN,2013,12199491.75,2401453
RN,2014,13036475.92,2401453
RN,2015,13870694.36,2401453
RN,2016,16125917.3,2401453
RN,2017,15666595.92,2401453
RN,2018,16675739.16,2401453
RN,2019,18120272.47,2401453
RN,2020,17344165.51,2401453
RN,2021,23079920.81,2401453
RN,2022,29050958.43,2401453
RN,2023,30017656.86,2401453
RN,2024,29023231.31,2401453
RN,2000,1172986.16,2401503
RN,2001,1358010.21,2401503
RN,2002,1667627.85,2401503
RN,2003,1744786.62,2401503
RN,2004,1935168.18,2401503
RN,2005,2423229.22,2401503
RN,2006,2682885.59,2401503
RN,2007,3080945.27,2401503
RN,2008,3842977.39,2401503
RN,2009,3602824.93,2401503
RN,2010,3862592.0,2401503
RN,2011,4728350.93,2401503
RN,2012,4861505.32,2401503
RN,2013,5228353.79,2401503
RN,2014,5587061.31,2401503
RN,2015,5944583.44,2401503
RN,2016,6911107.54,2401503
RN,2017,6714255.59,2401503
RN,2018,7146745.49,2401503
RN,2019,7765831.23,2401503
RN,2020,7433214.0,2401503
RN,2021,9891394.81,2401503
RN,2022,12450410.93,2401503
RN,2023,12864710.3,2401503
RN,2024,12438527.9,2401503
RN,2000,1172986.16,2401602
RN,2001,1358010.21,2401602
RN,2002,1667627.85,2401602
RN,2003,1744786.62,2401602
RN,2004,1935168.18,2401602
RN,2005,2423229.22,2401602
RN,2006,2682885.59,2401602
RN,2007,3080945.27,2401602
RN,2008,3842977.39,2401602
RN,2009,3602824.93,2401602
RN,2010,3862592.0,2401602
RN,2011,4728350.93,2401602
RN,2012,4861505.32,2401602
RN,2013,5228353.79,2401602
RN,2014,5587061.31,2401602
RN,2015,5944583.44,2401602
RN,2016,6911107.54,2401602
RN,2017,6714255.59,2401602
RN,2018,7146745.49,2401602
RN,2019,7765831.23,2401602
RN,2020,7433214.0,2401602
RN,2021,9891394.81,2401602
RN,2022,12450410.93,2401602
RN,2023,12864710.3,2401602
RN,2024,12438527.9,2401602
RN,2000,1172986.16,2401651
RN,2001,1358010.21,2401651
RN,2002,1667627.85,2401651
RN,2003,1744786.62,2401651
RN,2004,1935168.18,2401651
RN,2005,2423229.22,2401651
RN,2006,2682885.59,2401651
RN,2007,3080945.27,2401651
RN,2008,3842977.39,2401651
RN,2009,3602824.93,2401651
RN,2010,3862592.0,2401651
RN,2011,4728350.93,2401651
RN,2012,4861505.32,2401651
RN,2013,5228353.79,2401651
RN,2014,5587061.31,2401651
RN,2015,5944583.44,2401651
RN,2016,6911107.54,2401651
RN,2017,6714255.59,2401651
RN,2018,7146745.49,2401651
RN,2019,7765831.23,2401651
RN,2020,7433214.0,2401651
RN,2021,9891394.81,2401651
RN,2022,12450410.93,2401651
RN,2023,12864710.3,2401651
RN,2024,12438527.9,2401651
RN,2000,1172986.16,2401701
RN,2001,1358010.21,2401701
RN,2002,1667627.85,2401701
RN,2003,1744786.62,2401701
RN,2004,1935168.18,2401701
RN,2005,2423229.22,2401701
RN,2006,2682885.59,2401701
RN,2007,3080945.27,2401701
RN,2008,3842977.39,2401701
RN,2009,3602824.93,2401701
RN,2010,3862592.0,2401701
RN,2011,4728350.93,2401701
RN,2012,4861505.32,2401701
RN,2013,5228353.79,2401701
RN,2014,5587061.31,2401701
RN,2015,5944583.44,2401701
RN,2016,6911107.54,2401701
RN,2017,6714255.59,2401701
RN,2018,9528993.93,2401701
RN,2019,10354441.56,2401701
RN,2020,9910951.9,2401701
RN,2021,13188526.28,2401701
RN,2022,16600547.84,2401701
RN,2023,17152946.91,2401701
RN,2024,16103542.87,2401701
RN,2000,1563981.48,2401800
RN,2001,1810680.08,2401800
RN,2002,2223503.72,2401800
RN,2003,2326382.03,2401800
RN,2004,2580224.12,2401800
RN,2005,3230972.11,2401800
RN,2006,3577180.64,2401800
RN,2007,4107926.68,2401800
RN,2008,5123969.74,2401800
RN,2009,4803766.37,2401800
RN,2010,5150122.61,2401800
RN,2011,6304467.78,2401800
RN,2012,6482007.01,2401800
RN,2013,6971138.21,2401800
