uf,ano,fpm,cod
RJ,2000,5261521.94,3300100
RJ,2001,6314804.46,3300100
RJ,2002,8242217.11,3300100
RJ,2003,8595639.84,3300100
RJ,2004,9964889.71,3300100
RJ,2005,12399466.62,3300100
RJ,2006,13663460.5,3300100
RJ,2007,21854980.74,3300100
RJ,2008,27166151.22,3300100
RJ,2009,26094757.55,3300100
RJ,2010,28814216.55,3300100
RJ,2011,34064807.46,3300100
RJ,2012,36126167.18,3300100
RJ,2013,38620182.54,3300100
RJ,2014,41654265.7,3300100
RJ,2015,42722259.23,3300100
RJ,2016,49613319.55,3300100
RJ,2017,48232524.8,3300100
RJ,2018,51555108.71,3300100
RJ,2019,57143884.81,3300100
RJ,2020,54491815.74,3300100
RJ,2021,72653939.44,3300100
RJ,2022,91604145.99,3300100
RJ,2023,94495642.63,3300100
RJ,2024,90747428.78,3300100
RJ,2000,1052304.74,3300159
RJ,2001,1185453.76,3300159
RJ,2002,1454901.52,3300159
RJ,2003,1517008.39,3300159
RJ,2004,1660815.36,3300159
RJ,2005,2066927.32,3300159
RJ,2006,2277400.79,3300159
RJ,2007,2616384.5,3300159
RJ,2008,3234907.91,3300159
RJ,2009,3013511.85,3300159
RJ,2010,3230915.67,3300159
RJ,2011,5294172.21,3300159
RJ,2012,5447157.32,3300159
RJ,2013,5827559.85,3300159
RJ,2014,6330306.17,3300159
RJ,2015,6727688.63,3300159
RJ,2016,7811260.96,3300159
RJ,2017,7588769.44,3300159
RJ,2018,8114262.0,3300159
RJ,2019,8738213.23,3300159
RJ,2020,8332785.39,3300159
RJ,2021,11126187.74,3300159
RJ,2022,13999964.19,3300159
RJ,2023,14531404.66,3300159
RJ,2024,14079432.44,3300159
RJ,2000,4610227.93,3300209
RJ,2001,5353506.24,3300209
RJ,2002,6788586.38,3300209
RJ,2003,7079053.95,3300209
RJ,2004,7750469.81,3300209
RJ,2005,10328425.93,3300209
RJ,2006,11384838.18,3300209
RJ,2007,13081920.05,3300209
RJ,2008,16174537.93,3300209
RJ,2009,16072061.16,3300209
RJ,2010,17231548.74,3300209
RJ,2011,21176688.08,3300209
RJ,2012,21788628.48,3300209
RJ,2013,24767128.4,3300209
RJ,2014,26903800.12,3300209
RJ,2015,28592675.62,3300209
RJ,2016,33197857.99,3300209
RJ,2017,32252269.19,3300209
RJ,2018,34485612.32,3300209
RJ,2019,39321958.65,3300209
RJ,2020,37497533.25,3300209
RJ,2021,50067843.69,3300209
RJ,2022,62999837.81,3300209
RJ,2023,65391319.92,3300209
RJ,2024,63357444.76,3300209
RJ,2000,1052304.74,3300225
RJ,2001,1185453.76,3300225
RJ,2002,1454901.52,3300225
RJ,2003,2022087.15,3300225
RJ,2004,2214420.32,3300225
RJ,2005,2755902.87,3300225
RJ,2006,3036534.24,3300225
RJ,2007,3488512.44,3300225
RJ,2008,4313210.34,3300225
RJ,2009,4018015.54,3300225
RJ,2010,4307887.37,3300225
RJ,2011,5294172.21,3300225
RJ,2012,5447157.32,3300225
RJ,2013,5827559.85,3300225
RJ,2014,6330306.17,3300225
RJ,2015,6727688.63,3300225
RJ,2016,7811260.96,3300225
RJ,2017,7588769.44,3300225
RJ,2018,8114262.0,3300225
RJ,2019,8738213.23,3300225
RJ,2020,8332785.39,3300225
RJ,2021,11126187.74,3300225
RJ,2022,13999964.19,3300225
RJ,2023,14531404.66,3300225
RJ,2024,14079432.44,3300225
RJ,2000,1753841.02,3300233
RJ,2001,2370907.09,3300233
RJ,2002,2908691.31,3300233
RJ,2003,3033647.04,3300233
RJ,2004,3321630.28,3300233
RJ,2005,4133854.05,3300233
RJ,2006,4554801.14,3300233
RJ,2007,6104604.2,3300233
RJ,2008,7548117.87,3300233
RJ,2009,7031526.92,3300233
RJ,2010,7538802.84,3300233
RJ,2011,9264801.26,3300233
RJ,2012,9532525.11,3300233
RJ,2013,10198229.49,3300233
RJ,2014,11078035.49,3300233
RJ,2015,11773454.83,3300233
RJ,2016,15622521.59,3300233
RJ,2017,15177538.59,3300233
RJ,2018,16228523.63,3300233
RJ,2019,17476426.19,3300233
RJ,2020,16665570.46,3300233
RJ,2021,22252375.1,3300233
RJ,2022,27999928.12,3300233
RJ,2023,30951527.47,3300233
RJ,2024,31678722.5,3300233
RJ,2000,2237316.91,3300258
RJ,2001,2633895.2,3300258
RJ,2002,3394078.69,3300258
RJ,2003,3539455.98,3300258
RJ,2004,3875235.17,3300258
RJ,2005,4822829.6,3300258
RJ,2006,5313934.54,3300258
RJ,2007,6104896.34,3300258
RJ,2008,7548117.87,3300258
RJ,2009,7031526.92,3300258
RJ,2010,7538802.84,3300258
RJ,2011,9264801.26,3300258
RJ,2012,9532525.11,3300258
RJ,2013,10198229.49,3300258
RJ,2014,11078035.49,3300258
RJ,2015,11773454.83,3300258
RJ,2016,13669706.45,3300258
RJ,2017,13280346.37,3300258
RJ,2018,14199958.21,3300258
RJ,2019,15291872.89,3300258
RJ,2020,14582374.17,3300258
RJ,2021,22252375.1,3300258
RJ,2022,27999928.12,3300258
RJ,2023,29062809.04,3300258
RJ,2024,28158864.56,3300258
RJ,2000,4949215.25,3300308
RJ,2001,5634566.91,3300308
RJ,2002,6918581.42,3300308
RJ,2003,7124537.33,3300308
RJ,2004,7748748.24,3300308
RJ,2005,10328599.88,3300308
RJ,2006,11384918.36,3300308
RJ,2007,13081920.05,3300308
RJ,2008,16174537.93,3300308
RJ,2009,16072061.16,3300308
RJ,2010,17231548.74,3300308
RJ,2011,19853145.06,3300308
RJ,2012,20426839.18,3300308
RJ,2013,21853348.58,3300308
RJ,2014,23738647.22,3300308
RJ,2015,25228831.51,3300308
RJ,2016,29292227.64,3300308
RJ,2017,28457884.59,3300308
RJ,2018,30428481.47,3300308
RJ,2019,32768298.85,3300308
RJ,2020,31247944.49,3300308
RJ,2021,41723203.07,3300308
RJ,2022,52499864.87,3300308
RJ,2023,54492766.65,3300308
RJ,2024,52797870.7,3300308
RJ,2000,9726671.67,3300407
RJ,2001,11024138.34,3300407
RJ,2002,13130913.77,3300407
RJ,2003,13559966.06,3300407
RJ,2004,14482894.43,3300407
RJ,2005,18007694.46,3300407
RJ,2006,19728625.34,3300407
RJ,2007,22267787.96,3300407
RJ,2008,28244453.64,3300407
RJ,2009,26094757.55,3300407
RJ,2010,28814216.55,3300407
RJ,2011,34064807.46,3300407
RJ,2012,36126167.18,3300407
RJ,2013,38620182.54,3300407
RJ,2014,41654265.7,3300407
RJ,2015,42722259.23,3300407
RJ,2016,49613319.55,3300407
RJ,2017,48232524.8,3300407
RJ,2018,51555108.71,3300407
RJ,2019,57143884.81,3300407
RJ,2020,54491815.74,3300407
RJ,2021,72653939.44,3300407
RJ,2022,91604145.99,3300407
RJ,2023,94495642.63,3300407
RJ,2024,90747428.76,3300407
RJ,2000,9726671.67,3300456
RJ,2001,11024138.34,3300456
RJ,2002,13130913.77,3300456
RJ,2003,13559966.06,3300456
RJ,2004,14482894.43,3300456
RJ,2005,18007694.49,3300456
RJ,2006,19728625.43,3300456
RJ,2007,22267787.96,3300456
RJ,2008,28244453.64,3300456
RJ,2009,26094757.55,3300456
RJ,2010,28814216.55,3300456
RJ,2011,34064807.46,3300456
RJ,2012,36126167.18,3300456
RJ,2013,38620182.54,3300456
RJ,2014,41654265.7,3300456
RJ,2015,42722259.23,3300456
RJ,2016,49613319.55,3300456
RJ,2017,48232524.8,3300456
RJ,2018,51555108.71,3300456
RJ,2019,57143884.81,3300456
RJ,2020,54491815.74,3300456
RJ,2021,72653939.44,3300456
RJ,2022,91604145.99,3300456
RJ,2023,94495642.63,3300456
RJ,2024,90747428.78,3300456
RJ,2000,2237316.91,3300506
RJ,2001,2553283.37,3300506
RJ,2002,3127675.64,3300506
RJ,2003,3193802.24,3300506
RJ,2004,3443888.44,3300506
RJ,2005,4208109.98,3300506
RJ,2006,5312001.34,3300506
RJ,2007,6104896.34,3300506
RJ,2008,7548117.87,3300506
RJ,2009,7031526.92,3300506
RJ,2010,7538802.84,3300506
RJ,2011,9264801.26,3300506
RJ,2012,9532525.11,3300506
RJ,2013,10198229.49,3300506
RJ,2014,11078035.49,3300506
RJ,2015,11773454.83,3300506
RJ,2016,13669706.45,3300506
RJ,2017,13280346.37,3300506
RJ,2018,14199958.21,3300506
RJ,2019,15291872.89,3300506
RJ,2020,14582374.17,3300506
RJ,2021,19470828.25,3300506
RJ,2022,24499937.1,3300506
RJ,2023,25429957.98,3300506
RJ,2024,24639006.52,3300506
RJ,2000,2806145.28,3300605
RJ,2001,3161209.22,3300605
RJ,2002,3879736.41,3300605
RJ,2003,4045354.6,3300605
RJ,2004,4428840.15,3300605
RJ,2005,5511805.22,3300605
RJ,2006,6073067.99,3300605
RJ,2007,6977024.26,3300605
RJ,2008,8626420.39,3300605
RJ,2009,8036030.76,3300605
RJ,2010,8615774.54,3300605
RJ,2011,10588344.21,3300605
RJ,2012,10894314.48,3300605
