uf,ano,fpm,cod
RO,2000,2134733.41,1100015
RO,2001,2493196.0,1100015
RO,2002,3021702.04,1100015
RO,2003,3047747.39,1100015
RO,2004,3235680.36,1100015
RO,2005,3799395.09,1100015
RO,2006,4128503.48,1100015
RO,2007,4580481.68,1100015
RO,2008,6771604.64,1100015
RO,2009,6291768.08,1100015
RO,2010,6774319.42,1100015
RO,2011,8236892.11,1100015
RO,2012,8551546.97,1100015
RO,2013,9133636.71,1100015
RO,2014,9527124.18,1100015
RO,2015,10057607.2,1100015
RO,2016,11636621.31,1100015
RO,2017,11268819.39,1100015
RO,2018,12010521.91,1100015
RO,2019,13039264.25,1100015
RO,2020,12457983.17,1100015
RO,2021,16615171.88,1100015
RO,2022,20970305.48,1100015
RO,2023,21789225.36,1100015
RO,2024,20788052.86,1100015
RO,2000,903356.77,1100379
RO,2001,1183990.0,1100379
RO,2002,1621263.5,1100379
RO,2003,1726973.7,1100379
RO,2004,2390933.83,1100379
RO,2005,2899536.28,1100379
RO,2006,3310497.35,1100379
RO,2007,3840241.71,1100379
RO,2008,3869488.51,1100379
RO,2009,3595296.25,1100379
RO,2010,3871039.85,1100379
RO,2011,4706795.69,1100379
RO,2012,4886598.43,1100379
RO,2013,5219221.17,1100379
RO,2014,6805088.81,1100379
RO,2015,7184005.21,1100379
RO,2016,8311872.46,1100379
RO,2017,8049156.84,1100379
RO,2018,8578944.28,1100379
RO,2019,9313760.26,1100379
RO,2020,8898559.53,1100379
RO,2021,11867979.92,1100379
RO,2022,14978789.73,1100379
RO,2023,15563732.54,1100379
RO,2024,14762530.47,1100379
RO,2000,1204475.57,1100403
RO,2001,1364929.16,1100403
RO,2002,2025321.61,1100403
RO,2003,2158613.09,1100403
RO,2004,2390933.83,1100403
RO,2005,2901324.83,1100403
RO,2006,3311301.59,1100403
RO,2007,3840241.71,1100403
RO,2008,4836860.67,1100403
RO,2009,5392944.06,1100403
RO,2010,5806559.59,1100403
RO,2011,7060193.32,1100403
RO,2012,7329897.48,1100403
RO,2013,7828831.56,1100403
RO,2014,8166106.57,1100403
RO,2015,8620806.25,1100403
RO,2016,9974246.93,1100403
RO,2017,9658988.09,1100403
RO,2018,10294733.07,1100403
RO,2019,11176512.3,1100403
RO,2020,10678271.4,1100403
RO,2021,14241575.9,1100403
RO,2022,17974547.67,1100403
RO,2023,18676478.9,1100403
RO,2024,17775291.68,1100403
RO,2000,1806713.03,1100346
RO,2001,2047393.63,1100346
RO,2002,2433325.7,1100346
RO,2003,2590935.54,1100346
RO,2004,2869120.49,1100346
RO,2005,3481589.69,1100346
RO,2006,3973561.84,1100346
RO,2007,4608289.95,1100346
RO,2008,4836860.67,1100346
RO,2009,5392944.06,1100346
RO,2010,5806559.59,1100346
RO,2011,5883494.42,1100346
RO,2012,6108247.89,1100346
RO,2013,6524026.29,1100346
RO,2014,8166106.57,1100346
RO,2015,8620806.25,1100346
RO,2016,9974246.93,1100346
RO,2017,8049156.84,1100346
RO,2018,8578944.28,1100346
RO,2019,9313760.26,1100346
RO,2020,8898559.53,1100346
RO,2021,11867979.92,1100346
RO,2022,14978789.73,1100346
RO,2023,15563732.54,1100346
RO,2024,14762530.47,1100346
RO,2000,3852932.97,1100023
RO,2001,4494601.0,1100023
RO,2002,5453718.5,1100023
RO,2003,5524003.02,1100023
RO,2004,5890596.96,1100023
RO,2005,7295049.69,1100023
RO,2006,8032138.9,1100023
RO,2007,9033685.18,1100023
RO,2008,13543208.97,1100023
RO,2009,12583535.6,1100023
RO,2010,13548638.61,1100023
RO,2011,16473783.98,1100023
RO,2012,17103093.63,1100023
RO,2013,19572078.4,1100023
RO,2014,20415265.86,1100023
RO,2015,22988816.06,1100023
RO,2016,26597991.21,1100023
RO,2017,25757301.18,1100023
RO,2018,27452621.09,1100023
RO,2019,29804032.17,1100023
RO,2020,28475389.74,1100023
RO,2021,37977535.34,1100023
RO,2022,47932126.42,1100023
RO,2023,49803943.4,1100023
RO,2024,47902903.85,1100023
RO,2000,1204475.57,1100452
RO,2001,1845808.11,1100452
RO,2002,2836018.35,1100452
RO,2003,3021807.48,1100452
RO,2004,3825493.84,1100452
RO,2005,5215253.61,1100452
RO,2006,5957678.51,1100452
RO,2007,6912434.65,1100452
RO,2008,7738976.71,1100452
RO,2009,7190592.04,1100452
RO,2010,7742079.35,1100452
RO,2011,9413591.0,1100452
RO,2012,9773196.45,1100452
RO,2013,10438441.96,1100452
RO,2014,10888141.94,1100452
RO,2015,11494408.16,1100452
RO,2016,14961370.16,1100452
RO,2017,14488482.07,1100452
RO,2018,15442099.46,1100452
RO,2019,16764768.24,1100452
RO,2020,16017406.88,1100452
RO,2021,21362363.72,1100452
RO,2022,26961821.32,1100452
RO,2023,28014718.29,1100452
RO,2024,26512299.18,1100452
RO,2000,937200.34,1100031
RO,2001,1095636.75,1100031
RO,2002,1326618.17,1100031
RO,2003,1333397.5,1100031
RO,2004,1410425.1,1100031
RO,2005,1649819.86,1100031
RO,2006,1785356.34,1100031
RO,2007,1972155.21,1100031
RO,2008,2902116.54,1100031
RO,2009,2696472.26,1100031
RO,2010,2903279.94,1100031
RO,2011,3530096.86,1100031
RO,2012,3664948.86,1100031
RO,2013,3914415.91,1100031
RO,2014,4083053.42,1100031
RO,2015,4310403.22,1100031
RO,2016,4987123.58,1100031
RO,2017,4829494.19,1100031
RO,2018,5147366.63,1100031
RO,2019,5588256.28,1100031
RO,2020,5339135.75,1100031
RO,2021,7120788.07,1100031
RO,2022,8987273.97,1100031
RO,2023,9338239.67,1100031
RO,2024,9414878.89,1100031
RO,2000,903356.77,1100601
RO,2001,1023697.09,1100601
RO,2002,1216663.15,1100601
RO,2003,1295467.96,1100601
RO,2004,1434560.49,1100601
RO,2005,1740795.11,1100601
RO,2006,1986781.17,1100601
RO,2007,2304145.29,1100601
RO,2008,2902116.54,1100601
RO,2009,2696472.26,1100601
RO,2010,2903279.94,1100601
RO,2011,3530096.86,1100601
RO,2012,3664948.86,1100601
RO,2013,3914415.91,1100601
RO,2014,4083053.42,1100601
RO,2015,4310403.22,1100601
RO,2016,4987123.58,1100601
RO,2017,4829494.19,1100601
RO,2018,5147366.63,1100601
RO,2019,5588256.28,1100601
RO,2020,5339135.75,1100601
RO,2021,7120788.07,1100601
RO,2022,8987273.97,1100601
RO,2023,9338239.67,1100601
RO,2024,9414878.89,1100601
RO,2000,3540533.24,1100049
RO,2001,4114866.53,1100049
RO,2002,5011281.42,1100049
RO,2003,5142927.41,1100049
RO,2004,5558732.54,1100049
RO,2005,6647381.43,1100049
RO,2006,7363270.16,1100049
RO,2007,8333874.6,1100049
RO,2008,12575836.88,1100049
RO,2009,11684711.71,1100049
RO,2010,12580878.75,1100049
RO,2011,15297085.13,1100049
RO,2012,15881444.04,1100049
RO,2013,16962467.97,1100049
RO,2014,19054248.17,1100049
RO,2015,20115214.13,1100049
RO,2016,23273242.3,1100049
RO,2017,22537638.49,1100049
RO,2018,24021043.54,1100049
RO,2019,26078528.19,1100049
RO,2020,24915966.11,1100049
RO,2021,33230343.42,1100049
RO,2022,41940610.7,1100049
RO,2023,43578450.51,1100049
RO,2024,43936099.43,1100049
RO,2000,903356.77,1100700
RO,2001,1183990.0,1100700
RO,2002,1621263.5,1100700
RO,2003,1726973.7,1100700
RO,2004,2390933.83,1100700
RO,2005,3474459.13,1100700
RO,2006,3970897.83,1100700
RO,2007,4608289.95,1100700
RO,2008,3869488.51,1100700
RO,2009,3595296.25,1100700
RO,2010,3871039.85,1100700
RO,2011,4706795.69,1100700
RO,2012,4886598.43,1100700
RO,2013,5219221.17,1100700
RO,2014,6805088.81,1100700
RO,2015,7184005.21,1100700
RO,2016,8311872.46,1100700
RO,2017,8049156.84,1100700
RO,2018,8578944.28,1100700
RO,2019,9313760.26,1100700
RO,2020,8898559.53,1100700
RO,2021,11867979.92,1100700
RO,2022,14978789.73,1100700
RO,2023,15563732.54,1100700
RO,2024,14461254.34,1100700
RO,2000,1204475.57,1100809
RO,2001,1545868.46,1100809
RO,2002,2025321.61,1100809
RO,2003,2158613.09,1100809
RO,2004,2390933.83,1100809
RO,2005,3476247.68,1100809
RO,2006,3311618.95,1100809
RO,2007,4608035.1,1100809
RO,2008,4836860.67,1100809
RO,2009,5392944.06,1100809
RO,2010,5806559.59,1100809
RO,2011,7060193.32,1100809
RO,2012,7329897.48,1100809
RO,2013,7828831.56,1100809
RO,2014,8166106.57,1100809
RO,2015,8620806.25,1100809
RO,2016,11636621.31,1100809
RO,2017,11268819.39,1100809
RO,2018,12010521.91,1100809
RO,2019,13039264.25,1100809
RO,2020,12457983.17,1100809
RO,2021,16615171.88,1100809
RO,2022,20970305.48,1100809
RO,2023,21789225.36,1100809
RO,2024,20788052.86,1100809
RO,2000,903356.77,1100908
RO,2001,1023697.09,1100908
RO,2002,1216663.15,1100908
RO,2003,1295467.96,1100908
RO,2004,1434560.49,1100908
RO,2005,1740795.11,1100908
RO,2006,1986781.17,1100908
RO,2007,2304145.29,1100908
RO,2008,2902116.54,1100908
RO,2009,2696472.26,1100908
RO,2010,2903279.94,1100908
RO,2011,3530096.86,1100908
RO,2012,3664948.86,1100908
RO,2013,3914415.91,1100908
RO,2014,4083053.42,1100908
RO,2015,4310403.22,1100908
RO,2016,4987123.58,1100908
RO,2017,4829494.19,1100908
RO,2018,5147366.63,1100908
RO,2019,5588256.28,1100908
RO,2020,5339135.75,1100908
RO,2021,7120788.07,1100908
RO,2022,8987273.97,1100908
RO,2023,9338239.67,1100908
RO,2024,9414878.89,1100908
RO,2000,1874400.09,1100056
RO,2001,2191272.97,1100056
RO,2002,2653235.68,1100056
RO,2003,2666794.28,1100056
RO,2004,2820849.62,1100056
RO,2005,3299638.99,1100056
RO,2006,3570712.0,1100056
RO,2007,3944309.61,1100056
RO,2008,4836860.67,1100056
RO,2009,4494120.12,1100056
RO,2010,4838799.78,1100056
RO,2011,7060193.32,1100056
RO,2012,6108247.89,1100056
RO,2013,6524026.29,1100056
RO,2014,8166106.57,1100056
RO,2015,8620806.25,1100056
RO,2016,9974246.93,1100056
RO,2017,9658988.09,1100056
RO,2018,10294733.07,1100056
RO,2019,11176512.3,1100056
RO,2020,10678271.4,1100056
RO,2021,14241575.9,1100056
RO,2022,17974547.67,1100056
RO,2023,18676478.9,1100056
RO,2024,17775291.68,1100056
RO,2000,903356.77,1100924
RO,2001,1023697.09,1100924
RO,2002,1216663.15,1100924
RO,2003,1295467.96,1100924
RO,2004,1434560.49,1100924
RO,2005,1740795.11,1100924
RO,2006,1986781.17,1100924
RO,2007,2304145.29,1100924
RO,2008,2902116.54,1100924
RO,2009,2696472.26,1100924
RO,2010,2903279.94,1100924
RO,2011,3530096.86,1100924
RO,2012,3664948.86,1100924
RO,2013,3914415.91,1100924
RO,2014,4083053.42,1100924
RO,2015,4310403.22,1100924
RO,2016,4987123.58,1100924
RO,2017,6439325.54,1100924
RO,2018,6863155.51,1100924
RO,2019,7451008.26,1100924
RO,2020,7118847.7,1100924
RO,2021,9494384.03,1100924
RO,2022,11983031.9,1100924
RO,2023,12450986.02,1100924
RO,2024,11749769.22,1100924
RO,2000,2290933.38,1100064
RO,2001,2571007.57,1100064
RO,2002,3096002.64,1100064
RO,2003,3047979.71,1100064
RO,2004,3152714.32,1100064
RO,2005,3600740.38,1100064
RO,2006,3794675.3,1100064
RO,2007,4071587.06,1100064
RO,2008,5804232.61,1100064
RO,2009,5392944.06,1100064
RO,2010,5806559.59,1100064
RO,2011,7060193.32,1100064
RO,2012,7329897.48,1100064
RO,2013,7828831.56,1100064
RO,2014,8166106.57,1100064
RO,2015,8620806.25,1100064
RO,2016,9974246.93,1100064
RO,2017,9658988.09,1100064
RO,2018,10294733.07,1100064
RO,2019,11176512.3,1100064
RO,2020,10678271.4,1100064
RO,2021,14241575.9,1100064
RO,2022,17974547.67,1100064
RO,2023,18676478.9,1100064
RO,2024,17775291.68,1100064
RO,2000,937200.34,1100072
RO,2001,1186770.92,1100072
RO,2002,1621370.7,1100072
RO,2003,1333501.58,1100072
RO,2004,1410425.1,1100072
RO,2005,1649819.86,1100072
RO,2006,1785356.34,1100072
RO,2007,1972155.21,1100072
RO,2008,2902116.54,1100072
RO,2009,2696472.26,1100072
RO,2010,2903279.94,1100072
RO,2011,3530096.86,1100072
RO,2012,3664948.86,1100072
RO,2013,3914415.91,1100072
RO,2014,4083053.42,1100072
RO,2015,4310403.22,1100072
RO,2016,4987123.58,1100072
RO,2017,4829494.19,1100072
RO,2018,5147366.63,1100072
RO,2019,5588256.28,1100072
RO,2020,5339135.75,1100072
RO,2021,7120788.07,1100072
RO,2022,8987273.97,1100072
RO,2023,9338239.67,1100072
RO,2024,9414878.89,1100072
RO,2000,1353733.64,1100080
RO,2001,1587427.17,1100080
RO,2002,1916303.11,1100080
RO,2003,1714633.65,1100080
RO,2004,1991188.24,1100080
RO,2005,2299337.78,1100080
RO,2006,2454774.65,1100080
RO,2007,2671965.83,1100080
RO,2008,4836860.67,1100080
RO,2009,4494120.12,1100080
RO,2010,4838799.78,1100080
RO,2011,5883494.42,1100080
RO,2012,6108247.89,1100080
RO,2013,6524026.29,1100080
RO,2014,6805088.81,1100080
RO,2015,7184005.21,1100080
RO,2016,8311872.46,1100080
RO,2017,9658988.09,1100080
RO,2018,10294733.07,1100080
RO,2019,11176512.3,1100080
RO,2020,10678271.4,1100080
RO,2021,14241575.9,1100080
RO,2022,17974547.67,1100080
RO,2023,18676478.9,1100080
RO,2024,17474015.53,1100080
RO,2000,903356.77,1100940
RO,2001,1023697.09,1100940
RO,2002,1216663.15,1100940
RO,2003,1295467.96,1100940
RO,2004,1434560.49,1100940
RO,2005,1740795.11,1100940
RO,2006,1986781.17,1100940
RO,2007,2304145.29,1100940
RO,2008,4836860.67,1100940
RO,2009,4494120.12,1100940
RO,2010,4838799.78,1100940
RO,2011,5883494.42,1100940
RO,2012,6108247.89,1100940
RO,2013,7828831.56,1100940
RO,2014,8166106.57,1100940
RO,2015,8620806.25,1100940
RO,2016,9974246.93,1100940
RO,2017,9658988.09,1100940
RO,2018,10294733.07,1100940
RO,2019,13039264.25,1100940
RO,2020,12457983.17,1100940
RO,2021,16615171.88,1100940
RO,2022,20970305.48,1100940
RO,2023,21789225.36,1100940
RO,2024,20486776.74,1100940
RO,2000,1978533.46,1100098
RO,2001,2303328.73,1100098
RO,2002,2800483.45,1100098
RO,2003,2857209.4,1100098
RO,2004,3069748.12,1100098
RO,2005,3648844.53,1100098
RO,2006,4016521.87,1100098
RO,2007,4516842.93,1100098
RO,2008,6771604.64,1100098
RO,2009,6291768.08,1100098
RO,2010,6774319.42,1100098
RO,2011,8236892.11,1100098
RO,2012,8551546.97,1100098
RO,2013,9133636.71,1100098
RO,2014,10888141.94,1100098
RO,2015,11494408.16,1100098
RO,2016,13298995.78,1100098
RO,2017,12878650.75,1100098
RO,2018,13726310.71,1100098
RO,2019,14902016.26,1100098
RO,2020,14237694.9,1100098
RO,2021,18988767.77,1100098
RO,2022,23966063.37,1100098
RO,2023,24901971.84,1100098
RO,2024,23800814.11,1100098
RO,2000,1204475.57,1101005
RO,2001,1525222.13,1101005
RO,2002,2026817.58,1101005
RO,2003,2158796.21,1101005
RO,2004,2390933.83,1101005
RO,2005,3476247.68,1101005
RO,2006,3971702.07,1101005
RO,2007,4608289.95,1101005
RO,2008,3869488.51,1101005
RO,2009,3595296.25,1101005
RO,2010,3871039.85,1101005
RO,2011,4706795.69,1101005
RO,2012,4886598.43,1101005
RO,2013,3914415.91,1101005
RO,2014,5444071.12,1101005
RO,2015,5747204.32,1101005
RO,2016,4987123.58,1101005
RO,2017,4829494.19,1101005
RO,2018,5147366.63,1101005
RO,2019,5588256.28,1101005
RO,2020,5339135.75,1101005
RO,2021,7120788.07,1101005
RO,2022,8987273.97,1101005
RO,2023,9338239.67,1101005
RO,2024,9414878.89,1101005
RO,2000,2710068.99,1100106
RO,2001,3071090.03,1100106
RO,2002,3649988.22,1100106
RO,2003,3886402.97,1100106
RO,2004,4303680.51,1100106
RO,2005,5222384.18,1100106
RO,2006,5960342.49,1100106
RO,2007,6912434.65,1100106
RO,2008,8706348.79,1100106
RO,2009,8089415.95,1100106
RO,2010,8709839.18,1100106
RO,2011,10590289.81,1100106
RO,2012,10994845.96,1100106
RO,2013,11743247.14,1100106
RO,2014,13610177.32,1100106
RO,2015,14368010.23,1100106
RO,2016,16623744.65,1100106
RO,2017,16098313.32,1100106
RO,2018,17157888.31,1100106
RO,2019,18627520.19,1100106
RO,2020,17797118.75,1100106
RO,2021,23735959.65,1100106
RO,2022,29957579.16,1100106
RO,2023,31127464.76,1100106
RO,2024,29826336.61,1100106
RO,2000,903356.77,1101104
RO,2001,1023697.09,1101104
RO,2002,1216663.15,1101104
RO,2003,1295467.96,1101104
RO,2004,1434560.49,1101104
RO,2005,1740795.11,1101104
RO,2006,1986781.17,1101104
RO,2007,2304145.29,1101104
RO,2008,2902116.54,1101104
RO,2009,2696472.26,1101104
RO,2010,2903279.94,1101104
RO,2011,3530096.86,1101104
RO,2012,3664948.86,1101104
RO,2013,3914415.91,1101104
RO,2014,4083053.42,1101104
RO,2015,4310403.22,1101104
RO,2016,4987123.58,1101104
RO,2017,4829494.19,1101104
RO,2018,6863155.51,1101104
RO,2019,7451008.26,1101104
RO,2020,7118847.7,1101104
RO,2021,9494384.03,1101104
RO,2022,11983031.9,1101104
RO,2023,12450986.02,1101104
RO,2024,11749769.22,1101104
RO,2000,3071933.27,1100114
RO,2001,3633429.78,1100114
RO,2002,4495237.43,1100114
RO,2003,4571449.66,1100114
RO,2004,4895003.31,1100114
RO,2005,5798419.74,1100114
RO,2006,6359668.97,1100114
RO,2007,7125169.34,1100114
RO,2008,10641092.81,1100114
RO,2009,9887063.82,1100114
RO,2010,10645358.94,1100114
RO,2011,12943687.53,1100114
RO,2012,13438145.01,1100114
RO,2013,14352857.58,1100114
RO,2014,14971195.02,1100114
RO,2015,15804811.15,1100114
RO,2016,18286119.05,1100114
RO,2017,17708144.65,1100114
RO,2018,18873677.18,1100114
RO,2019,20490272.16,1100114
RO,2020,19576830.52,1100114
RO,2021,26109555.57,1100114
RO,2022,32953337.03,1100114
RO,2023,34240211.15,1100114
RO,2024,32839097.74,1100114
RO,2000,4061199.61,1100122
RO,2001,4949456.37,1100122
RO,2002,6486469.95,1100122
RO,2003,6908364.92,1100122
RO,2004,7650987.39,1100122
RO,2005,9284238.29,1100122
RO,2006,10596163.99,1100122
RO,2007,12288771.95,1100122
RO,2008,15477953.04,1100122
RO,2009,14381183.6,1100122
RO,2010,15484158.33,1100122
RO,2011,20003880.44,1100122
RO,2012,20768042.14,1100122
RO,2013,22181688.79,1100122
RO,2014,23137301.37,1100122
RO,2015,25862418.03,1100122
RO,2016,29922740.03,1100122
RO,2017,28976963.74,1100122
RO,2018,30884198.75,1100122
RO,2019,33529536.11,1100122
RO,2020,32034813.44,1100122
RO,2021,42724727.09,1100122
RO,2022,53923642.25,1100122
RO,2023,56029436.29,1100122
RO,2024,53928426.29,1100122
RO,2000,2290933.38,1100130
RO,2001,2705923.63,1100130
RO,2002,3242504.32,1100130
RO,2003,3238234.24,1100130
RO,2004,3401612.65,1100130
RO,2005,3949945.82,1100130
RO,2006,4240485.07,1100130
RO,2007,4644120.32,1100130
RO,2008,7738976.71,1100130
RO,2009,7190592.04,1100130
RO,2010,7742079.35,1100130
RO,2011,9413591.0,1100130
RO,2012,9773196.45,1100130
RO,2013,10438441.96,1100130
RO,2014,10888141.94,1100130
RO,2015,11494408.16,1100130
RO,2016,13298995.78,1100130
RO,2017,14488482.07,1100130
RO,2018,15442099.46,1100130
RO,2019,16764768.24,1100130
RO,2020,16017406.88,1100130
RO,2021,21362363.72,1100130
RO,2022,26961821.32,1100130
RO,2023,28014718.29,1100130
RO,2024,26813575.32,1100130
RO,2000,937200.34,1101203
RO,2001,1186770.92,1101203
RO,2002,1621370.7,1101203
RO,2003,1727009.35,1101203
RO,2004,1912747.16,1101203
RO,2005,2321059.94,1101203
RO,2006,2649041.41,1101203
RO,2007,3072193.5,1101203
RO,2008,3869488.51,1101203
RO,2009,3595296.25,1101203
RO,2010,3871039.85,1101203
RO,2011,4706795.69,1101203
RO,2012,4886598.43,1101203
RO,2013,5219221.17,1101203
RO,2014,5444071.12,1101203
RO,2015,5747204.32,1101203
RO,2016,6649498.06,1101203
RO,2017,6439325.54,1101203
RO,2018,6863155.51,1101203
RO,2019,7451008.26,1101203
RO,2020,7118847.7,1101203
RO,2021,9494384.03,1101203
RO,2022,11983031.9,1101203
RO,2023,12450986.02,1101203
RO,2024,11749769.22,1101203
RO,2000,1505594.39,1101302
RO,2001,1545868.46,1101302
RO,2002,1623171.17,1101302
RO,2003,1727607.36,1101302
RO,2004,1912747.16,1101302
RO,2005,2895982.79,1101302
RO,2006,3309441.86,1101302
RO,2007,3840241.71,1101302
RO,2008,3869488.51,1101302
RO,2009,3595296.25,1101302
RO,2010,3871039.85,1101302
RO,2011,4706795.69,1101302
RO,2012,4886598.43,1101302
RO,2013,5219221.17,1101302
RO,2014,5444071.12,1101302
RO,2015,5747204.32,1101302
RO,2016,6649498.06,1101302
RO,2017,6439325.54,1101302
RO,2018,6863155.51,1101302
RO,2019,7451008.26,1101302
RO,2020,7118847.7,1101302
RO,2021,9494384.03,1101302
RO,2022,11983031.9,1101302
RO,2023,12450986.02,1101302
RO,2024,11749769.22,1101302
RO,2000,1204475.57,1101401
RO,2001,1364929.16,1101401
RO,2002,1622217.33,1101401
RO,2003,2158613.09,1101401
RO,2004,2390933.83,1101401
RO,2005,2901324.83,1101401
RO,2006,3311301.59,1101401
RO,2007,3840241.71,1101401
RO,2008,3869488.51,1101401
RO,2009,3595296.25,1101401
RO,2010,3871039.85,1101401
RO,2011,5883494.42,1101401
RO,2012,6108247.89,1101401
RO,2013,6524026.29,1101401
RO,2014,6805088.81,1101401
RO,2015,7184005.21,1101401
RO,2016,8311872.46,1101401
RO,2017,8049156.84,1101401
RO,2018,8578944.28,1101401
RO,2019,9313760.26,1101401
RO,2020,8898559.53,1101401
RO,2021,11867979.92,1101401
RO,2022,14978789.73,1101401
RO,2023,15563732.54,1101401
RO,2024,14762530.47,1101401
RO,2000,1614066.98,1100148
RO,2001,1933947.74,1100148
RO,2002,2431687.34,1100148
RO,2003,2476146.92,1100148
RO,2004,2654917.33,1100148
RO,2005,3149088.38,1100148
RO,2006,3458730.54,1100148
RO,2007,3880671.1,1100148
RO,2008,5804232.61,1100148
RO,2009,5392944.06,1100148
RO,2010,5806559.59,1100148
RO,2011,7060193.32,1100148
RO,2012,7329897.48,1100148
RO,2013,7828831.56,1100148
RO,2014,8166106.57,1100148
RO,2015,8620806.25,1100148
RO,2016,9974246.93,1100148
RO,2017,9658988.09,1100148
RO,2018,10294733.07,1100148
RO,2019,11176512.3,1100148
RO,2020,10678271.4,1100148
RO,2021,14241575.9,1100148
RO,2022,17974547.67,1100148
RO,2023,18676478.9,1100148
RO,2024,17775291.68,1100148
RO,2000,1806713.03,1100338
RO,2001,1887100.6,1100338
RO,2002,2028725.26,1100338
RO,2003,2159429.86,1100338
RO,2004,2869120.49,1100338
RO,2005,3479801.14,1100338
RO,2006,3972757.58,1100338
RO,2007,4608289.95,1100338
RO,2008,5804232.61,1100338
RO,2009,5392944.06,1100338
RO,2010,5806559.59,1100338
RO,2011,7060193.32,1100338
RO,2012,7329897.48,1100338
RO,2013,7828831.56,1100338
RO,2014,9527124.18,1100338
RO,2015,10057607.2,1100338
RO,2016,11636621.31,1100338
RO,2017,11268819.39,1100338
RO,2018,12010521.91,1100338
RO,2019,13039264.25,1100338
RO,2020,14237694.9,1100338
RO,2021,18988767.77,1100338
RO,2022,23966063.37,1100338
RO,2023,24901971.84,1100338
RO,2024,23800814.11,1100338
RO,2000,903356.77,1101435
RO,2001,1023697.09,1101435
RO,2002,1216663.15,1101435
RO,2003,1295467.96,1101435
RO,2004,1434560.49,1101435
RO,2005,1740795.11,1101435
RO,2006,1986781.17,1101435
RO,2007,2304145.29,1101435
RO,2008,2902116.54,1101435
RO,2009,2696472.26,1101435
RO,2010,2903279.94,1101435
RO,2011,3530096.86,1101435
RO,2012,3664948.86,1101435
RO,2013,3914415.91,1101435
RO,2014,4083053.42,1101435
RO,2015,4310403.22,1101435
RO,2016,4987123.58,1101435
RO,2017,4829494.19,1101435
RO,2018,5147366.63,1101435
RO,2019,5588256.28,1101435
RO,2020,5339135.75,1101435
RO,2021,7120788.07,1101435
RO,2022,8987273.97,1101435
RO,2023,9338239.67,1101435
RO,2024,9414878.89,1101435
RO,2000,1204475.57,1100502
RO,2001,1186770.92,1100502
RO,2002,1622217.33,1100502
RO,2003,1727290.54,1100502
RO,2004,1912747.16,1100502
RO,2005,2321059.94,1100502
RO,2006,2649041.41,1100502
RO,2007,3072193.5,1100502
RO,2008,2902116.54,1100502
RO,2009,2696472.26,1100502
RO,2010,2903279.94,1100502
RO,2011,4706795.69,1100502
RO,2012,3664948.86,1100502
RO,2013,3914415.91,1100502
RO,2014,5444071.12,1100502
RO,2015,5747204.32,1100502
RO,2016,6649498.06,1100502
RO,2017,4829494.19,1100502
RO,2018,5147366.63,1100502
RO,2019,5588256.28,1100502
RO,2020,5339135.75,1100502
RO,2021,7120788.07,1100502
RO,2022,8987273.97,1100502
