uf,ano,fpm,cod
PA,2000,5645103.73,1500107
PA,2001,6610501.76,1500107
PA,2002,8338239.76,1500107
PA,2003,8691386.53,1500107
PA,2004,9599583.23,1500107
PA,2005,12552475.62,1500107
PA,2006,13884586.9,1500107
PA,2007,15886486.75,1500107
PA,2008,19434302.72,1500107
PA,2009,18084661.41,1500107
PA,2010,19290941.47,1500107
PA,2011,23234394.19,1500107
PA,2012,47213217.7,1500107
PA,2013,50356109.9,1500107
PA,2014,51256372.49,1500107
PA,2015,56336706.89,1500107
PA,2016,62314775.66,1500107
PA,2017,60429556.49,1500107
PA,2018,64394020.36,1500107
PA,2019,71283877.91,1500107
PA,2020,67925555.95,1500107
PA,2021,90155050.18,1500107
PA,2022,108295722.05,1500107
PA,2023,110737965.47,1500107
PA,2024,104856501.09,1500107
PA,2000,1058457.32,1500131
PA,2001,1203048.48,1500131
PA,2002,1471651.78,1500131
PA,2003,1533840.12,1500131
PA,2004,1694044.5,1500131
PA,2005,2093131.87,1500131
PA,2006,2314464.62,1500131
PA,2007,2647748.22,1500131
PA,2008,3239050.74,1500131
PA,2009,3014110.53,1500131
PA,2010,3215157.22,1500131
PA,2011,3872399.27,1500131
PA,2012,3945357.79,1500131
PA,2013,4207918.51,1500131
PA,2014,4539508.15,1500131
PA,2015,4797307.17,1500131
PA,2016,5552868.23,1500131
PA,2017,5364150.98,1500131
PA,2018,5707889.13,1500131
PA,2019,6152255.31,1500131
PA,2020,5859420.83,1500131
PA,2021,7777994.55,1500131
PA,2022,9763060.69,1500131
PA,2023,10059108.95,1500131
PA,2024,9746860.11,1500131
PA,2000,3993108.38,1500206
PA,2001,4717549.35,1500206
PA,2002,5687246.96,1500206
PA,2003,5770349.22,1500206
PA,2004,6208489.05,1500206
PA,2005,7504753.03,1500206
PA,2006,8701890.32,1500206
PA,2007,9806212.72,1500206
PA,2008,10796835.07,1500206
PA,2009,10047034.33,1500206
PA,2010,10717189.79,1500206
PA,2011,14198796.58,1500206
PA,2012,14466310.9,1500206
PA,2013,15429033.68,1500206
PA,2014,16644862.38,1500206
PA,2015,17590125.46,1500206
PA,2016,20360515.99,1500206
PA,2017,19668552.7,1500206
PA,2018,20928926.08,1500206
PA,2019,22558268.71,1500206
PA,2020,21484542.21,1500206
PA,2021,28519312.79,1500206
PA,2022,35797888.45,1500206
PA,2023,36883398.83,1500206
PA,2024,35738486.22,1500206
PA,2000,2469733.1,1500305
PA,2001,2807112.54,1500305
PA,2002,3921486.47,1500305
PA,2003,4089647.81,1500305
PA,2004,4517451.23,1500305
PA,2005,5581684.13,1500305
PA,2006,6171904.79,1500305
PA,2007,7060661.15,1500305
PA,2008,8637468.1,1500305
PA,2009,8037627.54,1500305
PA,2010,8573751.99,1500305
PA,2011,10326397.63,1500305
PA,2012,10520953.43,1500305
PA,2013,11221115.51,1500305
PA,2014,12105354.53,1500305
PA,2015,12792818.61,1500305
PA,2016,16658604.08,1500305
PA,2017,16092452.24,1500305
PA,2018,17123666.89,1500305
PA,2019,18456765.32,1500305
PA,2020,17578261.92,1500305
PA,2021,23333983.24,1500305
PA,2022,29289181.54,1500305
PA,2023,30177326.37,1500305
PA,2024,29240579.65,1500305
PA,2000,2469733.1,1500347
PA,2001,2612867.21,1500347
PA,2002,2944420.55,1500347
PA,2003,3578739.13,1500347
PA,2004,3952769.86,1500347
PA,2005,4883973.7,1500347
PA,2006,6169324.87,1500347
PA,2007,7060661.15,1500347
PA,2008,7557784.56,1500347
PA,2009,7032924.18,1500347
PA,2010,8573751.99,1500347
PA,2011,9035598.0,1500347
PA,2012,9205834.28,1500347
PA,2013,9818476.07,1500347
PA,2014,10592185.23,1500347
PA,2015,11193716.28,1500347
PA,2016,12956692.04,1500347
PA,2017,12516351.94,1500347
PA,2018,13318407.59,1500347
PA,2019,14355261.98,1500347
PA,2020,13671981.53,1500347
PA,2021,18148653.69,1500347
PA,2022,22780474.63,1500347
PA,2023,23471253.9,1500347
PA,2024,22217976.14,1500347
PA,2000,3534882.84,1500404
PA,2001,4115296.16,1500404
PA,2002,5034825.18,1500404
PA,2003,5049151.7,1500404
PA,2004,5366660.1,1500404
PA,2005,6405939.08,1500404
PA,2006,6849671.2,1500404
PA,2007,7537068.05,1500404
PA,2008,11876518.53,1500404
PA,2009,11051737.68,1500404
PA,2010,11788908.81,1500404
PA,2011,14198796.58,1500404
PA,2012,14466310.9,1500404
PA,2013,15429033.68,1500404
PA,2014,16644862.38,1500404
PA,2015,17590125.46,1500404
PA,2016,20360515.99,1500404
PA,2017,19668552.7,1500404
PA,2018,20928926.08,1500404
PA,2019,22558268.71,1500404
PA,2020,21484542.21,1500404
PA,2021,28519312.79,1500404
PA,2022,35797888.45,1500404
PA,2023,38614709.66,1500404
PA,2024,38987439.47,1500404
PA,2000,3338500.61,1500503
PA,2001,3821408.84,1500503
PA,2002,4569100.67,1500503
PA,2003,4568439.93,1500503
PA,2004,4840517.0,1500503
PA,2005,5759113.8,1500503
PA,2006,6136331.56,1500503
PA,2007,6726639.57,1500503
PA,2008,8637468.1,1500503
PA,2009,8037627.54,1500503
PA,2010,8573751.99,1500503
PA,2011,10326397.63,1500503
PA,2012,10520953.43,1500503
PA,2013,11221115.51,1500503
PA,2014,12105354.53,1500503
PA,2015,12792818.61,1500503
PA,2016,14807648.09,1500503
PA,2017,14304402.11,1500503
PA,2018,15221037.32,1500503
PA,2019,16406013.64,1500503
PA,2020,15625121.73,1500503
PA,2021,20741318.5,1500503
PA,2022,26034828.02,1500503
PA,2023,26824290.16,1500503
PA,2024,25991626.44,1500503
PA,2000,9566570.92,1500602
PA,2001,11266497.83,1500602
PA,2002,13437190.22,1500602
PA,2003,12530909.97,1500602
