uf,ano,fpm,cod
AC,2000,932751.44,1200013
AC,2001,1063924.65,1200013
AC,2002,1284494.26,1200013
AC,2003,1329613.99,1200013
AC,2004,1461741.46,1200013
AC,2005,2423201.51,1200013
AC,2006,2579186.27,1200013
AC,2007,2915623.09,1200013
AC,2008,3593378.96,1200013
AC,2009,3335601.74,1200013
AC,2010,3591427.98,1200013
AC,2011,4347899.26,1200013
AC,2012,4482967.93,1200013
AC,2013,4821251.95,1200013
AC,2014,5160633.93,1200013
AC,2015,6757581.58,1200013
AC,2016,7629528.89,1200013
AC,2017,7171166.15,1200013
AC,2018,7667741.29,1200013
AC,2019,8283842.36,1200013
AC,2020,7876321.93,1200013
AC,2021,10538079.34,1200013
AC,2022,13300298.39,1200013
AC,2023,13706436.68,1200013
AC,2024,13218338.5,1200013
AC,2000,932751.44,1200054
AC,2001,1063924.65,1200054
AC,2002,1284494.26,1200054
AC,2003,1329613.99,1200054
AC,2004,1461741.46,1200054
AC,2005,1821493.61,1200054
AC,2006,1935815.53,1200054
AC,2007,2186717.56,1200054
AC,2008,2695034.26,1200054
AC,2009,2501701.43,1200054
AC,2010,2693571.07,1200054
AC,2011,3260924.55,1200054
AC,2012,3362226.01,1200054
AC,2013,3615938.98,1200054
AC,2014,3870475.5,1200054
AC,2015,4054549.09,1200054
AC,2016,4577717.53,1200054
AC,2017,4302699.78,1200054
AC,2018,4600644.89,1200054
AC,2019,4970305.51,1200054
AC,2020,4725793.37,1200054
AC,2021,6322847.75,1200054
AC,2022,7980179.18,1200054
AC,2023,8223862.14,1200054
AC,2024,7931003.19,1200054
AC,2000,1802872.11,1200104
AC,2001,2151516.03,1200104
AC,2002,2703535.03,1200104
AC,2003,2769925.97,1200104
AC,2004,2977349.15,1200104
AC,2005,3203997.02,1200104
AC,2006,3812705.0,1200104
AC,2007,4315405.22,1200104
AC,2008,5390068.19,1200104
AC,2009,5003402.44,1200104
AC,2010,5387141.82,1200104
AC,2011,6521848.77,1200104
AC,2012,6724451.69,1200104
AC,2013,7231877.75,1200104
AC,2014,7740950.76,1200104
AC,2015,8109097.8,1200104
AC,2016,10681340.31,1200104
AC,2017,10039632.5,1200104
AC,2018,10734837.67,1200104
AC,2019,11597379.22,1200104
AC,2020,11026850.67,1200104
AC,2021,14753310.97,1200104
AC,2022,18620417.6,1200104
AC,2023,19189011.14,1200104
AC,2024,18505673.69,1200104
AC,2000,932751.44,1200138
AC,2001,1063924.65,1200138
AC,2002,1284494.26,1200138
AC,2003,1329613.99,1200138
AC,2004,1461741.46,1200138
AC,2005,1821493.61,1200138
AC,2006,1935815.53,1200138
AC,2007,2186717.56,1200138
AC,2008,2695034.26,1200138
AC,2009,2501701.43,1200138
AC,2010,2693571.07,1200138
AC,2011,3260924.55,1200138
AC,2012,3362226.01,1200138
AC,2013,3615938.98,1200138
AC,2014,3870475.5,1200138
AC,2015,4054549.09,1200138
AC,2016,4577717.53,1200138
AC,2017,4302699.78,1200138
AC,2018,4600644.89,1200138
AC,2019,4970305.51,1200138
AC,2020,6301057.63,1200138
AC,2021,8430463.57,1200138
AC,2022,10640238.72,1200138
AC,2023,10965149.36,1200138
AC,2024,10574670.8,1200138
AC,2000,932751.44,1200179
AC,2001,1063924.65,1200179
AC,2002,1284494.26,1200179
AC,2003,1329613.99,1200179
AC,2004,1461741.46,1200179
AC,2005,1821493.61,1200179
AC,2006,1935815.53,1200179
