uf,ano,fpm,cod
CE,2000,1264827.43,2300101
CE,2001,1459135.09,2300101
CE,2002,1776517.29,2300101
CE,2003,1853707.55,2300101
CE,2004,2035299.87,2300101
CE,2005,2532116.79,2300101
CE,2006,2805841.6,2300101
CE,2007,3217272.4,2300101
CE,2008,5275424.43,2300101
CE,2009,4922673.06,2300101
CE,2010,5267630.45,2300101
CE,2011,6474038.4,2300101
CE,2012,6659787.42,2300101
CE,2013,7145881.38,2300101
CE,2014,7733425.65,2300101
CE,2015,8238334.29,2300101
CE,2016,9588441.63,2300101
CE,2017,9266228.1,2300101
CE,2018,9900422.84,2300101
CE,2019,10750521.37,2300101
CE,2020,10280948.47,2300101
CE,2021,13704047.77,2300101
CE,2022,17270366.27,2300101
CE,2023,17834852.29,2300101
CE,2024,16734807.72,2300101
CE,2000,1686436.47,2300150
CE,2001,1945513.23,2300150
CE,2002,2368689.52,2300150
CE,2003,2471609.92,2300150
CE,2004,3392166.23,2300150
CE,2005,4217634.53,2300150
CE,2006,4675251.18,2300150
CE,2007,5362120.37,2300150
CE,2008,6594280.45,2300150
CE,2009,6153341.23,2300150
CE,2010,6584537.96,2300150
CE,2011,8092547.84,2300150
CE,2012,8324734.13,2300150
CE,2013,8932351.63,2300150
CE,2014,9666781.89,2300150
CE,2015,10297917.79,2300150
CE,2016,11985551.99,2300150
CE,2017,11582785.03,2300150
CE,2018,12375528.54,2300150
CE,2019,13438151.61,2300150
CE,2020,12851185.54,2300150
CE,2021,17130059.65,2300150
CE,2022,21587957.78,2300150
CE,2023,22293565.27,2300150
CE,2024,21499042.33,2300150
CE,2000,4216090.28,2300200
CE,2001,4863782.36,2300200
CE,2002,5921722.96,2300200
CE,2003,6179023.91,2300200
CE,2004,6784331.83,2300200
CE,2005,8440388.04,2300200
CE,2006,10284973.76,2300200
CE,2007,11796663.99,2300200
CE,2008,14507416.64,2300200
CE,2009,13537350.21,2300200
CE,2010,14485983.04,2300200
CE,2011,17803605.02,2300200
CE,2012,18314414.82,2300200
CE,2013,19651173.16,2300200
CE,2014,21266919.87,2300200
CE,2015,22655418.71,2300200
CE,2016,28765324.3,2300200
CE,2017,27798683.6,2300200
CE,2018,29701267.95,2300200
CE,2019,32251563.46,2300200
CE,2020,30842844.78,2300200
CE,2021,41112142.77,2300200
CE,2022,51811098.31,2300200
CE,2023,53504556.38,2300200
CE,2024,51597701.24,2300200
CE,2000,4235781.61,2300309
CE,2001,4962348.34,2300309
CE,2002,6079393.11,2300309
CE,2003,6253579.46,2300309
CE,2004,6781071.52,2300309
CE,2005,8317248.53,2300309
CE,2006,9072877.61,2300309
CE,2007,10289198.73,2300309
CE,2008,13188560.59,2300309
CE,2009,12306682.07,2300309
CE,2010,13169075.58,2300309
CE,2011,17803605.02,2300309
CE,2012,18314414.82,2300309
CE,2013,19651173.16,2300309
CE,2014,21266919.87,2300309
CE,2015,22655418.71,2300309
CE,2016,26368214.05,2300309
CE,2017,25482126.65,2300309
CE,2018,27226162.3,2300309
CE,2019,29563933.21,2300309
CE,2020,28272607.75,2300309
CE,2021,37686130.93,2300309
CE,2022,47493506.76,2300309
CE,2023,49045843.36,2300309
CE,2024,46771641.22,2300309
CE,2000,2237771.71,2300408
CE,2001,2628051.76,2300408
CE,2002,3211856.93,2300408
CE,2003,3275730.06,2300408
CE,2004,3520941.29,2300408
CE,2005,4280224.3,2300408
CE,2006,4625714.82,2300408
CE,2007,5195553.27,2300408
CE,2008,6594280.45,2300408
CE,2009,6153341.23,2300408
CE,2010,6584537.96,2300408
CE,2011,8092547.84,2300408
CE,2012,8324734.13,2300408
CE,2013,8932351.63,2300408
CE,2014,9666781.89,2300408
CE,2015,10297917.79,2300408
CE,2016,14382662.37,2300408
