AREAP,avg_num_people
3538006003002,3.0292857142857144
3538006003003,3.5211764705882347
3538006003004,3.2411111111111115
3538006003005,3.4839999999999995
3538006003006,3.1407317073170726
3538006003007,3.506470588235293
3538600001001,3.188867924528301
3539103001001,3.58
3539806003001,3.589999999999999
3539806003002,3.5437500000000006
3539806003003,3.319565217391305
3539806003004,3.5424999999999995
3539806003005,3.411639344262296
3540606003001,3.203928571428572
3540606003002,3.365510204081634
3541000005001,2.607553191489361
3541000005002,2.6340860215053765
3541000005003,2.6386111111111115
3541000005004,2.77
3541000005005,3.467560975609755
3541000005006,3.61
3541000005007,3.456363636363636
3541000005008,3.5186206896551733
3541000005009,3.408571428571427
3541000005010,3.3194999999999992
3543303003001,3.365925925925925
3543303003002,3.3704347826086947
3543303003003,3.3012000000000006
3543303003004,3.25
3543303003005,3.421562499999999
3543303003006,3.223823529411764
3543402005001,2.265272727272728
3543402005002,2.821194029850747
3543402005003,3.281707317073171
3543402005004,3.37469387755102
3543402005005,3.511
3543402005006,3.3188059701492536
3543402005007,3.1834
3543402005008,2.502325581395349
3543402005009,2.9632500000000013
3543402005010,3.3448837209302327
3543402005011,3.0491666666666664
3543402005012,2.884615384615384
3543402005013,3.2232203389830505
3543402005014,3.499245283018868
3543402005015,2.6517741935483885
3543402005016,2.666315789473684
3543402005017,3.4683076923076923
3543402005018,3.3760784313725494
3543402005019,3.2688235294117645
3544103003001,3.390869565217392
3544103003002,3.2521875
3545209003001,3.408
3545209003002,2.864615384615385
3545209003003,3.3817391304347835
3545209003004,3.49
3545209003005,3.2875
3545209003006,3.1810714285714288
3545308003001,3.452631578947368
3545308003002,3.298095238095237
3545803003001,3.213888888888889
3545803003002,3.5188235294117653
3545803003003,2.8400000000000003
3545803003004,3.430370370370371
3545803003005,3.2783999999999995
3545803003006,3.1925000000000003
3545803003007,3.2584375000000003
3545803003008,3.3040322580645154
3546801003001,3.2635555555555564
3546801003002,3.1904878048780487
3547304003001,3.4766666666666666
3547304003002,3.584166666666667
3547304003003,3.3860714285714275
3547304003004,3.395961538461538
3547809005001,2.804883720930233
3547809005002,3.1115909090909097
3547809005003,2.874189189189189
3547809005004,3.4206976744186046
3547809005005,2.7381666666666664
3547809005006,3.343148148148148
3547809005007,3.311774193548388
3547809005008,2.9978
3547809005009,3.056666666666667
3547809005010,3.253571428571429
3547809005011,3.5028
3547809005012,3.0136956521739138
3547809005013,3.463684210526316
3547809005014,3.4136170212765955
3547809005015,3.1283999999999987
3547809005016,3.1864444444444446
3547809005017,3.0608333333333326
3547809005018,2.9748
3547809005019,3.0554166666666664
3547809005020,3.120227272727273
3547809005021,3.2188888888888885
3547809005022,3.287115384615385
3547809005023,3.049636363636364
3548500005001,3.4752380952380952
3548500005002,3.4019047619047624
3548500005003,3.3545283018867926
3548500005004,3.3752000000000004
3548500005005,2.3323178807947014
3548500005006,2.7711965811965804
3548500005007,2.9371428571428564
3548500005008,3.073684210526317
3548708005001,3.3236986301369864
3548708005002,2.9886486486486485
3548708005003,3.0196153846153844
3548708005004,3.4765789473684205
3548708005005,2.8513432835820898
3548708005006,2.832881355932204
3548708005007,3.239016393442624
3548708005008,3.4658974358974355
3548708005009,3.393030303030303
3548708005010,3.3182857142857145
3548708005011,3.351803278688525
3548708005012,3.20734939759036
3548708005013,3.09448717948718
3548708005014,3.5341509433962264
3548708005015,3.514745762711865
3548708005016,2.9160714285714286
3548708005017,3.4862222222222226
3548708005018,2.8481395348837206
3548708005019,3.046875
3548807003001,2.936428571428572
3548807003002,2.9747826086956515
3548807003003,2.8488888888888884
3548807003004,2.8445454545454543
3548807003005,2.8928571428571423
3548807003006,2.9244
3548807003007,3.0969696969696963
3548807003008,2.952972972972973
3549805005001,2.2652777777777766
