AP;num_firms
1721000005007;398
1721000005009;700
1721000005010;873
1700251001001;84
1700301001001;82
1700350001001;223
1700400001001;226
1700707001001;489
1701002001001;242
1701051001001;51
1701101001001;147
1701309001001;100
1701903001001;122
1702000001001;499
1702158001001;95
1702208001001;517
1702307001001;226
1702406001001;247
1702554001001;455
1702703001001;57
1702901001001;108
1703008001001;154
1703057001001;150
1703073001001;63
1703107001001;120
1703206001001;96
1703305001001;76
1703602001001;56
1703701001001;174
1703800001001;121
1703826001001;30
1703842001001;202
1703867001001;184
1703883001001;40
1703891001001;41
1703909001001;113
1704105001001;42
1704600001001;43
1705102001001;82
1705557001001;104
1705607001001;65
1706001001001;137
1706100001001;222
1706258001001;44
1706506001001;111
1707009001001;635
1707108001001;251
1707207001001;210
1707306001001;239
1707405001001;100
1707553001001;120
1707652001001;200
1707702001001;148
1708205001001;749
1708254001001;109
1708304001001;120
1709005001001;167
1709302001001;813
1709807001001;43
1710508001001;105
1710706001001;78
1710904001001;70
1711100001001;83
1711506001001;93
1711803001001;49
1711902001001;310
1711951001001;65
1712009001001;140
1712157001001;23
1712405001001;50
1712454001001;56
1712504001001;175
1712702001001;102
1712801001001;42
1713205001001;560
1713304001001;382
1713700001001;94
1713809001001;79
1713957001001;78
1714203001001;353
1714302001001;67
1714880001001;224
1715002001001;61
1715101001001;114
1715150001001;35
1715259001001;45
1715507001001;40
1715705001001;143
1715754001001;281
1716208001001;186
1716307001001;100
1716505001001;448
1716604001001;372
1716653001001;107
1716703001001;245
1717008001001;78
1717206001001;74
1717503001001;238
1717800001001;66
1717909001001;169
1718006001001;59
1718303001001;53
1718402001001;110
1718451001001;58
1718501001001;65
1718550001001;48
1718659001001;35
1718709001001;45
1718758001001;123
1718808001001;43
1718840001001;123
1718865001001;241
1718881001001;61
1718899001001;337
1718907001001;140
1719004001001;53
1720002001001;30
1720101001001;70
1720150001001;48
1720200001001;102
1720259001001;71
1720309001001;43
1720499001001;128
1720804001001;139
1720853001001;63
1720903001001;283
1720937001001;39
1720978001001;128
1721109001001;115
1721208001001;473
1721257001001;46
1721307001001;41
1722081001001;172
1722107001001;276
2112506003002;330
2112506003001;243
2109106003002;591
2109106003001;608
2112803003002;268
2112803003001;288
2107506003002;505
2107506003001;227
2107506003004;510
2107506003003;344
2103703003001;33
2103703003002;192
2103406003001;187
2103406003002;224
2105302004001;386
2105302004003;854
2105302004002;982
2105302004005;300
2105302004004;1717
2105302004007;1938
2105302004006;375
2105302004009;546
2105302004008;278
2102325003002;418
2102325003001;514
2105302004010;761
2105302004012;934
2105302004011;1102
2111300005010;3350
2111300005012;917
2111300005011;6391
2111300005014;1239
2111300005013;1042
2111300005016;858
2111300005015;1288
2111300005018;383
2111300005017;1037
2111300005019;364
2111300005001;3750
2111300005003;654
2111300005002;561
2111300005005;418
2111300005004;1040
2111300005007;1530
2111300005006;814
2111300005009;2075
2111300005008;2580
2111300005021;647
2111300005020;396
2111300005023;73
2111300005022;396
2111300005025;759
2111300005024;62
2111300005027;872
2111300005026;838
2111300005029;147
2111300005028;381
2112704003002;362
2112704003001;110
2104800003002;749
2104800003001;671
2103307003001;233
2103307003003;734
2103307003002;123
2103307003004;435
2103208003001;542
2103208003002;586
2109601003002;396
2109601003001;201
2100055003002;99
2100055003001;151
2100055003004;1273
2100055003003;751
2101400003001;2559
2101400003003;981
2101400003002;366
2103000003001;230
2103000003003;252
2103000003002;422
2103000003005;138
2103000003004;869
2103000003007;376
2103000003006;329
2101608003001;1
2101608003003;409
2101608003002;863
2105351001001;59
2109809003002;155
2109809003001;155
2101707003001;178
2101707003002;701
2112308003002;5
2112308003001;167
2106409001001;203
2110500003002;121
2110500003001;268
2105401003002;412
2105401003001;439
2101202003001;740
2101202003003;463
2101202003002;22
2101202003004;346
2105476001001;54
2107803003002;0
2107803003001;252
2105708003002;413
2105708003001;471
2103604003001;206
2103604003002;462
2112209003002;305
2112209003001;229
2112209003004;167
2112209003003;364
2112209003006;307
2112209003005;1202
2112209003007;186
2108207003001;291
2108207003002;926
2102002003002;106
2102002003001;190
2104057003002;344
2104057003001;292
2100808001001;78
2103505003001;261
2103505003002;226
2111508003001;86
2111508003002;358
2114007003002;585
2114007003001;46
2108603003001;335
2108603003003;498
2108603003002;372
2109908003002;1277
2109908003001;315
2109908003003;415
2110708003002;96
2110708003001;319
2111201003001;261
2111201003003;814
2111201003002;224
2111201003005;155
2111201003004;76
2111201003007;594
2111201003006;153
2110005003002;332
2110005003001;2
2110005003003;363
2100105001001;36
2100154001001;96
2100204001001;157
2100303001001;131
2100402001001;55
2100436001001;222
2100477001001;122
2100501001001;288
2100550001001;65
2100600003001;273
2100709001001;150
2100832001001;73
2100873001001;57
2100907003001;312
2100956001001;210
2101004001001;344
2101103001001;70
2101251001001;247
2101301001001;72
2101350001001;28
2101509001001;260
2101731001001;50
2101772001001;97
2101806001001;44
2101905001001;146
2101939001001;56
2101970001001;59
2102036001001;308
2102077001001;97
2102101001001;525
2102150001001;33
2102200001001;207
2102309001001;229
2102358001001;94
2102374001001;40
2102408001001;32
2102507001001;58
2102556001001;169
2102606001001;100
2102705001001;182
2102754001001;110
2102804001001;617
2102903001001;202
2103109001001;40
2103125001001;41
2103158001001;49
2103174001001;90
2103257001001;204
2103554001001;39
2103752001001;129
2103802001001;426
2103901001001;84
2104008001001;190
2104073001001;79
2104081001001;39
2104099001001;240
2104107001001;316
2104206001001;186
2104305001001;75
2104404001001;99
2104503001001;64
2104552001001;254
2104602001001;90
2104628001001;74
2104651001001;59
2104677001001;269
2104701001001;49
2104909001001;55
2105005001001;104
2105104001001;68
2105153001001;86
2105203001001;102
2105427001001;504
2105450001001;20
2105500001001;206
2105609001001;82
2105658001001;41
2105807001001;85
2105906001001;80
2105922001001;67
2105948001001;145
2105963001001;139
2105989001001;98
2106003001001;185
2106102001001;142
2106201001001;40
2106300001001;204
2106326001001;296
2106359001001;39
2106375001001;52
2106508001001;244
2106607001001;182
2106631001001;50
2106672001001;33
2106706001001;148
2106755001001;205
2106805001001;97
2106904001001;172
2107001001001;76
2107100001001;141
2107209001001;74
2107258001001;61
2107308001001;31
2107357001001;130
2107407001001;152
2107456001001;59
2107605001001;92
2107704001001;210
2107902001001;205
2108009001001;283
2108058001001;156
2108108001001;185
2108256001001;123
2108306001001;158
2108405001001;40
2108454001001;210
2108504001001;287
2108702001001;208
2108801001001;96
2108900001001;160
2109007001001;512
2109056001001;21
2109205001001;53
2109239001001;74
2109270001001;119
2109304001001;75
2109403001001;36
2109452001001;375
2109502001001;329
2109551001001;88
2109700001001;106
2109759001001;129
2110039001001;304
2110104001001;192
2110203003001;314
2110237001001;63
2110278001001;87
2110302001001;207
2110401001001;154
2110609001001;603
2110658001001;113
2110807001001;56
2110856001001;94
2110906001001;72
2111003001001;70
2111029001001;70
2111052001001;128
2111078001001;135
2111102001001;509
2111250001001;57
2111409001001;121
2111532001001;88
2111573001001;106
2111607001001;358
2111631001001;22
2111672001001;24
2111706001001;141
2111722001001;69
2111748001001;42
2111763001001;252
2111789001001;63
2111805001001;147
2111904001001;92
2111953001001;44
2112001001001;183
2112100001001;155
2112233001001;320
2112274001001;31
2112407001001;149
2112456001001;78
2112605001001;349
2112852001001;110
2112902001001;219
2113009001001;347
2211001003011;2294
2211001003010;1528
2211001003013;455
2211001003012;6369
2211001003015;424
2211001003014;567
2211001003016;5915
2205508003001;302
2205508003002;331
2200400003001;655
2200400003002;112
2201960001001;88
2207009003001;268
2207009003002;686
2208304001001;758
2207702003001;782
2207702003003;334
2207702003002;2197
2207702003005;384
2207702003004;955
2201200003002;353
2201200003001;236
2208403003002;945
2208403003001;458
2208403003003;157
2202208003001;200
2202208003002;1135
2210607003001;58
2210607003002;1214
2203909003002;1153
2203909003001;1233
2207900003001;552
2207900003002;252
2201804001001;55
2211100003002;699
2211100003001;69
2208007003002;765
2208007003001;1001
2208007003003;2159
2209401001001;76
2203701003002;547
2203701003001;239
2211001003002;726
2211001003001;2525
2211001003004;246
2211001003003;709
2211001003006;2318
2211001003005;1556
2211001003008;495
2211001003007;2667
2211001003009;1843
2200053001001;97
2200103001001;57
2200202001001;511
2200251001001;89
2200277001001;76
2200301001001;151
2200459001001;64
2200509001001;313
2200608001001;84
2200707001001;241
2200806001001;70
2200905001001;64
2200954001001;18
2201002001001;74
2201051001001;38
2201101001001;148
2201150001001;454
2201176001001;51
2201309001001;44
2201408001001;78
2201507001001;437
2201556001001;73
2201572001001;75
2201606001001;143
2201705001001;105
2201739001001;128
2201770001001;48
2201903001001;1108
2201919001001;72
2201929001001;77
2201945001001;60
2201988001001;44
2202000001001;107
2202026001001;104
2202059001001;80
2202075001001;36
2202083001001;240
2202091001001;75
2202109001001;55
2202117001001;85
2202133001001;111
2202174001001;45
2202251001001;36
2202307001001;410
2202406001001;140
2202455001001;62
2202505001001;151
2202539001001;55
2202554001001;99
2202604001001;302
2202653001001;179
2202703001001;481
2202711001001;65
2202729001001;63
2202737001001;40
2202752001001;146
2202778001001;59
2202802001001;75
2202851001001;51
2202901001001;639
2203008001001;67
2203107001001;200
2203206001001;223
2203230001001;64
2203255001001;42
2203271001001;50
2203305001001;240
2203354001001;73
2203404001001;135
2203420001001;32
2203453001001;131
2203503001001;196
2203602001001;103
2203750001001;42
2203800001001;56
2203859001001;28
2204006001001;41
2204105001001;48
2204154001001;50
2204204001001;148
2204303001001;174
2204352001001;64
2204402001001;129
2204501001001;207
2204550001001;69
2204600001001;37
2204659001001;81
2204709001001;209
2204808001001;126
2204907001001;72
2205003001001;139
2205102001001;223
2205151001001;124
2205201001001;338
2205250001001;40
2205276001001;46
2205300001001;67
2205359001001;39
2205409001001;160
2205458001001;42
2205516001001;52
2205524001001;74
2205532001001;54
2205540001001;24
2205557001001;118
2205565001001;83
2205573001001;56
2205581001001;51
2205599001001;51
2205607001001;92
2205706001001;491
2205805001001;550
2205854001001;60
2205904001001;72
2205953001001;195
2206001001001;82
2206050001001;54
2206100001001;151
2206209001001;210
2206308001001;24
2206357001001;60
2206407001001;142
2206506001001;106
2206605001001;107
2206654001001;35
2206670001001;67
2206696001001;52
2206704001001;94
2206720001001;105
2206753001001;32
2206803001001;53
2206902001001;61
2206951001001;30
2207108001001;34
2207207001001;150
2207306001001;93
2207355001001;54
2207405001001;69
2207504001001;127
2207553001001;49
2207603001001;130
2207751001001;34
2207777001001;77
2207793001001;34
2207801001001;532
2207850001001;60
2207934001001;53
2207959001001;66
2208106001001;104
2208205001001;363
2208502001001;119
2208551001001;29
2208601001001;43
2208650001001;140
2208700001001;100
2208809001001;264
2208858001001;26
2208874001001;62
2208908001001;138
2209005001001;82
2209104001001;108
2209153001001;57
2209203001001;152
2209302001001;61
2209351001001;53
2209377001001;87
2209450001001;10
2209500001001;60
2209559001001;54
2209609001001;50
2209658001001;78
2209708001001;78
2209757001001;49
2209807001001;59
2209856001001;50
2209872001001;78
2209906001001;67
2209955001001;58
2209971001001;98
2210003001001;681
2210052001001;88
2210102001001;64
2210201001001;113
2210300001001;109
2210359001001;57
2210375001001;38
2210383001001;23
2210391001001;32
2210409001001;249
2210508001001;166
2210623001001;27
2210631001001;83
2210656001001;113
2210706001001;218
2210805001001;377
2210904001001;43
2210938001001;88
2210953001001;31
2210979001001;39
2211209001001;1032
2211308001001;626
2211357001001;25
2211407001001;45
2211506001001;31
2211605001001;56
2211704001001;50
2311306003001;275
2311306003003;988
2311306003002;186
2302404003002;87
2302404003001;791
2303501003001;484
2303501003003;390
2303501003002;563
2314102003002;416
2314102003001;420
2300309003002;443
2300309003001;384
2306306003001;238
2306306003002;456
2312403003002;577
2312403003001;461
2306553003001;90
2306553003002;689
2306256003001;229
2306256003002;617
2311801003001;164
2311801003003;728
2311801003002;833
2314003003002;97
2314003003001;304
2307304005012;327
2307304005015;356
2307304005014;370
2307304005016;523
2307304005019;1521
2313104003001;401
2307304005018;90
2313104003002;222
2307304005000;169
2307304005001;1926
2307304005003;472
2307304005032;519
2307304005035;556
2307304005022;913
2307304005029;1406
2307502003002;178
2307502003001;295
2307700003002;769
2307700003001;70
2307700003004;269
2307700003003;235
2307700003005;178
2300200003002;365
2300200003001;116
2302800003002;240
2302800003001;330
2302800003003;1004
2310704003002;302
2310704003001;156
2305803003002;397
2305803003001;367
2312304003002;440
2312304003001;220
2305233003001;341
2305233003002;905
2307007003002;785
2307007003001;48
2311405003001;180
2311405003003;51
2311405003002;1094
2306900003001;448
2306900003002;431
2301000003001;202
2301000003003;754
2301000003002;888
2304707003002;338
2304707003001;228
2310308003002;49
2310308003001;424
2301901003001;543
2301901003002;780
2301109003001;157
2301109003003;1600
2301109003002;270
2310506003002;320
2310506003001;271
2309300003002;280
2309300003001;380
2313302003001;71
2313302003002;1195
2313401003001;46
2313401003003;892
2313401003002;1294
2304285003001;1317
2304285003002;3242
2310209003002;196
2310209003001;538
2305001003002;572
2305001003001;349
2302206003002;437
2302206003001;373
2308005003001;213
2308005003002;192
2304202003002;164
2304202003001;64
2304202003004;175
2304202003003;312
2304202003006;1586
2304202003005;869
2302107003001;57
2306405003001;641
2306405003003;370
2306405003002;46
2306405003005;747
2306405003004;303
2300754003002;445
2300754003001;92
2313559001001;116
2305407003002;393
2305407003001;464
2308104003001;302
2308104003002;399
2309607003002;766
2309607003001;406
2313500003001;202
2313500003002;956
2308401003001;11
2308401003002;421
2307650005004;188
2307650005006;213
2307650005005;600
2307650005009;458
2307650005010;854
2307650005029;406
2307650005033;210
2307650005014;224
2307650005020;505
2307650005038;818
2307650005045;412
2304400005101;1233
2304400005103;1527
2304400005105;1870
2304400005107;1297
2304400005106;318
2304400005109;1115
2305506003002;468
2305506003001;160
2305506003004;390
2305506003003;216
2305506003006;401
2305506003005;1509
2304400005116;506
2304400005118;282
2308708003001;552
2308708003002;428
2305902003002;194
2305902003001;255
2304400005002;13004
2304400005006;841
2304400005009;825
2304400005022;5341
2304400005024;4121
2304400005027;2678
2304400005029;1561
2304400005011;3018
2304400005010;10100
2304400005012;395
2304400005017;571
2304400005016;3143
2304400005019;1481
2304400005018;1337
2304400005041;394
2304400005044;778
2304400005045;881
2304400005048;565
2304400005049;1521
2304400005051;1490
2304400005050;1204
2304400005033;1278
2304400005035;939
2304400005034;1704
2304400005037;1007
2304400005039;1097
2304400005040;802
2304400005064;2435
2304400005063;1029
2304400005065;1947
2304400005073;656
2304400005072;457
2304400005058;3857
2312205003002;745
2312205003001;108
2304400005062;1953
2304400005061;883
2304400005088;1160
2304400005089;838
2304400005090;276
2304400005094;691
2304400005074;626
2304400005076;545
2304400005079;726
2304400005078;569
2304400005081;898
2304400005084;1303
2304400005083;1480
2312908003002;1169
2312908003001;190
2312908003004;1200
2312908003003;192
2312908003006;171
2312908003005;337
2312908003008;188
2312908003007;280
2312908003009;1186
2304400005098;1205
2304103003002;171
2304103003001;436
2304103003004;112
2304103003003;816
2301208001001;592
2302602003002;495
2302602003001;580
2303709005010;989
2303709005012;341
2303709005017;336
2303709005019;406
2307601003002;866
2307601003001;914
2303709005030;280
2303709005036;312
2303709005054;359
2303709005053;706
2303709005041;266
2303709005043;548
2303709005047;430
2303709005046;185
2303709005049;120
2303709005048;336
2302503003002;300
2302503003001;630
2309706003002;235
2309706003001;323
2309706003003;382
2308500003001;387
2308500003002;343
2300101001001;66
2300150001001;157
2300408001001;120
2300507001001;117
2300606001001;60
2300705001001;280
2300804001001;99
2300903001001;157
2301257001001;122
2301307001001;247
2301406001001;127
2301505001001;74
2301604001001;275
2301703001001;253
2301802001001;59
2301851001001;228
2301950001001;276
2302008001001;201
2302057001001;172
2302107003002;343
2302305003001;899
2302701001001;325
2302909001001;158
2303006001001;182
2303105001001;227
2303204001001;216
2303303001001;477
2303402001001;458
2303600001001;129
2303659001001;62
2303808001001;337
2303907001001;173
2303931001001;116
2303956001001;416
2304004001001;290
2304236001001;201
2304251001001;642
2304269001001;139
2304277001001;50
2304301001001;239
2304350001001;376
2304459001001;353
2304509001001;277
2304608001001;91
2304657001001;157
2304806001001;19
2304905001001;213
2304954001001;201
2305100001001;143
2305209001001;266
2305266001001;140
2305308001001;294
2305332001001;110
2305357001001;563
2305605001001;466
2305654001001;131
2305704001001;235
2306009001001;296
2306108001001;450
2306207001001;122
2306504001001;181
2306603001001;282
2306702001001;333
2306801001001;170
2307106001001;508
2307205001001;81
2307254001001;1127
2307403001001;305
2307635001001;256
2307809001001;483
2307908001001;129
2308203001001;207
2308302001001;331
2308351001001;197
2308377001001;97
2308609001001;212
2308807001001;69
2308906001001;217
2309003001001;133
2309102001001;126
2309201001001;207
2309409001001;356
2309458001001;374
2309508001001;258
2309805001001;149
2309904001001;95
2310001001001;125
2310100001001;79
2310258003001;618
2310407001001;182
2310605001001;119
2310803001001;203
2310852001001;408
2310902001001;199
2310951001001;81
2311009001001;130
2311108001001;160
2311207001001;100
2311231001001;91
2311264001001;312
2311355001001;129
2311504001001;396
2311603001001;345
2311702001001;408
2311900001001;171
2311959001001;73
2312007001001;606
2312106001001;133
2312502001001;106
2312601001001;199
2312700001001;368
2312809001001;101
2313005001001;397
2313203001001;280
2313252001001;63
2313351001001;146
2313609003001;775
2313708001001;60
2313757001001;135
2313807001001;268
2313906001001;199
2313955001001;524
2412005003001;115
2412005003003;585
2412005003002;254
2412005003004;467
2408102004003;162
2408102004002;158
2408102004005;257
2408102004004;2797
2408102004007;1161
2408102004006;2422
2408102004009;362
2408102004008;283
2408102004010;250
2408102004012;3502
2408102004011;2562
2408102004001;4404
2408102004014;381
2408102004013;2372
2408102004016;360
2408102004015;571
2408102004018;2317
2408102004017;6739
2408102004019;574
2408102004021;686
2408102004020;555
2408102004023;1379
2408102004022;519
2408003005002;220
2408003005001;2550
2408003005004;547
2408003005003;776
2408003005006;157
2408003005005;472
2408003005008;329
2408003005007;556
2408003005009;1880
2408003005011;706
2408003005010;796
2408003005013;194
2408003005012;688
2408300003002;136
