sector;concurb_name;participation
Financial;CASTANHAL;0,006253691415071396
Financial;CATALAO;0,01150687338047345
Financial;CATANDUVA;0,014155544453167749
Financial;CAXIAS;0,009906808832171942
Financial;CAXIAS DO SUL;0,018127440476492722
Financial;CHAPECO;0,017948134020325086
Financial;CODO;0,00933471625425989
Financial;COLATINA;0,026846693733673245
Financial;CONSELHEIRO LAFAIETE;0,009979388175751515
Financial;CRICIUMA;0,01333611357908288
Financial;CUIABA;0,016975223864198207
Financial;CURITIBA;0,0237107561543442
Financial;DIVINOPOLIS;0,020833712403791917
Financial;DOURADOS;0,014344133375275243
Financial;EUNAPOLIS;0,011193838254172016
Financial;FEIRA DE SANTANA;0,013618340006159533
Financial;FLORIANOPOLIS;0,017602484088876092
Financial;FORMOSA;0,01063659628918746
Financial;FORTALEZA;0,015521089733737378
Financial;FRANCA;0,015962537599124967
Financial;GARANHUNS;0,012469756188349152
Financial;GOIANIA;0,013847474893236426
Financial;GOVERNADOR VALADARES;0,01823452403216757
Financial;GUARAPARI;0,008735378282042272
Financial;GUARAPUAVA;0,020449672915177835
Financial;GUARATINGUETA;0,01402373247033441
Financial;ILHEUS;0,010711155831088318
Financial;IMPERATRIZ;0,010710443852018147
Financial;INDAIATUBA;0,010665893308843669
Financial;INTERNACIONAL DE CORUMBA;0,008748508776913026
Financial;INTERNACIONAL DE FOZ DO IGUACU;0,01223769730733519
Financial;INTERNACIONAL DE PEDRO JUAN CABALLERO;0,017142857142857144
Financial;INTERNACIONAL DE SANT'ANA DO LIVRAMENTO;0,018355739400206825
Financial;INTERNACIONAL DE URUGUAIANA;0,01576897501662392
Financial;IPATINGA;0,010228246475033108
Financial;ITABIRA;0,0071823988644428675
Financial;ITABUNA;0,016465166852201826
Financial;ITAJAI - BALNEARIO CAMBORIU;0,011168546693733477
Financial;ITAJUBA;0,011817003148731247
Financial;ITAPETININGA;0,009112567004169148
Financial;ITAPIPOCA;0,007428369296073576
Financial;ITATIBA;0,01005851212036779
Financial;ITU - SALTO;0,016773356071114957
Financial;JARAGUA DO SUL;0,007709288892447413
Financial;JAU;0,014378235102898151
Financial;JEQUIE;0,009874977350969379
Financial;JI-PARANA;0,013115191392877784
Financial;JOAO PESSOA;0,011299785608131378
Financial;JOINVILLE;0,018237225797977145
Financial;JUAZEIRO DO NORTE;0,008754740834386852
Financial;JUIZ DE FORA;0,015787263422376917
Financial;JUNDIAI;0,01280101856695091
Financial;LAGES;0,014198085770186664
Financial;LAJEADO;0,016032539306168606
Financial;LAVRAS;0,011615862681266647
Financial;LIMEIRA;0,01430212656209702
Financial;LINHARES;0,016648579974061037
Financial;LONDRINA;0,017860002348595645
Financial;MACAE - RIO DAS OSTRAS;0,006738951413670052
Financial;MACAPA;0,01201009424730906
Financial;MACEIO;0,012362057991242265
Financial;MANAUS;0,009157040502997513
Financial;MARABA;0,010204814947897952
Financial;MARILIA;0,017624905849861913
Financial;MARINGA;0,019524236983842008
Financial;MOGI GUACU - MOGI MIRIM;0,012390804273275095
Financial;MONTES CLAROS;0,013369687071817087
Financial;MOSSORO;0,009902027558023786
Financial;MURIAE;0,013764681640222542
Financial;NATAL;0,010915847332972052
Financial;NOVA FRIBURGO;0,010799179102990695
Financial;OURINHOS;0,014789234638339402
Financial;PALMAS;0,007867736962415607
Financial;PARANAGUA;0,010080645161290322
Financial;PARAUAPEBAS;0,004180909808046279
Financial;PARINTINS;0,0075298981249077215
Financial;PARNAIBA;0,011614935363212809
Financial;PASSO FUNDO;0,020330055514503873
Financial;PASSOS;0,012729517049837987
Financial;PATOS;0,018675013041210223
Financial;PATOS DE MINAS;0,014772491784836733
Financial;PAULO AFONSO;0,01229811823973922
Financial;PELOTAS;0,015417663693713292
Financial;PETROLINA;0,011128536478263597
Financial;PETROPOLIS;0,01658174840859295
Financial;PIRACICABA;0,016179492684722265
Financial;POCOS DE CALDAS;0,015049675243850001
Financial;PONTA GROSSA;0,013333333333333332
Financial;PORTO ALEGRE;0,01899842940642911
Financial;PORTO SEGURO;0,006214743283296682
Financial;PORTO VELHO;0,007025811634916612
Financial;POUSO ALEGRE;0,012434043384795779
Financial;PRESIDENTE PRUDENTE;0,020523479408067508
Financial;RECIFE;0,014285028588668956
Financial;RESENDE;0,009772572844638075
Financial;RIBEIRAO PRETO;0,02454152469999912
Financial;RIO BRANCO;0,00943034498481818
Financial;RIO CLARO;0,012265448903720617
Financial;RIO DE JANEIRO;0,02526161862531905
Financial;RIO GRANDE;0,016960634267506335
Financial;RIO VERDE;0,01326276725846582
Financial;RONDONOPOLIS;0,013954348026984567
Financial;SALVADOR;0,01307658158839602
Financial;SANTA CRUZ DO SUL;0,019484478259809302
Financial;SANTA MARIA;0,022153330540427316
Financial;SANTAREM;0,007035928143712575
Financial;SAO BENTO DO SUL - RIO NEGRINHO;0,009683168843606182
Financial;SAO CARLOS;0,013414471044536578
Financial;SAO JOAO DEL REI;0,010727000187371181
Financial;SAO JOSE DO RIO PRETO;0,029504213000871655
Financial;SAO JOSE DOS CAMPOS;0,01461721082077477
Financial;SAO LUIS;0,010317386067289588
Financial;SAO MATEUS;0,006518968728556024
Financial;SAO PAULO;0,033692470207804914
Financial;SAO ROQUE - MAIRINQUE;0,012978089930529048
Financial;SERTAOZINHO;0,01636215474352376
Financial;SETE LAGOAS;0,012860018167892704
Financial;SINOP;0,014928096941382583
Financial;SOBRAL;0,01017190987964007
Financial;SOROCABA;0,01445775129061646
Financial;TAQUARA - PAROBE - IGREJINHA;0,008068927789934354
Financial;TATUI;0,011291009799744355
Financial;TEIXEIRA DE FREITAS;0,01132206932590141
Financial;TEOFILO OTONI;0,014930466683730057
Financial;TERESINA;0,013989376228445706
Financial;TERESOPOLIS;0,013639162561576355
Financial;TOLEDO;0,013182483963836557
Financial;TRAMANDAI - OSORIO;0,009933123524783635
Financial;TRES LAGOAS;0,007149145976404297
Financial;TRES RIOS - PARAIBA DO SUL;0,02029563585171281
Financial;TUBARAO - LAGUNA;0,010712124268710913
Financial;UBA;0,00876043319307443
Financial;UBERABA;0,01362541126970731
Financial;UBERLANDIA;0,020433210239514752
Financial;UMUARAMA;0,014001175951785976
Financial;VARGINHA;0,017128368354327947
Financial;VITORIA;0,016508918678506217
Financial;VITORIA DA CONQUISTA;0,013766100313590702
Financial;VITORIA DE SANTO ANTAO;0,008667583238687309
Financial;VOLTA REDONDA - BARRA MANSA;0,019521206696250026
Government;ABAETETUBA;0,5499161713153483
Government;ACAILANDIA;0,20187793427230047
Government;ALAGOINHAS;0,19604169669020513
Government;AMERICANA - SANTA BARBARA D'OESTE;0,12173735582437843
Government;ANAPOLIS;0,24052004333694474
Government;ANGRA DOS REIS;0,2196958655200894
Government;APUCARANA;0,1332623861889559
Government;ARACAJU;0,397224826996807
Government;ARACATUBA;0,20438239286406826
Government;ARAGUAINA;0,2633642765685019
Government;ARAGUARI;0,20346111084255813
Government;ARAPIRACA;0,2633491962378686
Government;ARAPONGAS;0,11512007115327602
Government;ARARAQUARA;0,1701575255261253
Government;ARARAS;0,18353392445173305
Government;ARARUAMA;0,3389384920634921
Government;ATIBAIA;0,15552314423888847
Government;BACABAL;0,27648322591307223
Government;BAGE;0,3147014097242201
Government;BAIXADA SANTISTA;0,20974395047833427
Government;BARBACENA;0,3257090909090909
Government;BARREIRAS;0,1726971021531488
Government;BARRETOS;0,24716232534069346
Government;BAURU;0,1712025181845251
Government;BELEM;0,4150667860064152
Government;BELO HORIZONTE;0,2970424880645818
Government;BENTO GONCALVES;0,12028294488534773
Government;BIRIGUI;0,1241250818268795
Government;BLUMENAU;0,1222598027975235
Government;BOA VISTA;0,525367804599343
Government;BOTUCATU;0,2353801947533656
Government;BRAGANCA;0,5688804554079696
Government;BRAGANCA PAULISTA;0,19425352694951165
Government;BRASILIA;0,44335558497953614
Government;BRUSQUE;0,09166478597758218
Government;CABO FRIO;0,3537564424474693
Government;CACHOEIRO DE ITAPEMIRIM;0,18784691136974038
Government;CAMETA;0,844294003868472
Government;CAMPINA GRANDE;0,3032737990806695
Government;CAMPINAS;0,17246414902179805
Government;CAMPO GRANDE;0,3998870899608763
Government;CAMPOS DOS GOYTACAZES;0,3267546408308593
Government;CARAGUATATUBA - UBATUBA - SAO SEBASTIAO;0,22356856387063742
Government;CARUARU;0,21559946668489965
Government;CASCAVEL;0,18007926739761293
Government;CASTANHAL;0,24663864086439913
Government;CATALAO;0,13623786727568185
Government;CATANDUVA;0,16872457354935408
Government;CAXIAS;0,4640248509780875
Government;CAXIAS DO SUL;0,11458878129776226
Government;CHAPECO;0,11752398303396056
Government;CODO;0,34982960438583494
Government;COLATINA;0,18326881314323482
Government;CONSELHEIRO LAFAIETE;0,21034264606844758
Government;CRICIUMA;0,12655255571068522
Government;CUIABA;0,3438051812495585
Government;CURITIBA;0,26216318138612227
Government;DIVINOPOLIS;0,18293637074910388
Government;DOURADOS;0,2366782006920415
Government;EUNAPOLIS;0,24087291399229782
Government;FEIRA DE SANTANA;0,1615240991684632
Government;FLORIANOPOLIS;0,3190604468481066
Government;FORMOSA;0,31261996161228406
Government;FORTALEZA;0,2788703509564763
Government;FRANCA;0,13800018229878772
Government;GARANHUNS;0,3243997766610832
Government;GOIANIA;0,3578212086965343
Government;GOVERNADOR VALADARES;0,2506078174677389
Government;GUARAPARI;0,2045785430995532
Government;GUARAPUAVA;0,18696058490462317
Government;GUARATINGUETA;0,2001618122977346
Government;ILHEUS;0,33461001655360445
Government;IMPERATRIZ;0,2403769702071933
Government;INDAIATUBA;0,13880161760677978
Government;INTERNACIONAL DE CORUMBA;0,36260864625347955
Government;INTERNACIONAL DE FOZ DO IGUACU;0,257753017641597
Government;INTERNACIONAL DE PEDRO JUAN CABALLERO;0,3019548872180451
Government;INTERNACIONAL DE SANT'ANA DO LIVRAMENTO;0,25318855567045845
Government;INTERNACIONAL DE URUGUAIANA;0,1751686140400874
Government;IPATINGA;0,18662460076341825
Government;ITABIRA;0,14078069552874378
Government;ITABUNA;0,2768270898594248
Government;ITAJAI - BALNEARIO CAMBORIU;0,15822224082484007
Government;ITAJUBA;0,20377847749583256
Government;ITAPETININGA;0,16298391899940443
Government;ITAPIPOCA;0,389222968989506
Government;ITATIBA;0,10323209807745891
Government;ITU - SALTO;0,13523041093449736
Government;JARAGUA DO SUL;0,08813066901529276
Government;JAU;0,18726713510539872
Government;JEQUIE;0,2380413118318536
Government;JI-PARANA;0,1898812964033255
Government;JOAO PESSOA;0,5046834229476865
Government;JOINVILLE;0,12197031393668725
Government;JUAZEIRO DO NORTE;0,3113305941845765
Government;JUIZ DE FORA;0,21046600186486158
Government;JUNDIAI;0,11798670835005941
Government;LAGES;0,17709269737189995
Government;LAJEADO;0,1305767336665086
Government;LAVRAS;0,24940810890796092
Government;LIMEIRA;0,13361937586457526
Government;LINHARES;0,21002620364733596
Government;LONDRINA;0,18222433358598528
Government;MACAE - RIO DAS OSTRAS;0,18436041723853966
Government;MACAPA;0,508564659834166
Government;MACEIO;0,36140231136741846
Government;MANAUS;0,3255633539666293
Government;MARABA;0,26170798898071623
Government;MARILIA;0,2396351159092811
Government;MARINGA;0,1886675724198166
Government;MOGI GUACU - MOGI MIRIM;0,17198944382506104
Government;MONTES CLAROS;0,246605677272916
Government;MOSSORO;0,2184034508653359
Government;MURIAE;0,18462806511436225
Government;NATAL;0,3814767913823422
Government;NOVA FRIBURGO;0,19095817808683177
Government;OURINHOS;0,2149318719267295
Government;PALMAS;0,6708486169439867
Government;PARANAGUA;0,17107005296100145
Government;PARAUAPEBAS;0,13904811990533789
Government;PARINTINS;0,7241990255425956
Government;PARNAIBA;0,31051906293063847
Government;PASSO FUNDO;0,2306409746300612
Government;PASSOS;0,19730751427248883
Government;PATOS;0,2917057902973396
Government;PATOS DE MINAS;0,17641137985138697
Government;PAULO AFONSO;0,3678322714476219
Government;PELOTAS;0,28590656950184906
Government;PETROLINA;0,2370616648892792
Government;PETROPOLIS;0,1925246003656023
Government;PIRACICABA;0,13896727295034197
Government;POCOS DE CALDAS;0,18691017720143935
Government;PONTA GROSSA;0,16625399593141527
Government;PORTO ALEGRE;0,2814798411596387
Government;PORTO SEGURO;0,2055167798068649
Government;PORTO VELHO;0,4579988029699287
Government;POUSO ALEGRE;0,20395251123705296
Government;PRESIDENTE PRUDENTE;0,24258528632058446
Government;RECIFE;0,30522824405721066
Government;RESENDE;0,23134417842439747
Government;RIBEIRAO PRETO;0,20367484570754424
Government;RIO BRANCO;0,547799413453268
Government;RIO CLARO;0,15340593073973244
Government;RIO DE JANEIRO;0,27507568157500806
Government;RIO GRANDE;0,23679654765787692
Government;RIO VERDE;0,17844642179395268
Government;RONDONOPOLIS;0,1321735514277793
Government;SALVADOR;0,3103802796233796
Government;SANTA CRUZ DO SUL;0,1825541980637452
Government;SANTA MARIA;0,28405529953917047
Government;SANTAREM;0,4064670658682635
Government;SAO BENTO DO SUL - RIO NEGRINHO;0,13846399404112686
Government;SAO CARLOS;0,1877223485355089
Government;SAO JOAO DEL REI;0,2703766160764475
Government;SAO JOSE DO RIO PRETO;0,19141419477535063
Government;SAO JOSE DOS CAMPOS;0,1770246235019689
Government;SAO LUIS;0,4117423489375636
Government;SAO MATEUS;0,22223311440054896
Government;SAO PAULO;0,22170066594565205
Government;SAO ROQUE - MAIRINQUE;0,1772272692571952
Government;SERTAOZINHO;0,09060301938582947
Government;SETE LAGOAS;0,17939903460805445
Government;SINOP;0,18377253814147018
Government;SOBRAL;0,1785377304213748
Government;SOROCABA;0,14285036440935317
Government;TAQUARA - PAROBE - IGREJINHA;0,10919427946233198
Government;TATUI;0,17419400653316292
Government;TEIXEIRA DE FREITAS;0,2206497125936248
Government;TEOFILO OTONI;0,24136165856155617
Government;TERESINA;0,43299369574164465
Government;TERESOPOLIS;0,2453817733990148
Government;TOLEDO;0,12917319056518006
Government;TRAMANDAI - OSORIO;0,23603461841070023
Government;TRES LAGOAS;0,15513294594118682
Government;TRES RIOS - PARAIBA DO SUL;0,17131041764429844
Government;TUBARAO - LAGUNA;0,21393988299374622
Government;UBA;0,12812995792232876
Government;UBERABA;0,255629349674042
Government;UBERLANDIA;0,16799851632856777
Government;UMUARAMA;0,17506982213729236
Government;VARGINHA;0,17783831899225852
Government;VITORIA;0,2640627194556719
Government;VITORIA DA CONQUISTA;0,25317577024608895
Government;VITORIA DE SANTO ANTAO;0,2472353398290394
Government;VOLTA REDONDA - BARRA MANSA;0,21658064639000513
Manufacturing;ABAETETUBA;0,029721079103795154
Manufacturing;ACAILANDIA;0,14546654929577466
Manufacturing;ALAGOINHAS;0,14228755344189845
Manufacturing;AMERICANA - SANTA BARBARA D'OESTE;0,4224460067135347
Manufacturing;ANAPOLIS;0,268165605560763
Manufacturing;ANGRA DOS REIS;0,2173881358402565
Manufacturing;APUCARANA;0,42636277639825
Manufacturing;ARACAJU;0,06985807605414238
Manufacturing;ARACATUBA;0,1722146812315515
Manufacturing;ARAGUAINA;0,13268245838668374
Manufacturing;ARAGUARI;0,24638661961618408
Manufacturing;ARAPIRACA;0,1683965975943343
Manufacturing;ARAPONGAS;0,5045360213459829
Manufacturing;ARARAQUARA;0,24923234390992835
Manufacturing;ARARAS;0,33374100119520805
Manufacturing;ARARUAMA;0,07172619047619049
Manufacturing;ATIBAIA;0,29925027506972696
Manufacturing;BACABAL;0,07486365889935548
Manufacturing;BAGE;0,13912292959598865
Manufacturing;BAIXADA SANTISTA;0,06181204276871131
Manufacturing;BARBACENA;0,1572727272727273
Manufacturing;BARREIRAS;0,08693540553666829
Manufacturing;BARRETOS;0,20669311712954977
Manufacturing;BAURU;0,11639797524352376
Manufacturing;BELEM;0,05415469343531457
Manufacturing;BELO HORIZONTE;0,11478510920068656
Manufacturing;BENTO GONCALVES;0,50966153267041
Manufacturing;BIRIGUI;0,5349967269248199
Manufacturing;BLUMENAU;0,42780898876404494
Manufacturing;BOA VISTA;0,022653906584773603
Manufacturing;BOTUCATU;0,27406481136593414
Manufacturing;BRAGANCA;0,05445920303605313
Manufacturing;BRAGANCA PAULISTA;0,2626996020877474
Manufacturing;BRASILIA;0,028291214760813456
Manufacturing;BRUSQUE;0,5616301812984277
Manufacturing;CABO FRIO;0,02406832298136646
Manufacturing;CACHOEIRO DE ITAPEMIRIM;0,2758952551477171
Manufacturing;CAMETA;0,00851063829787234
Manufacturing;CAMPINA GRANDE;0,22596114483549132
Manufacturing;CAMPINAS;0,21283243261001691
Manufacturing;CAMPO GRANDE;0,06592209207300463
Manufacturing;CAMPOS DOS GOYTACAZES;0,08593857304356095
Manufacturing;CARAGUATATUBA - UBATUBA - SAO SEBASTIAO;0,015752197286457888
Manufacturing;CARUARU;0,21836860278281084
Manufacturing;CASCAVEL;0,20974243741601833
Manufacturing;CASTANHAL;0,2146058437272001
Manufacturing;CATALAO;0,27572576749088673
Manufacturing;CATANDUVA;0,3052601527371351
Manufacturing;CAXIAS;0,09361094786331962
Manufacturing;CAXIAS DO SUL;0,48388587329071436
Manufacturing;CHAPECO;0,30631387172990976
Manufacturing;CODO;0,17750777893021188
Manufacturing;COLATINA;0,2654140307808517
Manufacturing;CONSELHEIRO LAFAIETE;0,19679190220607742
Manufacturing;CRICIUMA;0,40505158564667915
Manufacturing;CUIABA;0,09140173126878615
Manufacturing;CURITIBA;0,16917042057555343
Manufacturing;DIVINOPOLIS;0,2746229007078004
Manufacturing;DOURADOS;0,18483799937087134
Manufacturing;EUNAPOLIS;0,09329910141206675
Manufacturing;FEIRA DE SANTANA;0,18620072374499538
Manufacturing;FLORIANOPOLIS;0,0631458271213975
Manufacturing;FORMOSA;0,07621561100447857
Manufacturing;FORTALEZA;0,1648697132291712
Manufacturing;FRANCA;0,3944490019141373
Manufacturing;GARANHUNS;0,10075066691482101
Manufacturing;GOIANIA;0,11176706752715701
Manufacturing;GOVERNADOR VALADARES;0,1105105666729007
Manufacturing;GUARAPARI;0,04442994126211155
Manufacturing;GUARAPUAVA;0,1784398878566324
Manufacturing;GUARATINGUETA;0,17365156418554478
Manufacturing;ILHEUS;0,12343795644129962
Manufacturing;IMPERATRIZ;0,07925260745521724
Manufacturing;INDAIATUBA;0,3893534406367313
Manufacturing;INTERNACIONAL DE CORUMBA;0,036016588081577004
Manufacturing;INTERNACIONAL DE FOZ DO IGUACU;0,03793871866295265
Manufacturing;INTERNACIONAL DE PEDRO JUAN CABALLERO;0,13704260651629072
Manufacturing;INTERNACIONAL DE SANT'ANA DO LIVRAMENTO;0,03834884522578421
Manufacturing;INTERNACIONAL DE URUGUAIANA;0,03315284506507077
Manufacturing;IPATINGA;0,28785541793253877
Manufacturing;ITABIRA;0,05811213626685593
Manufacturing;ITABUNA;0,13516452222538639
Manufacturing;ITAJAI - BALNEARIO CAMBORIU;0,15310884624238746
Manufacturing;ITAJUBA;0,38421929987034636
Manufacturing;ITAPETININGA;0,206789755807028
Manufacturing;ITAPIPOCA;0,3215422709586134
Manufacturing;ITATIBA;0,41108943995541936
Manufacturing;ITU - SALTO;0,36263792203825546
Manufacturing;JARAGUA DO SUL;0,575771786747801
Manufacturing;JAU;0,38153584556525216
Manufacturing;JEQUIE;0,29076825511868093
Manufacturing;JI-PARANA;0,16311741430667318
Manufacturing;JOAO PESSOA;0,09890259907479515
Manufacturing;JOINVILLE;0,3874215158281886
Manufacturing;JUAZEIRO DO NORTE;0,27880847029077116
Manufacturing;JUIZ DE FORA;0,1474735396069555
Manufacturing;JUNDIAI;0,34819013790390924
Manufacturing;LAGES;0,2144254666596161
Manufacturing;LAJEADO;0,4235216867909386
Manufacturing;LAVRAS;0,19195767978691922
Manufacturing;LIMEIRA;0,41109235422381657
Manufacturing;LINHARES;0,2507344961753262
Manufacturing;LONDRINA;0,20288663755831457
Manufacturing;MACAE - RIO DAS OSTRAS;0,07344221795223715
Manufacturing;MACAPA;0,02444249884122161
Manufacturing;MACEIO;0,10564881632527857
Manufacturing;MANAUS;0,21636325973582882
Manufacturing;MARABA;0,1399449035812672
Manufacturing;MARILIA;0,2101598460122186
Manufacturing;MARINGA;0,23762069969430832
Manufacturing;MOGI GUACU - MOGI MIRIM;0,3168263735023074
Manufacturing;MONTES CLAROS;0,13260349051250467
Manufacturing;MOSSORO;0,13277798152320078
Manufacturing;MURIAE;0,2421182773542139
Manufacturing;NATAL;0,1195517535031354
Manufacturing;NOVA FRIBURGO;0,36432285959074695
Manufacturing;OURINHOS;0,22401561502946588
Manufacturing;PALMAS;0,019501001187248596
Manufacturing;PARANAGUA;0,11771786230139625
Manufacturing;PARAUAPEBAS;0,055824349198001576
Manufacturing;PARINTINS;0,030267237560903586
Manufacturing;PARNAIBA;0,08661985694599383
Manufacturing;PASSO FUNDO;0,17067394228765229
Manufacturing;PASSOS;0,2721030705138096
Manufacturing;PATOS;0,1593114241001565
Manufacturing;PATOS DE MINAS;0,13597205364279583
Manufacturing;PAULO AFONSO;0,0982367758186398
Manufacturing;PELOTAS;0,13689634544268
Manufacturing;PETROLINA;0,08643121510570229
Manufacturing;PETROPOLIS;0,20312965916015194
Manufacturing;PIRACICABA;0,3386114774713983
Manufacturing;POCOS DE CALDAS;0,17817457623282865
Manufacturing;PONTA GROSSA;0,23016564952048824
Manufacturing;PORTO ALEGRE;0,19037595738829122
Manufacturing;PORTO SEGURO;0,02944832201931351
Manufacturing;PORTO VELHO;0,03118748618292992
Manufacturing;POUSO ALEGRE;0,280437756497948
Manufacturing;PRESIDENTE PRUDENTE;0,19578826838587626
Manufacturing;RECIFE;0,09908714131922233
Manufacturing;RESENDE;0,31004436628162596
Manufacturing;RIBEIRAO PRETO;0,13201799565075759
Manufacturing;RIO BRANCO;0,048063670373172225
Manufacturing;RIO CLARO;0,4227042533883668
Manufacturing;RIO DE JANEIRO;0,07914809657768768
Manufacturing;RIO GRANDE;0,14684998870963695
Manufacturing;RIO VERDE;0,2793193606882301
Manufacturing;RONDONOPOLIS;0,1695545698179466
Manufacturing;SALVADOR;0,07374244706677786
Manufacturing;SANTA CRUZ DO SUL;0,2735874362913649
Manufacturing;SANTA MARIA;0,09960620025136155
Manufacturing;SANTAREM;0,08404191616766467
Manufacturing;SAO BENTO DO SUL - RIO NEGRINHO;0,5418318214466229
Manufacturing;SAO CARLOS;0,2791627658151665
Manufacturing;SAO JOAO DEL REI;0,16240397226906503
Manufacturing;SAO JOSE DO RIO PRETO;0,2038881111492644
Manufacturing;SAO JOSE DOS CAMPOS;0,26829805026187226
Manufacturing;SAO LUIS;0,035644536960157173
Manufacturing;SAO MATEUS;0,04078031565532791
Manufacturing;SAO PAULO;0,15691674798357833
Manufacturing;SAO ROQUE - MAIRINQUE;0,3180777158561722
Manufacturing;SERTAOZINHO;0,5129524789843884
Manufacturing;SETE LAGOAS;0,2922002742995565
Manufacturing;SINOP;0,18702095043433828
Manufacturing;SOBRAL;0,511771339148045
Manufacturing;SOROCABA;0,32574779836015794
Manufacturing;TAQUARA - PAROBE - IGREJINHA;0,6479368552672711
Manufacturing;TATUI;0,3201959948870899
Manufacturing;TEIXEIRA DE FREITAS;0,07437728618707543
Manufacturing;TEOFILO OTONI;0,08442112447743366
Manufacturing;TERESINA;0,07479335187300708
Manufacturing;TERESOPOLIS;0,13349753694581282
Manufacturing;TOLEDO;0,41454113844133544
Manufacturing;TRAMANDAI - OSORIO;0,11334579071597169
Manufacturing;TRES LAGOAS;0,31769677760169046
Manufacturing;TRES RIOS - PARAIBA DO SUL;0,23208000938526513
Manufacturing;TUBARAO - LAGUNA;0,21357676013717974
Manufacturing;UBA;0,525074153273091
Manufacturing;UBERABA;0,15479641385046294
Manufacturing;UBERLANDIA;0,14136334131534017
Manufacturing;UMUARAMA;0,2615390268998971
Manufacturing;VARGINHA;0,23256817630081192
Manufacturing;VITORIA;0,09331840384525351
Manufacturing;VITORIA DA CONQUISTA;0,139096079230374
Manufacturing;VITORIA DE SANTO ANTAO;0,41927192300795024
Manufacturing;VOLTA REDONDA - BARRA MANSA;0,18569904965052278
Mining;ALAGOINHAS;0,000816640245952827
Mining;AMERICANA - SANTA BARBARA D'OESTE;0,0008866932674646906
Mining;ANAPOLIS;0,0011808100113211682
Mining;ANGRA DOS REIS;0,0026963999416994605
Mining;APUCARANA;0,0010937684758188483
Mining;ARACAJU;0,006010105206515761
Mining;ARACATUBA;0,0004740051278736561
Mining;ARAGUAINA;0,0008002560819462228
Mining;ARAGUARI;0,0045922560061874606
Mining;ARARAQUARA;0,001185810220435879
Mining;ARARAS;0,0011952080495872363
Mining;ARARUAMA;0,004315476190476191
Mining;ATIBAIA;0,001484097131598475
Mining;BAGE;0,015576836134971846
Mining;BAIXADA SANTISTA;0,005638716938660664
Mining;BARBACENA;7,272727272727273e-05
Mining;BARREIRAS;0,0016593815768172252
Mining;BAURU;0,0006380535114211579
Mining;BELEM;0,0007751373620491034
Mining;BELO HORIZONTE;0,0044023341320465845
Mining;BENTO GONCALVES;0,003497600301138681
Mining;BLUMENAU;0,0010720018344416418
Mining;BOA VISTA;0,0006570489930009998
Mining;BOTUCATU;0,0004522960676847762
Mining;BRAGANCA PAULISTA;0,004340860937419254
Mining;BRASILIA;0,0007025023201516578
Mining;BRUSQUE;0,004269164221770857
Mining;CABO FRIO;0,011811153693669882
Mining;CACHOEIRO DE ITAPEMIRIM;0,02571620411817368
Mining;CAMPINA GRANDE;0,0039416587716528066
Mining;CAMPINAS;0,0007835471524549501
Mining;CAMPO GRANDE;0,0004342693812450898
Mining;CAMPOS DOS GOYTACAZES;0,0023138120846496
Mining;CARAGUATATUBA - UBATUBA - SAO SEBASTIAO;0,003669255055892141
Mining;CASCAVEL;0,001637289551834329
Mining;CATALAO;0,019148842724757347
Mining;CAXIAS DO SUL;0,0006651805889133183
Mining;CHAPECO;0,0005550969284636625
Mining;COLATINA;0,01517011298901583
Mining;CONSELHEIRO LAFAIETE;0,058896757209036546
Mining;CRICIUMA;0,030316766695073525
Mining;CUIABA;0,002444651980442784
Mining;CURITIBA;0,0029196112465732665
Mining;DIVINOPOLIS;0,0013464582688913554
Mining;DOURADOS;0,0010904896718045506
Mining;FEIRA DE SANTANA;0,001674622728672621
Mining;FLORIANOPOLIS;0,0006786004380057373
Mining;FORMOSA;0,005598208573256558
Mining;FORTALEZA;0,001383271816352888
Mining;FRANCA;0,00047853431774678697
Mining;GOIANIA;0,0005743587398969298
Mining;GOVERNADOR VALADARES;0,0015896764540864036
Mining;GUARAPARI;0,003062402731060796
Mining;GUARAPUAVA;0,0015941949315595625
Mining;GUARATINGUETA;0,0145361380798274
Mining;ILHEUS;0,0016553604466227401
Mining;IMPERATRIZ;0,0006314017118001964
Mining;INDAIATUBA;0,0022878502263682793
Mining;INTERNACIONAL DE CORUMBA;0,0628870078963813
Mining;INTERNACIONAL DE FOZ DO IGUACU;0,0005942432683379759
Mining;INTERNACIONAL DE URUGUAIANA;0,002707324023938444
Mining;IPATINGA;0,000856898029134533
Mining;ITABIRA;0,3366926898509581
Mining;ITABUNA;0,0015533176275662102
Mining;ITAJAI - BALNEARIO CAMBORIU;0,002350905831223099
Mining;ITAJUBA;0,0020374143359881457
Mining;ITAPETININGA;0,0008338296605122096
Mining;ITU - SALTO;0,0005599602937246268
Mining;JARAGUA DO SUL;0,0006176581605224931
Mining;JAU;0,0009252081718386637
Mining;JEQUIE;0,0019025185722051096
Mining;JI-PARANA;0,004090161383541546
Mining;JOAO PESSOA;0,0002202868693512707
Mining;JOINVILLE;0,0023959017470116905
Mining;JUAZEIRO DO NORTE;0,000695322376738306
Mining;JUIZ DE FORA;0,00076872157331682
Mining;JUNDIAI;0,0004257544977921588
Mining;LAGES;0,001163344085452911
Mining;LAJEADO;0,006329113924050634
Mining;LAVRAS;0,009137318733353062
Mining;LIMEIRA;0,002028088438723594
Mining;LINHARES;0,01061380058759694
