AP;num_firms
1501402005019;244
1501402005018;576
1501402005002;2474
1501402005001;4621
1501402005004;540
1501402005003;553
1501402005006;475
1501402005005;151
1501402005008;560
1501402005007;368
1501402005009;330
1501402005031;109
1501402005030;279
1501402005033;147
1501402005032;237
1501402005035;178
1501402005034;310
1501402005037;124
1501402005036;276
1501402005039;325
1501402005038;222
1501402005020;327
1501402005022;288
1501402005021;568
1501402005024;193
1501402005023;177
1501402005026;720
1501402005025;280
1501402005028;77
1501402005027;241
1501402005029;259
1504703003001;162
1504703003002;583
1506187003001;649
1501402005040;297
1506187003002;380
1501402005042;116
1501402005041;468
1501402005044;99
1501402005043;303
1505502003001;157
1505502003003;827
1505502003002;447
1505502003004;794
1507300003001;0
1507300003003;123
1507300003002;0
1507300003004;301
1504802003001;397
1504802003002;180
1506138003001;209
1506138003003;1064
1506138003002;816
1501709003002;407
1501709003001;63
1501709003004;422
1501709003003;132
1502939003002;482
1502939003001;205
1506500003002;397
1506500003001;330
1500602003001;282
1500602003003;237
1500602003005;1440
1500602003004;494
1506708003002;423
1506708003001;302
1508407003001;453
1505106003001;440
1505106003002;190
1501782003001;478
1501782003002;23
1501303003002;588
1501303003001;469
1501303003003;253
1503606003002;764
1503606003001;207
1503606003004;445
1503606003003;1093
1504208005001;2224
1504208005003;100
1504208005002;2127
1504208005004;252
1508209003002;199
1508209003001;144
1507607003001;511
1507607003002;154
1502301003001;272
1502301003002;199
1503457003002;115
1503457003001;98
1504422003001;223
1504422003003;271
1504422003002;325
1502202003001;448
1502202003002;547
1502707003001;472
1502707003002;496
1501501002001;399
1501501002002;262
1505304003001;386
1507755001001;101
1505304003002;467
1503309002001;414
1503309002002;0
1508308003001;6
1500800005001;267
1500800005003;566
1500800005002;547
1500800005005;283
1500800005004;1145
1500800005007;414
1500800005006;1020
1500800005009;312
1500800005008;632
1500800005010;158
1500800005012;132
1500800005011;237
1500800005013;110
1506807005002;2782
1506807005001;910
1506807005004;676
1506807005003;771
1506807005006;151
1506807005005;485
1506807005008;32
1506807005007;218
1506807005009;1
1500107003001;204
1500107003003;10
1500107003002;50
1500107003005;706
1500107003004;308
1506807005011;22
1506807005010;1
1500404003001;310
1500404003002;183
1508084003001;259
1508084003002;488
1508100003002;477
1508100003001;171
1508100003004;759
1508100003003;259
1505809003001;198
1505809003002;164
1503903003002;39
1503903003001;436
1502400003001;213
1502400003003;29
1502400003002;620
1502400003005;394
1502400003004;204
1502400003007;1683
1502400003006;316
1502400003008;288
1502103003001;63
1502103003003;602
1502103003002;42
1502103003004;14
1507102001001;90
1505536003002;159
1505536003001;562
1505536003004;147
1505536003003;175
1505536003006;732
1505536003005;921
1505536003007;521
1508001003002;513
1508001003001;207
1507953003001;279
1507953003002;415
1500909003001;108
1500909003002;98
1503705003002;204
1503705003001;187
1503804003002;340
1503804003001;219
1506195003002;207
1506195003001;101
1500206003001;10
1500206003002;249
1500131001001;90
1500305001001;147
1500347001001;276
1500503001001;665
1500701001001;110
1500859001001;297
1500958001001;112
1501006001001;96
1501105001001;64
1501204001001;181
1501253001001;113
1501451001001;123
1501576001001;260
1501600001001;52
1501725001001;175
1501758001001;106
1501907001001;86
1501956001001;89
1502004001001;51
1502152001001;486
1502509001001;66
1502608001001;41
1502756001001;196
1502764001001;154
1502772001001;357
1502806001001;67
1502855001001;34
1502905001001;204
1502954003001;368
1503002001001;58
1503044001001;213
1503077001001;105
1503093001001;441
1503101001001;173
1503408001001;69
1503507001001;166
1503754001001;83
1504000001001;71
1504059001001;415
1504109001001;34
1504307001001;101
1504406001001;190
1504455001001;277
1504505001001;47
1504604001001;245
1504901001001;100
1504950001001;82
1504976001001;132
1505007001001;94
1505031001001;871
1505205001001;146
1505403001001;186
1505437001001;507
1505494001001;83
1505551001001;95
1505601001001;59
1505635001001;187
1505650001001;179
1505700001001;81
1505908001001;186
1506005001001;152
1506104001001;63
1506112001001;41
1506161001001;595
1506203003001;497
1506302001001;175
1506351001001;136
1506401001001;23
1506559001001;130
1506583001001;247
1506609001001;255
1506906001001;18
1507003001001;277
1507151001001;302
1507201001001;163
1507409001001;137
1507458001001;423
1507466001001;24
1507474001001;126
1507508001001;30
1507706001001;132
1507805001001;119
1507904001001;256
1507961001001;56
1507979001001;247
1508035001001;93
1508050001001;170
1508126003001;397
1508308003002;322
1508357001001;140
1508407003002;1161
1500602003002;87
1600303005011;285
1600303005010;2858
1600303005013;755
1600303005012;327
1600303005015;177
1600303005014;217
1600303005017;178
1600303005016;151
1600303005019;307
1600303005018;211
1600303005002;295
1600303005001;260
1600303005004;227
1600303005003;442
1600303005006;175
1600303005005;104
1600303005008;459
1600303005007;194
1600303005009;914
1600600003002;677
1600600003001;406
1600600003003;593
1600253001001;34
1600055001001;50
1600105001001;100
1600154001001;98
1600204001001;106
1600212001001;36
1600238001001;77
1600279003001;623
1600402001001;136
1600501001001;460
1600535001001;149
1600550001001;15
1600709001001;92
1600808001001;137
1716109003002;1645
1716109003001;673
1718204003002;1279
1718204003001;416
1702109003001;253
1702109003003;277
1702109003002;1343
1702109003005;349
1702109003004;1699
1702109003007;386
1702109003006;781
1705508003001;566
1705508003002;309
1713601001001;132
1709500003001;224
1709500003003;1850
1709500003002;650
1709500003004;697
1720655001001;127
1721000005002;613
1721000005001;987
1721000005004;1104
1721000005003;2313
1721000005006;152
1721000005005;2250
1721000005008;85
1721000005007;286
1721000005009;558
1721000005010;445
1700251001001;51
1700301001001;69
1700350001001;216
1700400001001;178
1700707001001;529
1701002001001;225
1701051001001;60
1701101001001;92
1701309001001;104
1701903001001;131
1702000001001;422
1702158001001;94
1702208001001;456
1702307001001;286
1702406001001;213
1702554001001;394
1702703001001;57
1702901001001;162
1703008001001;163
1703057001001;106
1703073001001;48
1703107001001;112
1703206001001;77
1703305001001;33
1703602001001;45
1703701001001;161
1703800001001;153
1703826001001;26
1703842001001;163
1703867001001;126
1703883001001;41
1703891001001;30
1703909001001;101
1704105001001;28
1704600001001;23
1705102001001;43
1705557001001;123
1705607001001;83
1706001001001;93
1706100001001;251
1706258001001;35
1706506001001;92
1707009001001;491
1707108001001;232
1707207001001;139
1707306001001;210
1707405001001;90
1707553001001;92
1707652001001;179
1707702001001;183
1708205001001;751
1708254001001;89
1708304001001;63
1709005001001;142
1709302001001;1052
1709807001001;31
1710508001001;108
1710706001001;53
1710904001001;68
1711100001001;80
1711506001001;74
1711803001001;28
1711902001001;176
1711951001001;38
1712009001001;165
1712157001001;12
1712405001001;28
1712454001001;46
1712504001001;102
1712702001001;41
1712801001001;28
1713205001001;603
1713304001001;330
1713700001001;44
1713809001001;64
1713957001001;69
1714203001001;255
1714302001001;56
1714880001001;231
1715002001001;70
1715101001001;66
1715150001001;38
1715259001001;29
1715507001001;18
1715705001001;77
1715754001001;191
1716208001001;134
1716307001001;111
1716505001001;418
1716604001001;310
1716653001001;78
1716703001001;211
1717008001001;60
1717206001001;55
1717503001001;226
1717800001001;56
1717909001001;96
1718006001001;29
1718303001001;54
1718402001001;127
1718451001001;39
1718501001001;36
1718550001001;40
1718659001001;19
1718709001001;47
1718758001001;84
1718808001001;34
1718840001001;94
1718865001001;161
1718881001001;43
1718899001001;146
1718907001001;92
1719004001001;37
1720002001001;36
1720101001001;68
1720150001001;13
1720200001001;56
1720259001001;54
1720309001001;55
1720499001001;91
1720804001001;73
1720853001001;54
1720903001001;243
1720937001001;34
1720978001001;121
1721109001001;75
1721208001001;466
1721257001001;33
1721307001001;41
1722081001001;196
1722107001001;292
2112506003002;348
2112506003001;184
2109106003002;415
2109106003001;553
2112803003002;311
2112803003001;314
2107506003002;328
2107506003001;213
2107506003004;397
2107506003003;352
2103703003001;60
2103703003002;281
2103406003001;175
2103406003002;236
2105302004001;87
2105302004003;675
2105302004002;1038
2105302004005;175
2105302004004;1797
2105302004007;1816
2105302004006;423
2105302004009;409
2105302004008;225
2102325003002;238
2102325003001;447
2105302004010;336
2105302004012;789
2105302004011;893
2111300005010;2674
2111300005012;912
2111300005011;2350
2111300005014;971
2111300005013;448
2111300005016;573
2111300005015;1243
2111300005018;482
2111300005017;834
2111300005019;395
2111300005001;3518
2111300005003;731
2111300005002;705
2111300005005;442
2111300005004;1195
2111300005007;1095
2111300005006;691
2111300005009;1327
2111300005008;1087
2111300005021;1288
2111300005020;494
2111300005023;159
2111300005022;492
2111300005025;525
2111300005024;229
2111300005027;569
2111300005026;840
2111300005029;62
2111300005028;283
2112704003002;252
2112704003001;75
2104800003002;757
2104800003001;440
2103307003001;246
2103307003003;764
2103307003002;114
2103307003004;329
2103208003001;504
2103208003002;581
2109601003002;406
2109601003001;123
2100055003002;91
2100055003001;115
2100055003004;1057
2100055003003;802
2101400003001;1595
2101400003003;636
2101400003002;232
2103000003001;178
2103000003003;200
2103000003002;274
2103000003005;103
2103000003004;894
2103000003007;334
2103000003006;286
2101608003001;0
2101608003003;388
2101608003002;894
2105351001001;31
2109809003002;93
2109809003001;95
2101707003001;135
2101707003002;435
2112308003002;9
2112308003001;203
2106409001001;172
2110500003002;91
2110500003001;222
2105401003002;389
2105401003001;369
2101202003001;860
2101202003003;469
2101202003002;36
2101202003004;438
2105476001001;71
2107803003002;1
2107803003001;215
2105708003002;318
2105708003001;443
2103604003001;126
2103604003002;417
2112209003002;253
2112209003001;214
2112209003004;155
2112209003003;252
2112209003006;284
2112209003005;781
2112209003007;217
2108207003001;225
2108207003002;820
2102002003002;99
2102002003001;172
2104057003002;475
2104057003001;399
2100808001001;67
2103505003001;263
2103505003002;144
2111508003001;79
2111508003002;319
2114007003002;628
2114007003001;49
2108603003001;253
2108603003003;488
2108603003002;399
2109908003002;1117
2109908003001;269
2109908003003;466
2110708003002;57
2110708003001;264
2111201003001;321
2111201003003;582
2111201003002;260
2111201003005;200
2111201003004;83
2111201003007;693
2111201003006;108
2110005003002;283
2110005003001;8
2110005003003;357
2100105001001;14
2100154001001;77
2100204001001;98
2100303001001;160
2100402001001;38
2100436001001;151
2100477001001;95
2100501001001;197
2100550001001;52
2100600003001;392
2100709001001;138
2100832001001;51
2100873001001;45
2100907003001;221
2100956001001;225
2101004001001;316
2101103001001;40
2101251001001;140
2101301001001;118
2101350001001;33
2101509001001;175
2101731001001;20
2101772001001;49
2101806001001;31
2101905001001;123
2101939001001;40
2101970001001;38
2102036001001;213
2102077001001;62
2102101001001;381
2102150001001;22
2102200001001;146
2102309001001;247
2102358001001;77
2102374001001;31
2102408001001;47
2102507001001;89
2102556001001;229
2102606001001;112
2102705001001;120
2102754001001;59
2102804001001;372
2102903001001;270
2103109001001;60
2103125001001;46
2103158001001;63
2103174001001;121
2103257001001;213
2103554001001;53
2103752001001;107
2103802001001;467
2103901001001;19
2104008001001;232
2104073001001;40
2104081001001;29
2104099001001;76
2104107001001;223
2104206001001;129
2104305001001;58
2104404001001;102
2104503001001;88
2104552001001;185
2104602001001;84
2104628001001;52
2104651001001;70
2104677001001;241
2104701001001;32
2104909001001;69
2105005001001;78
2105104001001;62
2105153001001;78
2105203001001;91
2105427001001;423
2105450001001;17
2105500001001;226
2105609001001;84
2105658001001;30
2105807001001;78
2105906001001;81
2105922001001;56
2105948001001;56
2105963001001;97
2105989001001;87
2106003001001;121
2106102001001;138
2106201001001;32
2106300001001;209
2106326001001;216
2106359001001;15
2106375001001;69
2106508001001;246
2106607001001;130
2106631001001;45
2106672001001;21
2106706001001;172
2106755001001;187
2106805001001;239
2106904001001;133
2107001001001;131
2107100001001;104
2107209001001;65
2107258001001;50
2107308001001;22
2107357001001;115
2107407001001;141
2107456001001;74
2107605001001;73
2107704001001;271
2107902001001;238
2108009001001;121
2108058001001;75
2108108001001;154
2108256001001;146
2108306001001;131
2108405001001;41
2108454001001;208
2108504001001;239
2108702001001;265
2108801001001;79
2108900001001;161
2109007001001;671
2109056001001;26
2109205001001;26
2109239001001;74
2109270001001;85
2109304001001;65
2109403001001;25
2109452001001;303
2109502001001;261
2109551001001;85
2109700001001;74
2109759001001;77
2110039001001;263
2110104001001;119
2110203003001;202
2110237001001;79
2110278001001;34
2110302001001;98
2110401001001;105
2110609001001;438
2110658001001;66
2110807001001;27
2110856001001;73
2110906001001;40
2111003001001;79
2111029001001;41
2111052001001;168
2111078001001;97
2111102001001;545
2111250001001;34
2111409001001;169
2111532001001;94
2111573001001;64
2111607001001;360
2111631001001;31
2111672001001;16
2111706001001;159
2111722001001;28
2111748001001;29
2111763001001;218
2111789001001;47
2111805001001;157
2111904001001;65
2111953001001;44
2112001001001;105
2112100001001;173
2112233001001;182
2112274001001;48
2112407001001;174
2112456001001;50
2112605001001;246
2112852001001;88
2112902001001;206
2113009001001;320
2211001003011;2167
2211001003010;1327
2211001003013;398
2211001003012;6475
2211001003015;503
2211001003014;429
2211001003016;3244
2205508003001;215
2205508003002;230
2200400003001;404
2200400003002;80
2201960001001;58
2207009003001;235
2207009003002;582
2208304001001;557
2207702003001;815
2207702003003;413
2207702003002;1663
2207702003005;237
2207702003004;710
2201200003002;342
2201200003001;261
2208403003002;905
2208403003001;323
2208403003003;100
2202208003001;54
2202208003002;907
2210607003001;39
2210607003002;886
2203909003002;1036
2203909003001;909
2207900003001;501
2207900003002;181
2201804001001;46
2211100003002;504
2211100003001;43
2208007003002;845
2208007003001;579
2208007003003;1260
2209401001001;92
2203701003002;482
2203701003001;183
2211001003002;228
2211001003001;1743
2211001003004;111
2211001003003;347
2211001003006;1612
2211001003005;1172
2211001003008;258
2211001003007;1811
2211001003009;1935
2200053001001;77
2200103001001;44
2200202001001;305
2200251001001;89
2200277001001;59
2200301001001;97
2200459001001;78
2200509001001;233
2200608001001;128
2200707001001;158
2200806001001;49
2200905001001;66
2200954001001;16
2201002001001;71
2201051001001;54
2201101001001;159
2201150001001;255
2201176001001;52
2201309001001;40
2201408001001;76
2201507001001;380
2201556001001;67
2201572001001;27
2201606001001;110
2201705001001;79
2201739001001;58
2201770001001;29
2201903001001;738
2201919001001;40
2201929001001;61
2201945001001;49
2201988001001;35
2202000001001;125
2202026001001;102
2202059001001;78
2202075001001;36
2202083001001;67
2202091001001;58
2202109001001;94
2202117001001;48
2202133001001;74
2202174001001;36
2202251001001;38
2202307001001;490
2202406001001;95
2202455001001;55
2202505001001;128
2202539001001;37
2202554001001;53
2202604001001;353
2202653001001;119
2202703001001;282
2202711001001;54
2202729001001;38
2202737001001;30
2202752001001;138
2202778001001;92
2202802001001;71
2202851001001;39
2202901001001;582
2203008001001;60
2203107001001;289
2203206001001;213
2203230001001;44
2203255001001;41
2203271001001;42
2203305001001;181
2203354001001;89
2203404001001;84
2203420001001;24
2203453001001;108
2203503001001;212
2203602001001;120
2203750001001;41
2203800001001;40
2203859001001;33
2204006001001;41
2204105001001;53
2204154001001;41
2204204001001;100
2204303001001;196
2204352001001;45
2204402001001;177
2204501001001;172
2204550001001;35
2204600001001;24
2204659001001;92
2204709001001;191
2204808001001;126
2204907001001;75
2205003001001;118
2205102001001;259
2205151001001;72
2205201001001;242
2205250001001;23
2205276001001;42
2205300001001;53
2205359001001;53
2205409001001;172
2205458001001;27
2205516001001;61
2205524001001;37
2205532001001;44
2205540001001;19
2205557001001;97
2205565001001;65
2205573001001;61
2205581001001;30
2205599001001;61
2205607001001;90
2205706001001;444
2205805001001;404
2205854001001;60
2205904001001;115
2205953001001;118
2206001001001;64
2206050001001;34
2206100001001;86
2206209001001;146
2206308001001;16
2206357001001;74
2206407001001;137
2206506001001;82
2206605001001;123
2206654001001;29
2206670001001;42
2206696001001;39
2206704001001;94
2206720001001;42
2206753001001;43
2206803001001;47
2206902001001;65
2206951001001;22
2207108001001;17
2207207001001;110
2207306001001;84
2207355001001;41
2207405001001;86
2207504001001;128
2207553001001;24
2207603001001;106
2207751001001;16
2207777001001;77
2207793001001;13
2207801001001;449
2207850001001;54
2207934001001;43
2207959001001;55
2208106001001;147
2208205001001;321
2208502001001;99
2208551001001;23
2208601001001;22
2208650001001;106
2208700001001;112
2208809001001;219
2208858001001;26
2208874001001;39
2208908001001;227
2209005001001;119
2209104001001;108
2209153001001;32
2209203001001;79
2209302001001;69
2209351001001;34
2209377001001;85
2209450001001;8
2209500001001;37
2209559001001;58
2209609001001;38
2209658001001;56
2209708001001;100
2209757001001;34
2209807001001;63
2209856001001;49
2209872001001;68
2209906001001;76
2209955001001;68
2209971001001;76
2210003001001;573
2210052001001;68
2210102001001;46
2210201001001;85
2210300001001;86
2210359001001;35
2210375001001;21
2210383001001;10
2210391001001;27
2210409001001;257
2210508001001;150
2210623001001;21
2210631001001;46
2210656001001;90
2210706001001;178
2210805001001;349
2210904001001;58
2210938001001;44
2210953001001;16
2210979001001;38
2211209001001;711
2211308001001;555
2211357001001;18
2211407001001;68
2211506001001;22
2211605001001;33
2211704001001;48
2311306003001;345
2311306003003;965
2311306003002;411
2302404003002;83
2302404003001;972
2303501003001;433
2303501003003;429
2303501003002;625
2314102003002;541
2314102003001;675
2300309003002;442
2300309003001;458
2306306003001;251
2306306003002;825
2312403003002;260
2312403003001;500
2306553003001;121
2306553003002;517
2306256003001;161
2306256003002;326
2311801003001;193
2311801003003;901
2311801003002;681
2314003003002;129
2314003003001;421
2307304005012;185
2307304005015;346
2307304005014;522
2307304005016;524
2307304005019;969
2313104003001;527
2307304005018;102
2313104003002;234
2307304005000;85
2307304005001;2171
2307304005003;479
2307304005032;351
2307304005035;299
2307304005022;1188
2307304005029;480
2307502003002;219
2307502003001;350
2307700003002;790
2307700003001;9
2307700003004;327
2307700003003;514
2307700003005;45
2300200003002;386
2300200003001;101
2302800003002;284
2302800003001;473
2302800003003;1185
2310704003002;482
2310704003001;206
2305803003002;432
2305803003001;584
2312304003002;499
2312304003001;247
2305233003001;342
2305233003002;534
2307007003002;612
2307007003001;39
2311405003001;155
2311405003003;49
2311405003002;1041
2306900003001;323
2306900003002;559
2301000003001;123
2301000003003;668
2301000003002;769
2304707003002;326
2304707003001;247
2310308003002;58
2310308003001;484
2301901003001;331
2301901003002;616
2301109003001;139
2301109003003;1501
2301109003002;147
2310506003002;453
2310506003001;514
2309300003002;369
2309300003001;614
2313302003001;135
2313302003002;1369
2313401003001;27
2313401003003;960
2313401003002;1091
2304285003001;931
2304285003002;1341
2310209003002;207
2310209003001;607
2305001003002;533
2305001003001;253
2302206003002;337
2302206003001;443
2308005003001;319
2308005003002;263
2304202003002;108
2304202003001;9
2304202003004;138
2304202003003;179
2304202003006;1826
2304202003005;790
2302107003001;86
2306405003001;671
2306405003003;310
2306405003002;27
2306405003005;643
2306405003004;551
2300754003002;431
2300754003001;33
2313559001001;143
2305407003002;441
2305407003001;699
2308104003001;271
2308104003002;377
2309607003002;820
2309607003001;381
2313500003001;59
2313500003002;581
2308401003001;6
2308401003002;482
2307650005004;154
2307650005006;240
2307650005005;413
2307650005009;772
2307650005010;738
2307650005029;203
2307650005033;227
2307650005014;191
2307650005020;361
2307650005038;719
2307650005045;246
2304400005101;1029
2304400005103;1889
2304400005105;1844
2304400005107;1184
2304400005106;505
2304400005109;1364
2305506003002;495
2305506003001;34
2305506003004;365
2305506003003;502
2305506003006;192
2305506003005;1523
2304400005116;581
2304400005118;305
2308708003001;546
2308708003002;482
2305902003002;257
2305902003001;402
2304400005002;9641
2304400005006;1078
2304400005009;1094
2304400005022;4589
2304400005024;3577
2304400005027;1936
2304400005029;1850
2304400005011;2167
2304400005010;12046
2304400005012;676
2304400005017;908
2304400005016;3009
2304400005019;2199
2304400005018;1504
2304400005041;593
2304400005044;956
2304400005045;1239
2304400005048;714
2304400005049;1097
2304400005051;1045
2304400005050;829
2304400005033;1257
2304400005035;1072
2304400005034;2139
2304400005037;1107
2304400005039;1737
2304400005040;1082
2304400005064;1759
2304400005063;902
2304400005065;1724
2304400005073;843
2304400005072;562
2304400005058;2216
2312205003002;940
2312205003001;136
2304400005062;1559
2304400005061;918
2304400005088;1011
2304400005089;879
2304400005090;276
2304400005094;722
2304400005074;847
2304400005076;665
2304400005079;1167
2304400005078;641
2304400005081;932
2304400005084;1270
2304400005083;1207
2312908003002;1097
2312908003001;170
2312908003004;1143
2312908003003;140
2312908003006;147
2312908003005;263
2312908003008;167
2312908003007;92
2312908003009;1241
2304400005098;1096
2304103003002;138
2304103003001;503
2304103003004;461
2304103003003;858
2301208001001;736
2302602003002;495
2302602003001;729
2303709005010;889
2303709005012;199
2303709005017;203
2303709005019;238
2307601003002;761
2307601003001;988
2303709005030;540
2303709005036;311
2303709005054;239
2303709005053;601
2303709005041;191
2303709005043;232
2303709005047;379
2303709005046;125
2303709005049;140
2303709005048;420
2302503003002;282
2302503003001;845
2309706003002;137
2309706003001;198
2309706003003;402
2308500003001;345
2308500003002;526
2300101001001;111
2300150001001;208
2300408001001;178
2300507001001;89
2300606001001;96
2300705001001;292
2300804001001;118
2300903001001;235
2301257001001;296
2301307001001;277
2301406001001;136
2301505001001;103
2301604001001;311
2301703001001;301
2301802001001;80
2301851001001;169
2301950001001;313
2302008001001;239
2302057001001;179
2302107003002;600
2302305003001;883
2302701001001;638
2302909001001;191
2303006001001;259
2303105001001;192
2303204001001;345
2303303001001;520
2303402001001;558
2303600001001;146
2303659001001;108
2303808001001;520
2303907001001;171
2303931001001;119
2303956001001;340
2304004001001;305
2304236001001;262
2304251001001;394
2304269001001;142
2304277001001;102
2304301001001;324
2304350001001;380
2304459001001;229
2304509001001;205
2304608001001;73
2304657001001;126
2304806001001;23
2304905001001;187
2304954001001;254
2305100001001;115
2305209001001;505
2305266001001;141
2305308001001;361
2305332001001;140
2305357001001;579
2305605001001;538
2305654001001;164
2305704001001;226
2306009001001;403
2306108001001;430
2306207001001;108
2306504001001;310
2306603001001;402
2306702001001;391
2306801001001;228
2307106001001;500
2307205001001;169
2307254001001;668
2307403001001;284
2307635001001;354
2307809001001;488
2307908001001;137
2308203001001;145
2308302001001;462
2308351001001;247
2308377001001;135
2308609001001;300
2308807001001;80
2308906001001;330
2309003001001;167
2309102001001;126
2309201001001;234
2309409001001;475
2309458001001;364
2309508001001;449
2309805001001;214
2309904001001;107
2310001001001;195
2310100001001;138
2310258003001;544
2310407001001;216
2310605001001;180
2310803001001;223
2310852001001;305
2310902001001;249
2310951001001;87
2311009001001;183
2311108001001;242
2311207001001;150
2311231001001;95
2311264001001;321
2311355001001;147
2311504001001;500
2311603001001;383
2311702001001;403
2311900001001;183
2311959001001;168
2312007001001;497
2312106001001;141
2312502001001;186
2312601001001;236
2312700001001;608
2312809001001;103
2313005001001;409
2313203001001;428
2313252001001;58
2313351001001;170
2313609003001;704
2313708001001;73
2313757001001;141
2313807001001;303
2313906001001;174
2313955001001;525
2412005003001;86
2412005003003;201
2412005003002;230
2412005003004;434
2408102004003;157
2408102004002;130
2408102004005;257
2408102004004;2139
2408102004007;1279
2408102004006;2510
2408102004009;313
2408102004008;347
2408102004010;223
2408102004012;2293
2408102004011;1921
2408102004001;2810
2408102004014;431
2408102004013;2418
2408102004016;354
2408102004015;633
2408102004018;2836
2408102004017;6558
2408102004019;858
2408102004021;862
2408102004020;668
2408102004023;1190
2408102004022;640
2408003005002;147
2408003005001;2607
2408003005004;597
2408003005003;688
2408003005006;152
2408003005005;284
2408003005008;375
2408003005007;319
2408003005009;1001
2408003005011;531
2408003005010;694
2408003005013;84
2408003005012;911
2408300003002;168
2408300003001;375
2401008003002;109
2401008003001;554
2407104003001;525
