COD_MUN,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
1100130,9258.50106992693,9604.98900372915,9903.30556098693,10182.7564905093,10413.9446969446,10630.8436906524,10757.5958604743,10889.5376783922,11028.3367657707,11172.0380819305,11318.5229002301,11398.0304155861,11477.6680226096,11537.9928933671,11630.6310695748,11723.6282550266,11794.2949976697,11898.9714338107,11987.5378151062,12060.0036311036,12132.5836154725,12185.6693861349,12238.591889841,12291.3511265906,12343.947096384,12396.379799221,12437.3966203644,12444.5851684134,12485.1033850775,12491.9357870697,12531.9553992543
1100148,6208.04837644046,6238.29282994352,6244.76715097165,6219.2409694437,6182.07600897676,6144.47888484636,6076.61253210494,6028.37491129991,5990.76553822989,5962.50833370412,5941.97063200195,5974.67489507804,5997.5678959899,6027.70304637557,6039.28204578461,6058.11204742543,6090.732206995,6105.73388194553,6111.58367158351,6125.11109785313,6129.39740193077,6112.82049340631,6095.67892541396,6077.97269795371,6059.70181102556,6040.86626462951,6018.59451786087,5979.6095220573,5956.29529477028,5916.56567002502,5892.20896221963
1100155,11792.8461902632,12125.1108175966,12439.3422309691,12677.4294420023,12899.4021767532,13065.132637708,13191.8161158589,13299.7474333915,13424.9820763723,13529.5990708811,13652.1666003676,13722.945827833,13793.6993335321,13865.0713521709,13916.8900653589,14008.2357884599,14080.0701595598,14113.1450106465,14184.0799311769,14252.2602963634,14301.766070731,14311.4985967658,14320.451504929,14328.6247952207,14336.0184676408,14342.6325221895,14336.6436009722,14291.2264158792,14283.6494782373,14237.0979956982,14227.9330416318
1100189,10078.310349277,10435.9495149063,10745.0794443441,11022.0084980843,11247.5474673723,11457.2144643886,11628.5219157396,11801.5901255761,11977.0929222781,12154.5037079045,12371.4276894506,12524.7381082487,12659.5708265779,12814.4625811181,12989.6766980846,13127.3384776707,13274.8166737711,13423.2712068046,13572.5770833445,13702.8903075171,13853.8388067159,13951.3028809623,14048.9899366167,14146.8999736791,14245.0329921496,14343.3889920281,14423.6662246484,14464.9794190798,14545.300619865,14586.6452201284,14667.0103890787
1100205,111551.744109513,117064.038649517,122687.210531654,128174.606347348,133047.30248364,137992.455496129,141803.515793541,145427.262556723,149372.545037839,152650.446297807,156235.617958812,159159.073014568,162107.826135531,165048.127978539,167746.786790827,170696.599709533,173506.268149183,175812.152934079,178656.529980959,180991.584583721,183340.025351003,185181.606085212,187032.268317005,188892.012046381,190760.837273341,192638.743997884,194253.541762588,195347.934128494,196973.474964775,198075.540953235,199711.824861093
1100254,7019.84880442523,7160.80362473026,7275.49464460593,7353.22478010663,7417.46773136096,7447.15545825339,7496.32307919898,7522.8522489286,7560.06674964275,7585.31044386422,7630.92716139076,7655.14032341564,7678.31922998791,7689.57824426584,7689.70969043479,7699.37922709405,7712.83752993044,7725.38330086197,7737.14730062762,7747.99416488747,7748.10638651342,7729.38914969322,7709.98299345792,7689.88791780751,7669.10392274199,7647.63100826136,7621.93335845205,7575.09053041602,7548.1203778157,7500.36861921466,7472.12596382333
1100262,998.720408858602,1042.63260528535,1085.46139643653,1123.07430943188,1157.30941819175,1186.35146199621,1210.87971786767,1235.9632718493,1263.76775911718,1288.42007022384,1315.38723549136,1331.63556738241,1345.82126340598,1361.70016048265,1375.60224031936,1387.66059117938,1402.36498670606,1413.41168786693,1424.52624087591,1431.85618243407,1443.08358844765,1449.26953205736,1455.43463149063,1461.57888674747,1467.70229782788,1473.80486473186,1478.19951192949,1478.56971318799,1482.8959654317,1483.21731315168,1487.47517044148
1100288,15583.2455751896,15992.3954517062,16355.3210151781,16642.7232628168,16988.4028317967,17366.760695581,17730.2358336902,18154.1356891349,18610.9748277406,19042.2162849484,19506.6135943546,19838.6469804667,20113.8165168938,20453.6056012512,20766.3375430261,21115.2017437645,21382.3356477887,21714.1853958125,22016.3919333586,22321.092496728,22564.3349440778,22782.7799257772,23002.2514324164,23222.7494639955,23444.2740205143,23666.8251019729,23857.7761395028,23984.7520549373,24176.8822517008,24304.7004237307,24498.0097797279
1100296,2912.85855607576,2953.59607044508,2978.39859802998,2991.84486333656,2986.15932488142,2975.16956286518,2961.93657783572,2949.07471099957,2940.6242131579,2941.05513960101,2941.09830192862,2952.30270709188,2958.61251515152,2968.84810411393,2978.52420150308,2979.64602272728,2989.39049840241,2990.87483294393,2996.23354000707,3001.15729770211,2998.13873977874,2992.72554112555,2987.06609161582,2981.16039124956,2975.00844002677,2968.61023794745,2960.447238063,2944.0860287418,2935.46336059182,2918.77381679525,2909.69148037975
1100304,22723.7002683567,23661.7958438995,24493.3987604458,25333.2653153481,26181.402715028,27037.3600792348,27965.8201920453,28902.99412213,29896.3335170913,30851.1888639812,31814.6259712452,32486.7567002654,33165.2376652505,33903.6291687882,34650.7875454252,35405.9170107936,36128.9085110379,36859.2506836132,37597.1473735767,38340.8141032375,38980.8253356844,39564.2649682961,40151.7675971152,40743.3332221417,41338.9618433758,41938.6534608171,42478.9391605299,42906.9495509056,43453.1447307447,43885.3761783535,44437.4808383191
1100320,6345.67849696969,6512.81593719568,6648.16523063576,6762.12123217415,6866.65814379411,6962.39884743469,7037.05259972653,7126.01339679543,7206.43675528055,7300.51072303206,7396.02366701535,7471.76417462242,7558.75825859216,7645.20653579139,7742.48116149813,7828.69774867123,7910.35259595441,8003.3541273182,8085.31854418532,8167.05375294055,8248.92854313308,8283.77329944738,8318.49318194645,8353.08819063036,8387.55832549906,8421.90358655254,8447.55647229763,8450.21500274409,8475.4872714465,8477.87393257675,8502.76558423645
1100338,6426.60052531698,6834.49029200129,7217.78710681225,7583.21189214944,7907.1114766276,8199.31972603956,8456.36700632993,8692.88635117609,8947.95494800594,9208.84319440787,9461.01316155143,9653.75862618848,9834.20960388294,10015.5413614215,10184.1688886116,10367.4530145724,10545.6028289903,10725.2535195887,10892.4794745633,11060.7493229707,11216.7103836149,11344.6325270943,11473.2797700957,11602.6521126191,11732.7495546644,11863.5720962318,11983.05476776,12070.5968053448,12191.1201448556,12279.4055167136,12400.969524207
1100346,5347.66421886539,5361.06095944143,5344.93469761061,5283.62682560027,5213.24318309127,5142.5833448569,5084.77842258854,5043.43631533329,5009.94154850081,4991.1147668945,4970.98333467905,4996.67716825396,5013.9971394504,5022.43809700872,5037.12737624405,5043.50738182465,5053.91412352519,5063.33682300981,5072.06073329289,5079.9261474457,5080.04824372031,5062.4746246619,5044.39040808301,5025.7955939836,5006.69018236371,4987.07417322333,4965.25527673475,4929.62010198088,4906.8756435374,4870.57935310146,4846.90933270307
1100379,3702.46643019254,3724.0,3737.45172400088,3737.10797196193,3742.81215,3756.02823131672,3779.84257836071,3810.75070294907,3855.16621088222,3906.28146453158,3957.06601860884,4011.9363361337,4059.96352524367,4107.07099473445,4147.58609115024,4187.64280760095,4227.96626017263,4274.31974782878,4308.17202872532,4353.75417085822,4387.04817253661,4392.37299224245,4397.48465828936,4402.38317067736,4407.06852940644,4411.5407344766,4413.5677051199,4403.48815120166,4405.0998743868,4394.72371514128,4395.92019086824
1100403,5171.2800631302,5398.33405636886,5606.02412944012,5787.48862494436,5931.56436136876,6066.71089882866,6147.06542830189,6220.25768394461,6312.6627474646,6397.70613068894,6501.12404027374,6586.0642092524,6661.53424456811,6736.07108038029,6808.86267414188,6872.28136863544,6917.59948775894,6971.9967692812,7008.71798443833,7044.80490193351,7081.47851423825,7105.32806034253,7129.00303104261,7152.5034263385,7175.82924623019,7198.98049071769,7216.15389148187,7213.64618854037,7230.40429078441,7227.59994604282,7243.94274976672
1100452,8183.74969131237,8173.6830744161,8231.80818173542,8322.52406689532,8396.80186767037,8471.6289122752,8498.13011237293,8540.93276391461,8550.45731855144,8574.82545830388,8613.3878391635,8650.59078570227,8686.48147637165,8705.3372090002,8723.7555568116,8742.10095166705,8732.13551855666,8752.65321277998,8741.9956197639,8745.85522233122,8734.94587667464,8742.73041591587,8750.05924358964,8756.93235969586,8763.34976423461,8769.31145720583,8770.14031462147,8746.88638380309,8746.82925984608,8722.94248519014,8721.99937986047
1100502,3480.80250475136,3467.19583213527,3425.08730598797,3361.94558258854,3299.23170922263,3242.89289127804,3195.74759242325,3154.56112742072,3118.50207602065,3091.52910858919,3059.12261232981,3072.19277264957,3080.1895482966,3091.34362732419,3093.17062038216,3098.58862554638,3109.73227137546,3116.27674744209,3122.39002837556,3123.92736317371,3124.78070562684,3115.54976405833,3106.02229118962,3096.1982870207,3086.07775155157,3075.66068478223,3063.42768799512,3042.68043899193,3029.89976704831,3008.76132150474,2995.43297440462
1100601,1716.89329180328,1745.51411952295,1760.51325176624,1771.16334375608,1772.175317725,1766.9279665272,1752.28273601539,1734.52850383142,1718.35278791733,1701.12324390244,1682.84128925359,1698.63872074878,1711.84965270588,1724.77481521127,1735.38630028116,1746.15647940718,1754.21207825409,1762.07696892629,1767.83578924731,1771.09956108513,1774.32071970051,1774.67402884532,1774.92112580002,1775.06201056459,1775.09668313905,1775.0251435234,1773.87304848597,1767.83914274331,1766.48274285258,1760.30290507185,1758.74220032782
1100700,3659.65619565859,3658.63836492208,3660.20928269301,3657.31283015734,3644.86950759191,3624.09143592149,3589.10856835153,3547.357621,3504.30082658138,3465.12285580935,3428.17971917229,3446.47537344264,3473.57620456417,3489.48225368567,3504.17679461971,3522.7279369251,3533.98886867794,3549.64920060681,3565.09643155574,3575.1126194739,3589.67940532728,3584.85445980319,3579.75308071894,3574.37526807453,3568.72102186996,3562.79034210524,3555.56977952399,3538.52402656372,3530.80053188788,3513.39554171719,3505.16911494676
1100809,5554.40343272641,5838.11958667653,6126.7254188493,6388.29628305349,6610.02361083355,6823.57029812346,6988.69373447761,7156.64088246063,7317.56254541109,7480.82510517282,7658.74480144473,7768.65610074918,7879.46033449163,7990.28647301427,8100.7609814258,8212.08618669632,8307.09681649358,8402.78768670116,8499.26060111092,8584.16584949876,8670.13959070513,8753.78405274173,8837.81971397845,8922.24657441528,9007.06463405222,9092.27389288928,9168.24422545589,9219.650836877,9296.12357648083,9347.8890500714,9424.8641967125
1100908,1187.7542872284,1207.3785596817,1223.03382634095,1236.34226211114,1244.27308442907,1252.12366595574,1259.63487850467,1268.88117308721,1278.44917254692,1287.91096474066,1299.40179299192,1308.54811598594,1317.8264,1325.08038014184,1330.63717674801,1337.73641797629,1341.44971065483,1343.3807829098,1347.09589620467,1348.94550498301,1350.87733827724,1351.07698909133,1351.19500490588,1351.23138572089,1351.18613153636,1351.0592423523,1350.2761674926,1345.77781281698,1344.84100683043,1340.23284420706,1339.14230709367
1100924,2328.49797320122,2409.35156731517,2481.83624704074,2536.01410751545,2593.96142914078,2647.51332920504,2683.18986527197,2729.38895316378,2781.59034604376,2840.54526390293,2905.87873243947,2948.35474222882,2996.54096832499,3044.45177593854,3086.69616218771,3139.52673202489,3185.75787724637,3232.27567813267,3279.46901089919,3326.7562438049,3374.82527300614,3409.7348795284,3444.82288420674,3480.08928704117,3515.53408803167,3551.15728717826,3583.86058181102,3606.98644400727,3639.94331887618,3663.25030981252,3696.46076491757
1100940,3823.58973540307,3931.61029993634,4031.23157593986,4121.45085493494,4203.05734034235,4276.68423183993,4296.0251750696,4307.7801486974,4329.94879546918,4361.5789301649,4385.34754038083,4418.46577808792,4450.71175436869,4474.49806673801,4497.42109342828,4511.84306941865,4533.06643281936,4555.10725958879,4576.43484241834,4598.61241292042,4612.26885050137,4634.42076754786,4656.53251850501,4678.60410337283,4700.63552215133,4722.62677484047,4741.45223837739,4747.40749867821,4766.1035381495,4771.96635268915,4790.5329680948
1101005,3258.37397796291,3327.91436506111,3386.64559697079,3424.98064949349,3438.79728483529,3449.39244068105,3436.81789017816,3422.32649793673,3407.02206148182,3390.71583587469,3368.1990191201,3385.4399588175,3401.9785943757,3413.23347488687,3414.78752210946,3420.35337662338,3424.4868091766,3428.4420401745,3423.50851255132,3422.71753878919,3421.742904814,3416.04587929094,3410.07315479372,3403.82473132237,3397.30060887687,3390.50078745722,3382.17106271386,3364.48339164323,3355.64746550471,3337.59822200897,3328.25609447531
1101104,2490.81519157088,2574.71191692474,2658.43470275308,2732.53664292528,2797.28354295302,2857.65475490298,2901.02184813142,2945.42254838448,2987.02344960773,3034.76642330445,3082.77949812587,3125.88533255132,3173.46282632293,3210.77565810979,3252.72402233038,3289.31581046247,3320.08674258806,3351.12162595749,3382.39871750024,3404.48206260773,3431.36126712771,3453.4115575419,3475.49385544939,3497.60816085018,3519.75447374425,3541.93279413164,3561.41017450773,3571.2639685659,3590.74565764302,3600.60252934478,3620.08852712292
1101203,2915.29864459201,2874.90109467726,2832.27369501466,2777.41031551835,2725.70241064007,2671.95832715134,2603.77867191284,2539.05992067353,2480.84443526647,2420.58653024662,2361.59424439377,2369.47838793499,2376.32335052935,2374.61442068632,2371.68555080109,2367.75164154846,2364.25416386405,2363.50917020765,2358.80587136635,2350.38513711246,2344.76458666667,2332.68007329609,2320.31574040472,2307.67158799255,2294.74761605959,2281.54382460584,2268.20242959652,2248.52204621229,2234.69365761391,2214.66542166605,2200.35003947858
1101302,3680.38963064349,3774.75755427388,3858.65225797473,3919.66073883714,3952.73128021934,3965.17343319838,3970.12090511424,3956.38145181677,3947.21741704257,3931.20049802241,3909.1452221302,3919.98385076615,3924.55200485965,3927.95636363637,3924.58079728237,3920.45727047146,3924.05902363496,3927.56483890387,3930.33382727752,3937.53628740479,3939.50398676681,3928.33252091975,3916.7923898726,3904.88359362537,3892.60613217805,3879.96000553065,3865.26118746054,3839.8255643657,3824.44972223987,3798.5305105338,3782.47764435226
1101401,3976.46402012797,4068.7637600847,4150.04670384338,4206.33005296804,4253.28332467296,4277.93256518386,4276.47133244864,4282.00241897043,4280.42116790046,4291.9931758952,4302.81595762869,4323.2022922897,4349.16338286552,4374.12565489147,4391.96994496523,4409.26946993319,4429.49780334473,4449.42759799344,4462.79740259493,4475.8331241768,4494.4264947356,4486.50909148781,4478.22473344943,4469.5734206205,4460.55515300099,4451.1699305909,4440.18624978472,4416.91686434343,4405.26771393688,4381.52299306676,4369.20837305984
1101435,2248.98170125628,2304.53193928166,2346.12399747156,2366.29703921867,2376.82784798269,2374.239890152,2369.53779935906,2364.15316640927,2370.22663856294,2376.53249533948,2385.86115940517,2405.43846546886,2424.16215802111,2435.21428550186,2437.59182727273,2436.47655980603,2435.90992656165,2435.54377639003,2424.47656119403,2417.08454624076,2412.32687170821,2408.94729499898,2405.38042647703,2401.62626614239,2397.68481399504,2393.55607003499,2388.16206582911,2376.16436040931,2370.42220153382,2358.17581420714,2352.08550066204
1101450,1453.5673220339,1487.00317511077,1510.494953125,1523.92188241945,1534.80556301268,1543.38509184802,1540.44445783133,1540.48487804878,1541.08149901628,1542.30862876373,1543.55310896649,1555.62646121739,1567.61225797551,1576.6896651497,1587.53578400407,1595.93174700624,1604.37240569991,1612.5919453151,1616.18956749585,1622.15329372937,1625.72377923785,1629.61036674766,1633.43922461037,1637.21035282596,1640.92375139445,1644.57942031582,1647.19961451046,1645.31669295693,1647.81736238925,1645.84906600548,1648.23021067546
1101468,664.337136603161,681.760956026059,697.734660531698,709.851930977814,719.313583986793,727.18632185815,731.464272,737.130114285715,743.219305094737,751.678975349429,761.846939923308,775.604521560222,788.175833405266,801.90823523271,814.055980368099,826.438899204244,837.293839072257,848.025823683026,860.097957779801,870.908806068965,881.954316914499,887.551623486532,893.156376586157,898.768576213371,904.388222368175,910.015315050571,915.037584214243,917.587399369952,922.611116469544,925.161965865196,930.187130900708
1101476,1139.1062943072,1169.61790355221,1193.54058462369,1211.27305415202,1220.93624750542,1225.14763567156,1227.49294736842,1230.17021395349,1231.45709689816,1234.7494422706,1239.71368890119,1246.96283187761,1254.16192214765,1257.67848723284,1264.55467070478,1269.52555571388,1272.37190867318,1276.86967033285,1279.7126234676,1282.44708533569,1285.24823967924,1285.58636345204,1285.84846462494,1286.03454319795,1286.14459917105,1286.17863254427,1285.48249536497,1281.24976031894,1280.40820781775,1276.07160468464,1275.08463686155
1101484,1848.96103491664,1852.23391813455,1858.22654320442,1867.06614876661,1869.39557490495,1874.78302460708,1878.21438141312,1881.59486866624,1885.12535792673,1888.60844943821,1897.75362945062,1899.94077129914,1904.63230564136,1903.38857757437,1904.75487226697,1903.18590600695,1902.024618,1897.91258176322,1899.30264283054,1897.71852995392,1895.93788535032,1891.29432957336,1886.48149171263,1881.49937176814,1876.34796973989,1871.02728562787,1864.67140646906,1853.1418923816,1846.47338743906,1834.72056922037,1827.73943849411
1101492,4428.52621214244,4618.39975585284,4808.37750229008,4974.43178743668,5115.23321784404,5248.32444928254,5334.89629234783,5423.06824913751,5505.44762689487,5598.25026298906,5683.42840568396,5762.16059511341,5831.0608639089,5908.58399006583,5976.32760190859,6043.49823375716,6107.92519021201,6163.31212850813,6219.56331028742,6276.09984818081,6323.62159055005,6359.81341563895,6396.0148443964,6432.22587682241,6468.44651291697,6504.67675268008,6534.77224900311,6547.163582428,6577.15964076624,6589.47994705915,6619.37656741259
1101500,3789.64208120107,3882.00312978086,3967.24159987039,4045.07651476102,4103.87529207511,4169.70386721485,4214.77634931506,4268.10189568839,4323.30017889743,4386.77789809095,4457.47515517242,4511.44269739117,4578.14783038706,4638.20057108792,4691.6857646003,4751.41700208594,4804.19235829702,4863.36035428283,4916.13482895607,4975.10969999999,5021.19113865114,5037.81673559411,5054.31537975706,5070.68707114002,5086.93180974296,5103.04959556591,5113.49059218163,5109.97113069488,5120.08496304022,5116.33181278892,5126.11848086386
1101559,1568.18153369481,1569.90907783595,1578.66302726213,1586.86387327888,1597.17663330088,1604.74559110417,1612.32386101231,1622.53134912864,1632.93968194662,1641.30094325069,1654.2112161042,1668.24650009899,1679.59156636852,1690.33553366594,1700.85180252657,1708.46740524194,1716.77651535186,1724.83393338775,1730.36852237518,1735.8517842334,1738.90869987495,1738.59307962117,1738.16601276743,1737.62749931373,1736.97753926007,1736.21613260646,1734.2157532049,1727.4355771462,1725.21883461894,1718.28411347046,1715.8510078175
1101609,3360.19400247481,3489.88059243176,3611.83510795202,3710.686616248,3772.42218469233,3815.46026667263,3828.49865948856,3830.12651547801,3821.01609887316,3805.90729214641,3793.88859706362,3808.01662165848,3825.6383873517,3837.44930786146,3839.49227473074,3840.60893171725,3831.17493116218,3825.67276217583,3815.82994748845,3801.38190235294,3782.66003630805,3772.77186513606,3762.5390234069,3751.96151112055,3741.03932827705,3729.77247487635,3717.05840245029,3694.03078373376,3680.69267880757,3657.21932259095,3643.25718516463
1101708,3860.49931856157,3877.0857277425,3904.64153724886,3936.65031130922,3967.09816329583,4015.34791325695,4048.45193360251,4074.75332468997,4113.26680773882,4138.67319626027,4163.61122533272,4209.28884343474,4253.92397964472,4285.05880375234,4320.34059913283,4348.4945473634,4371.96797269734,4400.7564519708,4417.50199586953,4439.45867846256,4460.75988207705,4454.59381632183,4448.08234487746,4441.22546774393,4434.02318492125,4426.47549640942,4415.96756630077,4393.24433307656,4382.08247314337,4358.89214718733,4347.0763574296
1101757,2761.4627566323,2836.74325975828,2904.61829944112,2956.07536923823,2985.96856915098,3010.41168862275,3009.8520645222,3004.84143261355,3009.57874573929,3018.28335284998,3022.23426788295,3045.99743325577,3068.87868260446,3082.19524997361,3090.16334370034,3101.80941460031,3104.80958628651,3107.68011644833,3105.90502498084,3108.2357295622,3105.96308255412,3101.1008608011,3095.9918171501,3090.63595160113,3085.03326415418,3079.18375480927,3072.3028522412,3056.92695063826,3049.59926650746,3033.90423521685,3026.12976952331
1101807,2548.5217974247,2564.88960442141,2575.13274116019,2576.02925946633,2563.80991280805,2559.62713563645,2541.15034285714,2530.55387121406,2519.96713353559,2508.87998918919,2497.19506597793,2503.16240075401,2512.14554122101,2516.7055178219,2524.4787532393,2524.49603030303,2526.71517211329,2531.89030716724,2533.21565905183,2530.9822765536,2528.27519440978,2520.03314714054,2511.54258331913,2502.80350294554,2493.81590601977,2484.57979254182,2474.08896333999,2456.71686142441,2445.77209205573,2428.07574716383,2416.67703762828
1200013,3598.14683447616,3728.85104989983,3840.88886772992,3948.46107326361,4037.64616493752,4135.31761067928,4201.01803431488,4275.65688131381,4358.32892060092,4442.52523052209,4534.95699748155,4616.91049999425,4699.59186941868,4781.993952,4857.38018610882,4925.55836930455,4985.34100478552,5038.49444776469,5091.95064733404,5137.86711924981,5184.11789171089,5232.48544077098,5281.029004459,5311.9233366787,5360.77492596559,5391.8892764702,5435.63008807806,5461.50988591129,5487.44192338007,5513.42620048441,5539.46271722431
1200054,1546.96009162304,1601.12923709677,1652.46428709481,1697.54376046167,1739.20241374571,1784.51508244423,1826.89391298754,1873.2987696081,1927.73454981123,1978.71587237793,2034.09086089552,2076.84048116959,2111.54044712102,2146.53932411139,2185.88188137562,2225.60324068768,2266.46585291558,2311.90955203523,2353.56356128075,2391.34327423069,2433.78450279041,2468.85107901857,2504.16787508032,2531.24079435033,2566.99547512088,2594.38116918289,2628.57555594589,2654.26265678509,2680.06167824264,2705.97262031852,2731.99548301275
1200104,5974.01524852569,6190.73771777102,6400.72518782747,6591.16706876875,6749.70695664335,6922.0906975089,7061.77916875688,7203.04750589135,7371.63579696294,7529.15052273125,7701.42149807529,7820.65694276091,7940.05035967435,8060.35737172349,8181.02898347325,8302.77756180457,8395.75267685361,8517.46018953932,8640.7738083473,8750.65823254843,8861.39212670999,8964.47926900932,9068.14403604123,9141.70955012076,9246.38516043472,9320.67270542999,9415.11519740869,9478.806594134,9542.71258565717,9606.83317197821,9671.16835309711
