2010-01-01;47484.0;1.001;1273850.0929999999;100.0;0.0405;17.974;0.099;17.173499999999997;3399.4505;154598.468;0.0;0.0;-98585.62299999999;970.8;73.736;0.491;0.12825;0.1787;0.0;0.0;0.7735000000000001;0.083;247.6537;0.21200000000000002;0.005;0.0;123598.57824999999;190873.73489999998;36774.09505;0.0;139289.745;2043.8664934842652
2010-02-01;47566.0;1.002;1408129.917;9.535;0.042;18.000999999999998;8.8055;28.416;3417.938;362313.4645;0.0;0.0;-113716.67;1831.3899999999999;365.5095;0.5825;18.82875;0.05135;0.01335;0.0009;0.8265;0.083;234.91475;0.22755;0.6992;0.0;260266.34755;403898.2396;78213.81599999999;0.2856;238717.65999999997;4580.44261124667
2010-03-01;47668.5;1.002;1472260.2145;4.356;0.043;18.061500000000002;15.846;32.467999999999996;3440.2754999999997;637370.2779999999;0.0;0.0;-104888.227;2660.745;514.7965;0.561;28.087699999999998;0.03665;0.0156;-0.00015000000000000001;0.883;0.0825;264.33725000000004;0.2399;0.77585;0.0;404178.4537;624935.8475500001;122171.77675;18.26515;338805.36;7257.498777467288
2010-04-01;47749.5;1.0015;1515327.383;2.8415;0.044;18.112499999999997;20.433999999999997;34.286;3461.159;867197.518;0.0;0.0;-95595.037;3266.6949999999997;570.5605;0.551;32.826499999999996;0.03435;0.0221;-0.00025;0.942;0.0815;289.81165;0.25625;0.7949999999999999;0.0;552879.8168500001;852816.13175;167671.7958;38.51865;437314.42000000004;9915.52137656097
2010-05-01;47842.0;1.001;1550108.9175;2.2439999999999998;0.045;18.157;23.439999999999998;35.2945;3479.3415;1065685.355;0.0;0.0;-87830.0105;3832.925;620.3475;0.541;36.0168;0.0324;0.0278;-0.00045;1.0005;0.0815;324.47195;0.27485000000000004;0.8161;0.0;705274.1691;1086669.2880000002;214355.22795;74.36840000000001;537198.345;12584.67040228146
2010-06-01;47905.5;1.001;1580892.2965000002;1.947;0.0455;18.213;26.4355;35.926500000000004;3500.2839999999997;1231693.013;0.0;0.0;-80003.712;4283.7;654.094;0.531;38.403099999999995;0.0292;0.0327;-0.00025;1.0615;0.081;352.6345;0.29775;0.8363499999999999;0.0;860977.4974;1325106.9085;262136.71275;139.63055;635503.3899999999;15298.019177246675
2010-07-01;47984.0;1.0;1614758.7925;2.0975;0.046;18.281;28.6425;36.604;3521.696;1387006.1745;0.0;0.0;-71433.329;4819.855;666.053;0.523;40.31115;0.0297;0.035699999999999996;-0.00039999999999999996;1.123;0.08;381.25525;0.32395;0.8524;0.0;1020579.63855;1568191.45935;311050.3014;405.45445;739629.12;18045.068516037023
2010-08-01;48044.5;1.0;1640930.6570000001;1.595;0.047;18.3265;30.372;37.087;3539.7655;1522295.685;0.0;0.0;-65886.8545;5434.26;683.196;0.517;41.76655;0.029949999999999997;0.0434;-5e-05;1.186;0.0795;414.33635;0.3543;0.86385;0.0;1182745.52945;1815842.37845;360843.83085;246.4899;844015.925;20840.269866972543
2010-09-01;48099.0;1.0;1669247.212;1.6960000000000002;0.047;18.3945;31.398;37.543499999999995;3562.7825;1644123.899;0.0;0.0;-56933.1385;5943.74;706.0875;0.5145;42.905950000000004;0.031;0.048100000000000004;-0.00030000000000000003;1.251;0.0795;446.62375;0.38965;0.8681;0.0;1347668.9256;2068424.17475;411593.69985;87.1785;947787.19;23656.872220673547
2010-10-01;48149.5;0.995;1696368.4959999998;1.599;0.0475;18.4455;32.057;38.3785;3580.3140000000003;1758313.0395;0.0;0.0;-54123.8955;6409.09;712.848;0.5135000000000001;43.76965;0.0317;0.0528;-0.00495;1.3165;0.0795;478.03729999999996;0.4293;0.872;0.0;1515603.6321;2325516.0821;463368.80590000004;12.151250000000001;1053013.625;26518.936447868487
2010-11-01;48207.0;0.993;1718994.7349999999;1.3165;0.0475;18.5045;32.839;39.614999999999995;3601.7974999999997;1870403.1039999998;0.0;0.0;-58542.894499999995;6769.844999999999;647.896;0.512;44.5596;0.0344;0.05565;-0.00225;1.3835;0.0795;509.1314;0.4737;0.87325;0.0;1687178.659;2585443.12985;516528.80155;22.844099999999997;1156495.5299999998;29461.965211482304
2010-12-01;48240.0;0.986;1748543.8190000001;1.69;0.0475;18.573500000000003;33.6405;40.782;3621.0564999999997;1986685.3405;0.0;0.0;-53446.0945;7059.71;674.2090000000001;0.5095000000000001;45.26215;0.0382;0.05665;-0.0069;1.4535;0.08;539.5270499999999;0.5222;0.8755999999999999;0.0;1862162.9497500001;2849906.003;570842.6166999999;69.4455;1258937.8;32493.09810816658
2011-01-01;48224.0;0.982;1769511.368;1.185;0.044;18.665;34.293;43.232;3648.6375;2105885.886;0.0;0.0;-59755.8505;7347.99;643.1189999999999;0.5065;46.201499999999996;0.039400000000000004;0.0596;-0.0038;1.5245;0.0815;576.5731499999999;0.56195;0.8821;0.0;2040654.52575;3118184.0297999997;628140.8168;17.42165;1365187.8849999998;35529.53727497586
2011-02-01;48211.0;0.9795;1791612.7525;1.233;0.041;18.756500000000003;35.015;44.6695;3678.467;2219202.0865;0.0;0.0;-63918.878;7652.6900000000005;650.515;0.5035000000000001;46.783950000000004;0.041749999999999995;0.06375;-0.0026499999999999996;1.5965;0.083;613.06155;0.61095;0.88835;0.0;2221678.4349499997;3390624.4511;686358.782;8.7921;1469688.49;38846.109384900905
